[2024-03-27 13:40:13] [world] The Player <Milk_Frog> has placed GRASS at X= -571, Y= 67, Z= 276
[2024-03-27 13:50:26] [world] The Player <Char> has placed SAND at X= -597, Y= 66, Z= 376
[2024-03-27 13:50:26] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -594, Y= 68, Z= 249
[2024-03-27 13:50:26] [world] The Player <Char> has placed SAND at X= -599, Y= 66, Z= 376
[2024-03-27 13:50:27] [world] The Player <Char> has placed SAND at X= -600, Y= 66, Z= 376
[2024-03-27 13:50:27] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -594, Y= 68, Z= 248
[2024-03-27 13:50:28] [world] The Player <Char> has placed SAND at X= -600, Y= 65, Z= 377
[2024-03-27 13:50:28] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -594, Y= 68, Z= 247
[2024-03-27 13:50:28] [world] The Player <Char> has placed SAND at X= -599, Y= 65, Z= 377
[2024-03-27 13:50:29] [world] The Player <Char> has placed SAND at X= -598, Y= 65, Z= 377
[2024-03-27 13:50:29] [world] The Player <Char> has placed SAND at X= -597, Y= 65, Z= 377
[2024-03-27 13:50:30] [world] The Player <Char> has placed SAND at X= -596, Y= 65, Z= 377
[2024-03-27 13:50:30] [world] The Player <Char> has placed SAND at X= -596, Y= 65, Z= 377
[2024-03-27 13:50:31] [world] The Player <Char> has placed SAND at X= -597, Y= 65, Z= 377
[2024-03-27 13:50:31] [world] The Player <Char> has placed SAND at X= -598, Y= 65, Z= 377
[2024-03-27 13:50:31] [world] The Player <Char> has placed SAND at X= -599, Y= 65, Z= 377
[2024-03-27 13:50:31] [world] The Player <Char> has placed SAND at X= -599, Y= 65, Z= 378
[2024-03-27 13:50:32] [world] The Player <Char> has placed SAND at X= -600, Y= 65, Z= 377
[2024-03-27 13:50:33] [world] The Player <Char> has placed SAND at X= -598, Y= 65, Z= 378
[2024-03-27 13:50:34] [world] The Player <Char> has placed SAND at X= -597, Y= 65, Z= 378
[2024-03-27 13:50:34] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -594, Y= 68, Z= 247
[2024-03-27 13:50:34] [world] The Player <Char> has placed SAND at X= -596, Y= 65, Z= 378
[2024-03-27 13:50:35] [world] The Player <Char> has placed SAND at X= -600, Y= 65, Z= 378
[2024-03-27 13:50:39] [world] The Player <Char> has placed SAND at X= -602, Y= 67, Z= 370
[2024-03-27 13:50:40] [world] The Player <Char> has placed SAND at X= -602, Y= 67, Z= 370
[2024-03-27 13:50:40] [world] The Player <Milk_Frog> has placed GRASS at X= -596, Y= 67, Z= 246
[2024-03-27 13:50:40] [world] The Player <Char> has placed SAND at X= -602, Y= 67, Z= 370
[2024-03-27 13:50:41] [world] The Player <Char> has placed SAND at X= -602, Y= 67, Z= 370
[2024-03-27 13:50:42] [world] The Player <Char> has placed SAND at X= -601, Y= 68, Z= 371
[2024-03-27 13:50:43] [world] The Player <Char> has placed SAND at X= -601, Y= 68, Z= 371
[2024-03-27 13:50:43] [world] The Player <Char> has placed SAND at X= -601, Y= 68, Z= 371
[2024-03-27 13:50:44] [world] The Player <Char> has placed SAND at X= -601, Y= 68, Z= 371
[2024-03-27 13:50:45] [world] The Player <Char> has placed SAND at X= -601, Y= 68, Z= 371
[2024-03-27 13:50:45] [world] The Player <Char> has placed SAND at X= -601, Y= 68, Z= 372
[2024-03-27 13:50:46] [world] The Player <Char> has placed SAND at X= -601, Y= 68, Z= 372
[2024-03-27 13:50:47] [world] The Player <Char> has placed SAND at X= -601, Y= 68, Z= 372
[2024-03-27 13:50:47] [world] The Player <Char> has placed SAND at X= -601, Y= 68, Z= 372
[2024-03-27 13:50:48] [world] The Player <Char> has placed SAND at X= -601, Y= 68, Z= 372
[2024-03-27 13:50:49] [world] The Player <Char> has placed SAND at X= -601, Y= 68, Z= 373
[2024-03-27 13:50:49] [world] The Player <Char> has placed SAND at X= -601, Y= 68, Z= 373
[2024-03-27 13:50:50] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -608, Y= 68, Z= 249
[2024-03-27 13:50:50] [world] The Player <Char> has placed SAND at X= -601, Y= 68, Z= 373
[2024-03-27 13:50:50] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -608, Y= 68, Z= 248
[2024-03-27 13:50:51] [world] The Player <Char> has placed SAND at X= -601, Y= 68, Z= 373
[2024-03-27 13:50:52] [world] The Player <Char> has placed SAND at X= -601, Y= 68, Z= 373
[2024-03-27 13:50:52] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -608, Y= 68, Z= 247
[2024-03-27 13:50:53] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -608, Y= 68, Z= 246
[2024-03-27 13:50:56] [world] The Player <Char> has placed SAND at X= -595, Y= 68, Z= 371
[2024-03-27 13:50:56] [world] The Player <Char> has placed SAND at X= -595, Y= 68, Z= 371
[2024-03-27 13:50:57] [world] The Player <Char> has placed SAND at X= -596, Y= 69, Z= 371
[2024-03-27 13:50:58] [world] The Player <Char> has placed SAND at X= -595, Y= 68, Z= 371
[2024-03-27 13:50:59] [world] The Player <Char> has placed SAND at X= -595, Y= 68, Z= 371
[2024-03-27 13:51:00] [world] The Player <Char> has placed SAND at X= -595, Y= 68, Z= 371
[2024-03-27 13:51:01] [world] The Player <Char> has placed SAND at X= -595, Y= 68, Z= 372
[2024-03-27 13:51:01] [world] The Player <Char> has placed SAND at X= -595, Y= 68, Z= 372
[2024-03-27 13:51:02] [world] The Player <Char> has placed SAND at X= -595, Y= 68, Z= 372
[2024-03-27 13:51:03] [world] The Player <Char> has placed SAND at X= -595, Y= 68, Z= 372
[2024-03-27 13:51:03] [world] The Player <Milk_Frog> has placed TNT at X= -601, Y= 74, Z= 244
[2024-03-27 13:51:04] [world] The Player <Char> has placed SAND at X= -595, Y= 68, Z= 372
[2024-03-27 13:51:04] [world] The Player <Char> has placed SAND at X= -595, Y= 68, Z= 373
[2024-03-27 13:51:05] [world] The Player <Char> has placed SAND at X= -595, Y= 68, Z= 373
[2024-03-27 13:51:06] [world] The Player <Char> has placed SAND at X= -595, Y= 68, Z= 373
[2024-03-27 13:51:06] [world] The Player <Char> has placed SAND at X= -595, Y= 68, Z= 373
[2024-03-27 13:51:07] [world] The Player <Char> has placed SAND at X= -595, Y= 68, Z= 373
[2024-03-27 13:51:15] [world] The Player <Char> has placed SAND at X= -595, Y= 68, Z= 374
[2024-03-27 13:51:15] [world] The Player <Char> has placed SAND at X= -595, Y= 68, Z= 374
[2024-03-27 13:51:16] [world] The Player <Char> has placed SAND at X= -595, Y= 68, Z= 374
[2024-03-27 13:51:17] [world] The Player <Char> has placed SAND at X= -595, Y= 68, Z= 374
[2024-03-27 13:51:18] [world] The Player <Char> has placed SAND at X= -595, Y= 68, Z= 374
[2024-03-27 13:51:20] [world] The Player <Char> has placed SAND at X= -601, Y= 68, Z= 374
[2024-03-27 13:51:21] [world] The Player <Char> has placed SAND at X= -601, Y= 68, Z= 374
[2024-03-27 13:51:21] [world] The Player <Char> has placed SAND at X= -601, Y= 68, Z= 374
[2024-03-27 13:51:22] [world] The Player <Char> has placed SAND at X= -601, Y= 68, Z= 374
[2024-03-27 13:51:23] [world] The Player <Char> has placed SAND at X= -601, Y= 68, Z= 374
[2024-03-27 13:51:23] [world] The Player <Char> has placed SAND at X= -601, Y= 68, Z= 374
[2024-03-27 13:51:33] [world] The Player <Milk_Frog> has placed SPRUCE_FENCE at X= -594, Y= 69, Z= 249
[2024-03-27 13:51:33] [world] The Player <Milk_Frog> has placed SPRUCE_FENCE at X= -594, Y= 69, Z= 248
[2024-03-27 13:51:33] [world] The Player <Milk_Frog> has placed SPRUCE_FENCE at X= -594, Y= 69, Z= 247
[2024-03-27 13:51:37] [world] The Player <Milk_Frog> has placed SPRUCE_FENCE at X= -609, Y= 69, Z= 259
[2024-03-27 13:51:38] [world] The Player <Milk_Frog> has placed SPRUCE_FENCE at X= -609, Y= 69, Z= 257
[2024-03-27 13:51:39] [world] The Player <Char> has placed SANDSTONE_STAIRS at X= -596, Y= 64, Z= 379
[2024-03-27 13:51:39] [world] The Player <Char> has placed SANDSTONE_STAIRS at X= -597, Y= 64, Z= 379
[2024-03-27 13:51:39] [world] The Player <Char> has placed SANDSTONE_STAIRS at X= -598, Y= 64, Z= 379
[2024-03-27 13:51:40] [world] The Player <Char> has placed SANDSTONE_STAIRS at X= -599, Y= 64, Z= 379
[2024-03-27 13:51:40] [world] The Player <Char> has placed SANDSTONE_STAIRS at X= -600, Y= 64, Z= 379
[2024-03-27 13:51:40] [world] The Player <Milk_Frog> has placed SPRUCE_FENCE at X= -610, Y= 69, Z= 256
[2024-03-27 13:51:41] [world] The Player <Char> has placed SANDSTONE_STAIRS at X= -600, Y= 65, Z= 378
[2024-03-27 13:51:42] [world] The Player <Char> has placed SANDSTONE_STAIRS at X= -599, Y= 65, Z= 378
[2024-03-27 13:51:42] [world] The Player <Char> has placed SANDSTONE_STAIRS at X= -598, Y= 65, Z= 378
[2024-03-27 13:51:43] [world] The Player <Milk_Frog> has placed SPRUCE_FENCE at X= -613, Y= 69, Z= 256
[2024-03-27 13:51:43] [world] The Player <Char> has placed SANDSTONE_STAIRS at X= -597, Y= 65, Z= 378
[2024-03-27 13:51:43] [world] The Player <Milk_Frog> has placed SPRUCE_FENCE at X= -612, Y= 69, Z= 256
[2024-03-27 13:51:43] [world] The Player <Char> has placed SANDSTONE_STAIRS at X= -596, Y= 65, Z= 378
[2024-03-27 13:51:44] [world] The Player <Char> has placed SANDSTONE_STAIRS at X= -596, Y= 66, Z= 377
[2024-03-27 13:51:44] [world] The Player <Char> has placed SANDSTONE_STAIRS at X= -597, Y= 66, Z= 377
[2024-03-27 13:51:46] [world] The Player <Char> has placed SANDSTONE_STAIRS at X= -598, Y= 66, Z= 377
[2024-03-27 13:51:47] [world] The Player <Milk_Frog> has placed SPRUCE_FENCE at X= -609, Y= 69, Z= 269
[2024-03-27 13:51:47] [world] The Player <Char> has placed SANDSTONE_STAIRS at X= -599, Y= 66, Z= 377
[2024-03-27 13:51:47] [world] The Player <Milk_Frog> has placed SPRUCE_FENCE at X= -609, Y= 69, Z= 268
[2024-03-27 13:51:47] [world] The Player <Char> has placed SANDSTONE_STAIRS at X= -600, Y= 66, Z= 377
[2024-03-27 13:51:48] [world] The Player <Char> has placed SANDSTONE_STAIRS at X= -600, Y= 67, Z= 376
[2024-03-27 13:51:50] [world] The Player <Char> has placed SANDSTONE_STAIRS at X= -600, Y= 67, Z= 377
[2024-03-27 13:51:51] [world] The Player <Char> has placed SANDSTONE_STAIRS at X= -600, Y= 67, Z= 376
[2024-03-27 13:51:51] [world] The Player <Milk_Frog> has placed SPRUCE_FENCE at X= -609, Y= 69, Z= 261
[2024-03-27 13:51:51] [world] The Player <Char> has placed SANDSTONE_STAIRS at X= -599, Y= 67, Z= 376
[2024-03-27 13:51:52] [world] The Player <Char> has placed SANDSTONE_STAIRS at X= -598, Y= 67, Z= 376
[2024-03-27 13:51:52] [world] The Player <Milk_Frog> has placed SPRUCE_FENCE at X= -609, Y= 69, Z= 263
[2024-03-27 13:51:52] [world] The Player <Char> has placed SANDSTONE_STAIRS at X= -597, Y= 67, Z= 376
[2024-03-27 13:51:52] [world] The Player <Char> has placed SANDSTONE_STAIRS at X= -597, Y= 68, Z= 376
[2024-03-27 13:51:53] [world] The Player <Char> has placed SANDSTONE_STAIRS at X= -596, Y= 67, Z= 376
[2024-03-27 13:51:55] [world] The Player <Char> has placed SANDSTONE_STAIRS at X= -597, Y= 67, Z= 376
[2024-03-27 13:51:55] [world] The Player <Milk_Frog> has placed SPRUCE_FENCE at X= -611, Y= 69, Z= 270
[2024-03-27 13:51:55] [world] The Player <Char> has placed SANDSTONE_STAIRS at X= -596, Y= 68, Z= 375
[2024-03-27 13:51:56] [world] The Player <Char> has placed SANDSTONE_STAIRS at X= -597, Y= 68, Z= 375
[2024-03-27 13:51:56] [world] The Player <Milk_Frog> has placed SPRUCE_FENCE at X= -613, Y= 69, Z= 270
[2024-03-27 13:51:58] [world] The Player <Char> has placed SANDSTONE_STAIRS at X= -597, Y= 68, Z= 375
[2024-03-27 13:51:58] [world] The Player <Char> has placed SANDSTONE_STAIRS at X= -598, Y= 68, Z= 375
[2024-03-27 13:51:59] [world] The Player <Char> has placed SANDSTONE_STAIRS at X= -599, Y= 68, Z= 375
[2024-03-27 13:51:59] [world] The Player <Char> has placed SANDSTONE_STAIRS at X= -600, Y= 68, Z= 375
[2024-03-27 13:52:56] [world] The Player <Milk_Frog> has placed SPRUCE_FENCE_GATE at X= -601, Y= 69, Z= 250
[2024-03-27 13:52:57] [world] The Player <Milk_Frog> has placed SPRUCE_FENCE_GATE at X= -599, Y= 69, Z= 250
[2024-03-27 13:52:58] [world] The Player <Milk_Frog> has placed SPRUCE_FENCE_GATE at X= -600, Y= 69, Z= 250
[2024-03-27 13:53:00] [world] The Player <Milk_Frog> has placed SPRUCE_FENCE_GATE at X= -595, Y= 69, Z= 250
[2024-03-27 13:53:01] [world] The Player <Milk_Frog> has placed SPRUCE_FENCE_GATE at X= -596, Y= 69, Z= 250
[2024-03-27 13:53:01] [world] The Player <Milk_Frog> has placed SPRUCE_FENCE_GATE at X= -597, Y= 69, Z= 250
[2024-03-27 13:53:04] [world] The Player <Milk_Frog> has placed SPRUCE_FENCE_GATE at X= -594, Y= 69, Z= 248
[2024-03-27 13:53:05] [world] The Player <Milk_Frog> has placed SPRUCE_FENCE_GATE at X= -594, Y= 69, Z= 249
[2024-03-27 13:53:08] [world] The Player <Milk_Frog> has placed SPRUCE_FENCE_GATE at X= -608, Y= 69, Z= 249
[2024-03-27 13:53:09] [world] The Player <Milk_Frog> has placed SPRUCE_FENCE_GATE at X= -608, Y= 69, Z= 248
[2024-03-27 13:53:09] [world] The Player <Milk_Frog> has placed SPRUCE_FENCE_GATE at X= -608, Y= 69, Z= 247
[2024-03-27 13:53:17] [world] The Player <Milk_Frog> has placed LOG at X= -610, Y= 68, Z= 250
[2024-03-27 13:53:19] [world] The Player <Milk_Frog> has placed LOG at X= -608, Y= 68, Z= 250
[2024-03-27 13:53:22] [world] The Player <Milk_Frog> has placed SPRUCE_FENCE at X= -610, Y= 69, Z= 250
[2024-03-27 13:53:23] [world] The Player <Milk_Frog> has placed SPRUCE_FENCE at X= -608, Y= 69, Z= 250
[2024-03-27 13:53:44] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -609, Y= 68, Z= 250
[2024-03-27 13:53:46] [world] The Player <Milk_Frog> has placed SPRUCE_FENCE_GATE at X= -609, Y= 69, Z= 250
[2024-03-27 13:53:54] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -610, Y= 68, Z= 249
[2024-03-27 13:53:54] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -610, Y= 68, Z= 248
[2024-03-27 13:53:54] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -610, Y= 68, Z= 247
[2024-03-27 13:53:55] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -610, Y= 68, Z= 246
[2024-03-27 13:54:01] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -594, Y= 68, Z= 246
[2024-03-27 13:54:05] [world] The Player <Milk_Frog> has placed SPRUCE_FENCE at X= -594, Y= 69, Z= 246
[2024-03-27 13:54:07] [world] The Player <Milk_Frog> has placed SPRUCE_FENCE_GATE at X= -594, Y= 69, Z= 247
[2024-03-27 13:54:12] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -595, Y= 68, Z= 246
[2024-03-27 13:54:12] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -596, Y= 68, Z= 246
[2024-03-27 13:54:12] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -597, Y= 68, Z= 246
[2024-03-27 13:54:12] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -598, Y= 68, Z= 246
[2024-03-27 13:54:12] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -599, Y= 68, Z= 246
[2024-03-27 13:54:13] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -600, Y= 68, Z= 246
[2024-03-27 13:54:13] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -601, Y= 68, Z= 246
[2024-03-27 13:54:13] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -602, Y= 68, Z= 246
[2024-03-27 13:54:13] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -602, Y= 69, Z= 246
[2024-03-27 13:54:13] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -603, Y= 68, Z= 246
[2024-03-27 13:54:14] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -604, Y= 68, Z= 246
[2024-03-27 13:54:14] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -606, Y= 68, Z= 246
[2024-03-27 13:54:14] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -607, Y= 68, Z= 246
[2024-03-27 13:54:22] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -605, Y= 68, Z= 246
[2024-03-27 13:54:24] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -609, Y= 68, Z= 246
[2024-03-27 13:54:25] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -608, Y= 68, Z= 246
[2024-03-27 13:54:36] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -595, Y= 68, Z= 247
[2024-03-27 13:54:36] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -596, Y= 68, Z= 247
[2024-03-27 13:54:36] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -598, Y= 68, Z= 247
[2024-03-27 13:54:36] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -599, Y= 68, Z= 247
[2024-03-27 13:54:36] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -600, Y= 68, Z= 247
[2024-03-27 13:54:40] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -597, Y= 68, Z= 247
[2024-03-27 13:54:40] [world] The Player <Milk_Frog> has placed WOOD_DOUBLE_STEP at X= -596, Y= 68, Z= 247
[2024-03-27 13:54:40] [world] The Player <Milk_Frog> has placed WOOD_DOUBLE_STEP at X= -597, Y= 68, Z= 247
[2024-03-27 13:54:41] [world] The Player <Milk_Frog> has placed WOOD_DOUBLE_STEP at X= -598, Y= 68, Z= 247
[2024-03-27 13:54:41] [world] The Player <Milk_Frog> has placed WOOD_DOUBLE_STEP at X= -599, Y= 68, Z= 247
[2024-03-27 13:54:42] [world] The Player <Milk_Frog> has placed WOOD_DOUBLE_STEP at X= -600, Y= 68, Z= 247
[2024-03-27 13:54:43] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -601, Y= 68, Z= 247
[2024-03-27 13:54:43] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -602, Y= 68, Z= 247
[2024-03-27 13:54:44] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -605, Y= 68, Z= 247
[2024-03-27 13:54:47] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -603, Y= 68, Z= 247
[2024-03-27 13:54:47] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -604, Y= 68, Z= 247
[2024-03-27 13:54:47] [world] The Player <Milk_Frog> has placed WOOD_DOUBLE_STEP at X= -605, Y= 68, Z= 247
[2024-03-27 13:54:47] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -606, Y= 68, Z= 247
[2024-03-27 13:54:47] [world] The Player <Milk_Frog> has placed WOOD_DOUBLE_STEP at X= -606, Y= 68, Z= 247
[2024-03-27 13:54:49] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -607, Y= 68, Z= 247
[2024-03-27 13:54:50] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -608, Y= 68, Z= 247
[2024-03-27 13:54:52] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -609, Y= 68, Z= 247
[2024-03-27 13:54:53] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -609, Y= 68, Z= 249
[2024-03-27 13:54:54] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -609, Y= 68, Z= 248
[2024-03-27 13:54:54] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -609, Y= 69, Z= 248
[2024-03-27 13:54:55] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -608, Y= 68, Z= 249
[2024-03-27 13:54:56] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -608, Y= 68, Z= 248
[2024-03-27 13:54:57] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -607, Y= 68, Z= 249
[2024-03-27 13:55:02] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -600, Y= 67, Z= 248
[2024-03-27 13:55:02] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -600, Y= 68, Z= 248
[2024-03-27 13:55:05] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -595, Y= 68, Z= 248
[2024-03-27 13:55:05] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -596, Y= 68, Z= 248
[2024-03-27 13:55:05] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -597, Y= 68, Z= 248
[2024-03-27 13:55:05] [world] The Player <Milk_Frog> has placed WOOD_DOUBLE_STEP at X= -597, Y= 68, Z= 248
[2024-03-27 13:55:07] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -598, Y= 68, Z= 248
[2024-03-27 13:55:07] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -599, Y= 68, Z= 248
[2024-03-27 13:55:07] [world] The Player <Milk_Frog> has placed WOOD_DOUBLE_STEP at X= -600, Y= 68, Z= 248
[2024-03-27 13:55:07] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -601, Y= 68, Z= 248
[2024-03-27 13:55:08] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -602, Y= 68, Z= 248
[2024-03-27 13:55:08] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -603, Y= 68, Z= 248
[2024-03-27 13:55:10] [world] The Player <Milk_Frog> has placed WOOD_DOUBLE_STEP at X= -598, Y= 68, Z= 248
[2024-03-27 13:55:11] [world] The Player <Milk_Frog> has placed WOOD_DOUBLE_STEP at X= -599, Y= 68, Z= 248
[2024-03-27 13:55:13] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -595, Y= 68, Z= 249
[2024-03-27 13:55:13] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -596, Y= 68, Z= 249
[2024-03-27 13:55:13] [world] The Player <Milk_Frog> has placed WOOD_STEP at X= -597, Y= 68, Z= 249
