[2024-03-21 19:44:58] [world] The Player <character> has placed WOOD at X= -390, Y= 78, Z= -72
[2024-03-21 20:21:13] [world] The Player <hi_> has placed SOUL_SAND at X= -1167, Y= 48, Z= -433
[2024-03-21 20:21:14] [world] The Player <hi_> has placed SOUL_SAND at X= -1166, Y= 48, Z= -433
[2024-03-21 20:21:14] [world] The Player <hi_> has placed SOUL_SAND at X= -1165, Y= 48, Z= -433
[2024-03-21 20:21:14] [world] The Player <hi_> has placed SOUL_SAND at X= -1164, Y= 48, Z= -433
[2024-03-21 20:21:14] [world] The Player <hi_> has placed SOUL_SAND at X= -1163, Y= 48, Z= -433
[2024-03-21 20:21:15] [world] The Player <hi_> has placed SOUL_SAND at X= -1162, Y= 48, Z= -433
[2024-03-21 20:21:15] [world] The Player <hi_> has placed SOUL_SAND at X= -1161, Y= 48, Z= -433
[2024-03-21 20:21:15] [world] The Player <hi_> has placed SOUL_SAND at X= -1160, Y= 48, Z= -433
[2024-03-21 20:21:15] [world] The Player <hi_> has placed SOUL_SAND at X= -1159, Y= 48, Z= -433
[2024-03-21 20:21:15] [world] The Player <hi_> has placed SOUL_SAND at X= -1158, Y= 48, Z= -433
[2024-03-21 20:21:16] [world] The Player <hi_> has placed SOUL_SAND at X= -1157, Y= 48, Z= -433
[2024-03-21 20:21:16] [world] The Player <hi_> has placed SOUL_SAND at X= -1156, Y= 48, Z= -433
[2024-03-21 20:21:17] [world] The Player <hi_> has placed SOUL_SAND at X= -1155, Y= 48, Z= -433
[2024-03-21 20:21:18] [world] The Player <hi_> has placed SOUL_SAND at X= -1153, Y= 48, Z= -433
[2024-03-21 20:21:19] [world] The Player <hi_> has placed SOUL_SAND at X= -1154, Y= 48, Z= -433
[2024-03-21 20:21:23] [world] The Player <hi_> has placed SOUL_SAND at X= -1168, Y= 48, Z= -434
[2024-03-21 20:21:23] [world] The Player <hi_> has placed SOUL_SAND at X= -1168, Y= 48, Z= -435
[2024-03-21 20:21:24] [world] The Player <hi_> has placed SOUL_SAND at X= -1167, Y= 48, Z= -435
[2024-03-21 20:21:24] [world] The Player <hi_> has placed SOUL_SAND at X= -1167, Y= 48, Z= -434
[2024-03-21 20:21:25] [world] The Player <hi_> has placed SOUL_SAND at X= -1166, Y= 48, Z= -435
[2024-03-21 20:21:25] [world] The Player <hi_> has placed SOUL_SAND at X= -1166, Y= 48, Z= -434
[2024-03-21 20:21:26] [world] The Player <hi_> has placed SOUL_SAND at X= -1165, Y= 48, Z= -435
[2024-03-21 20:21:26] [world] The Player <hi_> has placed SOUL_SAND at X= -1165, Y= 48, Z= -434
[2024-03-21 20:21:27] [world] The Player <hi_> has placed SOUL_SAND at X= -1164, Y= 48, Z= -435
[2024-03-21 20:21:27] [world] The Player <hi_> has placed SOUL_SAND at X= -1164, Y= 48, Z= -434
[2024-03-21 20:21:27] [world] The Player <hi_> has placed SOUL_SAND at X= -1163, Y= 48, Z= -435
[2024-03-21 20:21:30] [world] The Player <NezukoChan> has placed ENDER_CHEST at X= 1868, Y= 39, Z= 2601
[2024-03-21 20:21:40] [world] The Player <NezukoChan> has placed ENDER_CHEST at X= 1870, Y= 38, Z= 2600
[2024-03-21 20:21:49] [world] The Player <NezukoChan> has placed STONE at X= 1870, Y= 39, Z= 2600
[2024-03-21 20:21:54] [world] The Player <NezukoChan> has placed STONE at X= 1870, Y= 40, Z= 2600
[2024-03-21 20:21:54] [world] The Player <NezukoChan> has placed STONE at X= 1870, Y= 41, Z= 2600
[2024-03-21 20:21:55] [world] The Player <NezukoChan> has placed STONE at X= 1870, Y= 42, Z= 2600
[2024-03-21 20:21:55] [world] The Player <NezukoChan> has placed STONE at X= 1870, Y= 43, Z= 2600
[2024-03-21 20:22:02] [world] The Player <NezukoChan> has placed STONE at X= 1872, Y= 45, Z= 2602
[2024-03-21 20:22:03] [world] The Player <NezukoChan> has placed STONE at X= 1872, Y= 46, Z= 2602
[2024-03-21 20:22:03] [world] The Player <NezukoChan> has placed STONE at X= 1872, Y= 47, Z= 2602
[2024-03-21 20:22:04] [world] The Player <NezukoChan> has placed STONE at X= 1872, Y= 48, Z= 2602
[2024-03-21 20:22:07] [world] The Player <hi_> has placed SOUL_SAND at X= -1163, Y= 48, Z= -434
[2024-03-21 20:22:09] [world] The Player <hi_> has placed SOUL_SAND at X= -1162, Y= 48, Z= -435
[2024-03-21 20:22:09] [world] The Player <hi_> has placed SOUL_SAND at X= -1162, Y= 48, Z= -434
[2024-03-21 20:22:10] [world] The Player <NezukoChan> has placed STONE at X= 1872, Y= 49, Z= 2602
[2024-03-21 20:22:10] [world] The Player <hi_> has placed SOUL_SAND at X= -1161, Y= 48, Z= -434
[2024-03-21 20:22:10] [world] The Player <NezukoChan> has placed STONE at X= 1872, Y= 50, Z= 2602
[2024-03-21 20:22:10] [world] The Player <hi_> has placed SOUL_SAND at X= -1161, Y= 48, Z= -435
[2024-03-21 20:22:11] [world] The Player <NezukoChan> has placed STONE at X= 1872, Y= 51, Z= 2602
[2024-03-21 20:22:11] [world] The Player <hi_> has placed SOUL_SAND at X= -1160, Y= 48, Z= -434
[2024-03-21 20:22:11] [world] The Player <NezukoChan> has placed STONE at X= 1872, Y= 52, Z= 2602
[2024-03-21 20:22:11] [world] The Player <hi_> has placed SOUL_SAND at X= -1160, Y= 48, Z= -435
[2024-03-21 20:22:12] [world] The Player <NezukoChan> has placed STONE at X= 1872, Y= 53, Z= 2602
[2024-03-21 20:22:12] [world] The Player <hi_> has placed SOUL_SAND at X= -1159, Y= 48, Z= -435
[2024-03-21 20:22:12] [world] The Player <hi_> has placed SOUL_SAND at X= -1159, Y= 48, Z= -434
[2024-03-21 20:22:13] [world] The Player <hi_> has placed SOUL_SAND at X= -1158, Y= 48, Z= -434
[2024-03-21 20:22:14] [world] The Player <hi_> has placed SOUL_SAND at X= -1158, Y= 48, Z= -435
[2024-03-21 20:22:14] [world] The Player <hi_> has placed SOUL_SAND at X= -1157, Y= 48, Z= -435
[2024-03-21 20:22:15] [world] The Player <hi_> has placed SOUL_SAND at X= -1157, Y= 49, Z= -435
[2024-03-21 20:22:15] [world] The Player <NezukoChan> has placed STONE at X= 1872, Y= 54, Z= 2602
[2024-03-21 20:22:16] [world] The Player <NezukoChan> has placed STONE at X= 1872, Y= 55, Z= 2602
[2024-03-21 20:22:16] [world] The Player <NezukoChan> has placed STONE at X= 1872, Y= 56, Z= 2602
[2024-03-21 20:22:17] [world] The Player <NezukoChan> has placed STONE at X= 1872, Y= 57, Z= 2602
[2024-03-21 20:22:17] [world] The Player <hi_> has placed SOUL_SAND at X= -1157, Y= 48, Z= -434
[2024-03-21 20:22:24] [world] The Player <NezukoChan> has placed STONE at X= 1872, Y= 58, Z= 2602
[2024-03-21 20:22:24] [world] The Player <NezukoChan> has placed STONE at X= 1872, Y= 59, Z= 2602
[2024-03-21 20:22:25] [world] The Player <NezukoChan> has placed STONE at X= 1872, Y= 60, Z= 2602
[2024-03-21 20:23:14] [world] The Player <hi_> has placed NETHER_WARTS at X= -1169, Y= 49, Z= -431
[2024-03-21 20:23:14] [world] The Player <hi_> has placed NETHER_WARTS at X= -1169, Y= 49, Z= -432
[2024-03-21 20:23:14] [world] The Player <hi_> has placed NETHER_WARTS at X= -1169, Y= 49, Z= -433
[2024-03-21 20:23:15] [world] The Player <hi_> has placed NETHER_WARTS at X= -1169, Y= 49, Z= -434
[2024-03-21 20:23:15] [world] The Player <hi_> has placed NETHER_WARTS at X= -1169, Y= 49, Z= -435
[2024-03-21 20:23:16] [world] The Player <hi_> has placed NETHER_WARTS at X= -1168, Y= 49, Z= -435
[2024-03-21 20:23:17] [world] The Player <hi_> has placed NETHER_WARTS at X= -1168, Y= 49, Z= -434
[2024-03-21 20:23:18] [world] The Player <hi_> has placed NETHER_WARTS at X= -1168, Y= 49, Z= -433
[2024-03-21 20:23:18] [world] The Player <hi_> has placed NETHER_WARTS at X= -1168, Y= 49, Z= -431
[2024-03-21 20:23:19] [world] The Player <hi_> has placed NETHER_WARTS at X= -1168, Y= 49, Z= -432
[2024-03-21 20:23:21] [world] The Player <hi_> has placed NETHER_WARTS at X= -1167, Y= 49, Z= -431
[2024-03-21 20:23:21] [world] The Player <hi_> has placed NETHER_WARTS at X= -1167, Y= 49, Z= -432
[2024-03-21 20:23:22] [world] The Player <hi_> has placed NETHER_WARTS at X= -1167, Y= 49, Z= -433
[2024-03-21 20:23:22] [world] The Player <hi_> has placed NETHER_WARTS at X= -1167, Y= 49, Z= -434
[2024-03-21 20:23:23] [world] The Player <hi_> has placed NETHER_WARTS at X= -1167, Y= 49, Z= -435
[2024-03-21 20:23:24] [world] The Player <hi_> has placed NETHER_WARTS at X= -1166, Y= 49, Z= -435
[2024-03-21 20:23:24] [world] The Player <Mudkips_Rule> has placed NETHER_WARTS at X= -1166, Y= 49, Z= -431
[2024-03-21 20:23:24] [world] The Player <hi_> has placed NETHER_WARTS at X= -1166, Y= 49, Z= -434
[2024-03-21 20:23:24] [world] The Player <Mudkips_Rule> has placed NETHER_WARTS at X= -1166, Y= 49, Z= -432
[2024-03-21 20:23:25] [world] The Player <Mudkips_Rule> has placed NETHER_WARTS at X= -1166, Y= 49, Z= -433
[2024-03-21 20:23:25] [world] The Player <Mudkips_Rule> has placed NETHER_WARTS at X= -1165, Y= 49, Z= -433
[2024-03-21 20:23:26] [world] The Player <Mudkips_Rule> has placed NETHER_WARTS at X= -1165, Y= 49, Z= -432
[2024-03-21 20:23:26] [world] The Player <Mudkips_Rule> has placed NETHER_WARTS at X= -1165, Y= 49, Z= -431
[2024-03-21 20:23:26] [world] The Player <hi_> has placed NETHER_WARTS at X= -1165, Y= 49, Z= -434
[2024-03-21 20:23:27] [world] The Player <Mudkips_Rule> has placed NETHER_WARTS at X= -1164, Y= 49, Z= -431
[2024-03-21 20:23:27] [world] The Player <Mudkips_Rule> has placed NETHER_WARTS at X= -1164, Y= 49, Z= -432
[2024-03-21 20:23:27] [world] The Player <hi_> has placed NETHER_WARTS at X= -1165, Y= 49, Z= -435
[2024-03-21 20:23:27] [world] The Player <Mudkips_Rule> has placed NETHER_WARTS at X= -1163, Y= 49, Z= -432
[2024-03-21 20:23:28] [world] The Player <Mudkips_Rule> has placed NETHER_WARTS at X= -1163, Y= 49, Z= -433
[2024-03-21 20:23:28] [world] The Player <Mudkips_Rule> has placed NETHER_WARTS at X= -1162, Y= 49, Z= -433
[2024-03-21 20:23:28] [world] The Player <hi_> has placed NETHER_WARTS at X= -1164, Y= 49, Z= -435
[2024-03-21 20:23:28] [world] The Player <Mudkips_Rule> has placed NETHER_WARTS at X= -1161, Y= 49, Z= -433
[2024-03-21 20:23:28] [world] The Player <hi_> has placed NETHER_WARTS at X= -1164, Y= 49, Z= -434
[2024-03-21 20:23:29] [world] The Player <Mudkips_Rule> has placed NETHER_WARTS at X= -1160, Y= 49, Z= -433
[2024-03-21 20:23:29] [world] The Player <Mudkips_Rule> has placed NETHER_WARTS at X= -1159, Y= 49, Z= -433
[2024-03-21 20:23:29] [world] The Player <hi_> has placed NETHER_WARTS at X= -1164, Y= 49, Z= -433
[2024-03-21 20:23:29] [world] The Player <Mudkips_Rule> has placed NETHER_WARTS at X= -1158, Y= 49, Z= -433
[2024-03-21 20:23:30] [world] The Player <Mudkips_Rule> has placed NETHER_WARTS at X= -1157, Y= 49, Z= -433
[2024-03-21 20:23:30] [world] The Player <hi_> has placed NETHER_WARTS at X= -1163, Y= 49, Z= -434
[2024-03-21 20:23:30] [world] The Player <Mudkips_Rule> has placed NETHER_WARTS at X= -1156, Y= 49, Z= -433
[2024-03-21 20:23:31] [world] The Player <hi_> has placed NETHER_WARTS at X= -1163, Y= 49, Z= -435
[2024-03-21 20:23:31] [world] The Player <Mudkips_Rule> has placed NETHER_WARTS at X= -1154, Y= 49, Z= -433
[2024-03-21 20:23:32] [world] The Player <Mudkips_Rule> has placed NETHER_WARTS at X= -1153, Y= 49, Z= -433
[2024-03-21 20:23:32] [world] The Player <hi_> has placed NETHER_WARTS at X= -1162, Y= 49, Z= -435
[2024-03-21 20:23:32] [world] The Player <hi_> has placed NETHER_WARTS at X= -1162, Y= 49, Z= -434
[2024-03-21 20:23:33] [world] The Player <hi_> has placed NETHER_WARTS at X= -1161, Y= 49, Z= -434
[2024-03-21 20:23:33] [world] The Player <Mudkips_Rule> has placed NETHER_WARTS at X= -1155, Y= 49, Z= -433
[2024-03-21 20:23:34] [world] The Player <hi_> has placed NETHER_WARTS at X= -1161, Y= 49, Z= -435
[2024-03-21 20:23:34] [world] The Player <Mudkips_Rule> has placed NETHER_WARTS at X= -1155, Y= 49, Z= -432
[2024-03-21 20:23:34] [world] The Player <Mudkips_Rule> has placed NETHER_WARTS at X= -1154, Y= 49, Z= -432
[2024-03-21 20:23:34] [world] The Player <hi_> has placed NETHER_WARTS at X= -1160, Y= 49, Z= -435
[2024-03-21 20:23:35] [world] The Player <hi_> has placed NETHER_WARTS at X= -1160, Y= 49, Z= -434
[2024-03-21 20:23:35] [world] The Player <Mudkips_Rule> has placed NETHER_WARTS at X= -1153, Y= 49, Z= -432
[2024-03-21 20:23:35] [world] The Player <Mudkips_Rule> has placed NETHER_WARTS at X= -1154, Y= 49, Z= -431
[2024-03-21 20:23:36] [world] The Player <hi_> has placed NETHER_WARTS at X= -1159, Y= 49, Z= -434
[2024-03-21 20:23:36] [world] The Player <hi_> has placed NETHER_WARTS at X= -1159, Y= 49, Z= -435
[2024-03-21 20:23:36] [world] The Player <Mudkips_Rule> has placed NETHER_WARTS at X= -1153, Y= 49, Z= -431
[2024-03-21 20:23:37] [world] The Player <hi_> has placed NETHER_WARTS at X= -1158, Y= 49, Z= -435
[2024-03-21 20:23:37] [world] The Player <Mudkips_Rule> has placed NETHER_WARTS at X= -1155, Y= 49, Z= -431
[2024-03-21 20:23:37] [world] The Player <hi_> has placed NETHER_WARTS at X= -1158, Y= 49, Z= -434
[2024-03-21 20:23:38] [world] The Player <Mudkips_Rule> has placed NETHER_WARTS at X= -1156, Y= 49, Z= -431
[2024-03-21 20:23:38] [world] The Player <Mudkips_Rule> has placed NETHER_WARTS at X= -1156, Y= 49, Z= -432
[2024-03-21 20:23:39] [world] The Player <Mudkips_Rule> has placed NETHER_WARTS at X= -1157, Y= 49, Z= -432
[2024-03-21 20:23:39] [world] The Player <Mudkips_Rule> has placed NETHER_WARTS at X= -1157, Y= 49, Z= -431
[2024-03-21 20:23:40] [world] The Player <Mudkips_Rule> has placed NETHER_WARTS at X= -1158, Y= 49, Z= -431
[2024-03-21 20:23:40] [world] The Player <hi_> has placed NETHER_WARTS at X= -1157, Y= 49, Z= -435
[2024-03-21 20:23:40] [world] The Player <Mudkips_Rule> has placed NETHER_WARTS at X= -1158, Y= 49, Z= -432
[2024-03-21 20:23:40] [world] The Player <hi_> has placed NETHER_WARTS at X= -1157, Y= 49, Z= -434
[2024-03-21 20:23:41] [world] The Player <Mudkips_Rule> has placed NETHER_WARTS at X= -1159, Y= 49, Z= -432
[2024-03-21 20:23:41] [world] The Player <Mudkips_Rule> has placed NETHER_WARTS at X= -1159, Y= 49, Z= -431
[2024-03-21 20:23:42] [world] The Player <Mudkips_Rule> has placed NETHER_WARTS at X= -1160, Y= 49, Z= -432
[2024-03-21 20:23:42] [world] The Player <Mudkips_Rule> has placed NETHER_WARTS at X= -1161, Y= 49, Z= -431
[2024-03-21 20:23:43] [world] The Player <Mudkips_Rule> has placed NETHER_WARTS at X= -1160, Y= 49, Z= -431
[2024-03-21 20:23:43] [world] The Player <hi_> has placed NETHER_WARTS at X= -1161, Y= 49, Z= -432
[2024-03-21 20:23:44] [world] The Player <Mudkips_Rule> has placed NETHER_WARTS at X= -1162, Y= 49, Z= -432
[2024-03-21 20:23:44] [world] The Player <Mudkips_Rule> has placed NETHER_WARTS at X= -1163, Y= 49, Z= -431
[2024-03-21 20:23:45] [world] The Player <Mudkips_Rule> has placed NETHER_WARTS at X= -1162, Y= 49, Z= -431
[2024-03-21 20:26:04] [world] The Player <NezukoChan> has placed REDSTONE_WIRE at X= 1801, Y= 38, Z= 282
[2024-03-21 20:26:04] [world] The Player <NezukoChan> has placed REDSTONE_WIRE at X= 1801, Y= 38, Z= 281
[2024-03-21 20:26:05] [world] The Player <NezukoChan> has placed REDSTONE_WIRE at X= 1801, Y= 38, Z= 278
[2024-03-21 20:26:06] [world] The Player <astronomy> has placed SMOOTH_BRICK at X= 1799, Y= 38, Z= 280
[2024-03-21 20:26:08] [world] The Player <NezukoChan> has placed REDSTONE_WIRE at X= 1800, Y= 38, Z= 279
[2024-03-21 20:26:09] [world] The Player <NezukoChan> has placed REDSTONE_WIRE at X= 1801, Y= 38, Z= 279
[2024-03-21 20:26:15] [world] The Player <astronomy> has placed SMOOTH_BRICK at X= 1800, Y= 38, Z= 280
[2024-03-21 20:26:21] [world] The Player <astronomy> has placed SMOOTH_BRICK at X= 1801, Y= 38, Z= 280
[2024-03-21 20:26:33] [world] The Player <Dave_TheCoolGuy> has placed DIRT at X= -696, Y= 72, Z= 270
[2024-03-21 20:26:41] [world] The Player <Mudkips_Rule> has placed COBBLESTONE at X= -1169, Y= 48, Z= -441
[2024-03-21 20:26:44] [world] The Player <Dave_TheCoolGuy> has placed DIRT at X= -700, Y= 72, Z= 274
[2024-03-21 20:26:45] [world] The Player <Dave_TheCoolGuy> has placed DIRT at X= -700, Y= 72, Z= 273
[2024-03-21 20:26:45] [world] The Player <Dave_TheCoolGuy> has placed DIRT at X= -699, Y= 72, Z= 273
[2024-03-21 20:26:47] [world] The Player <Dave_TheCoolGuy> has placed YELLOW_FLOWER at X= -699, Y= 72, Z= 272
[2024-03-21 20:27:20] [world] The Player <Dave_TheCoolGuy> has placed DIRT at X= -694, Y= 72, Z= 274
[2024-03-21 20:27:20] [world] The Player <Dave_TheCoolGuy> has placed DIRT at X= -695, Y= 72, Z= 274
[2024-03-21 20:27:44] [world] The Player <Dave_TheCoolGuy> has placed DIRT at X= -692, Y= 71, Z= 265
[2024-03-21 20:27:49] [world] The Player <NezukoChan> has placed MOSSY_COBBLESTONE at X= 1799, Y= 42, Z= 279
[2024-03-21 20:28:09] [world] The Player <NezukoChan> has placed MELON_STEM at X= 1801, Y= 38, Z= 294
[2024-03-21 20:28:23] [world] The Player <Dave_TheCoolGuy> has placed DIRT at X= -685, Y= 71, Z= 271
[2024-03-21 20:28:31] [world] The Player <Dave_TheCoolGuy> has placed DIRT at X= -686, Y= 72, Z= 268
[2024-03-21 20:29:10] [world] The Player <Dave_TheCoolGuy> has placed DIRT at X= -674, Y= 72, Z= 267
[2024-03-21 20:29:10] [world] The Player <Dave_TheCoolGuy> has placed DIRT at X= -675, Y= 72, Z= 267
[2024-03-21 20:29:11] [world] The Player <Dave_TheCoolGuy> has placed DIRT at X= -675, Y= 72, Z= 268
[2024-03-21 20:29:26] [world] The Player <Dave_TheCoolGuy> has placed DIRT at X= -685, Y= 72, Z= 266
[2024-03-21 20:29:27] [world] The Player <NezukoChan> has placed MELON_STEM at X= 1800, Y= 38, Z= 296
[2024-03-21 20:29:28] [world] The Player <Dave_TheCoolGuy> has placed DIRT at X= -685, Y= 72, Z= 271
[2024-03-21 20:29:30] [world] The Player <NezukoChan> has placed MELON_STEM at X= 1800, Y= 38, Z= 294
[2024-03-21 20:29:34] [world] The Player <NezukoChan> has placed POTATO at X= 1801, Y= 38, Z= 294
[2024-03-21 20:29:37] [world] The Player <Dave_TheCoolGuy> has placed DIRT at X= -680, Y= 72, Z= 263
[2024-03-21 20:29:49] [world] The Player <NezukoChan> has placed CROPS at X= 1800, Y= 38, Z= 293
[2024-03-21 20:29:52] [world] The Player <NezukoChan> has placed MELON_STEM at X= 1800, Y= 38, Z= 296
[2024-03-21 20:30:05] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE at X= -690, Y= 69, Z= 305
[2024-03-21 20:30:05] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE at X= -690, Y= 70, Z= 305
[2024-03-21 20:30:48] [world] The Player <NezukoChan> has placed STONE at X= 1796, Y= 38, Z= 284
[2024-03-21 20:30:49] [world] The Player <NezukoChan> has placed STONE at X= 1797, Y= 38, Z= 284
[2024-03-21 20:30:49] [world] The Player <NezukoChan> has placed STONE at X= 1796, Y= 39, Z= 284
[2024-03-21 20:30:49] [world] The Player <NezukoChan> has placed STONE at X= 1796, Y= 39, Z= 283
[2024-03-21 20:30:51] [world] The Player <NezukoChan> has placed STONE at X= 1797, Y= 39, Z= 284
[2024-03-21 20:31:03] [world] The Player <Dave_TheCoolGuy> has placed DIRT at X= -689, Y= 70, Z= 301
[2024-03-21 20:31:04] [world] The Player <Dave_TheCoolGuy> has placed DIRT at X= -689, Y= 71, Z= 300
[2024-03-21 20:31:09] [world] The Player <Dave_TheCoolGuy> has placed DIRT at X= -692, Y= 70, Z= 309
[2024-03-21 20:31:32] [world] The Player <Dave_TheCoolGuy> has placed DIRT at X= -685, Y= 69, Z= 290
[2024-03-21 20:31:32] [world] The Player <Dave_TheCoolGuy> has placed DIRT at X= -684, Y= 69, Z= 290
[2024-03-21 20:31:32] [world] The Player <Dave_TheCoolGuy> has placed DIRT at X= -684, Y= 69, Z= 291
[2024-03-21 20:31:33] [world] The Player <Dave_TheCoolGuy> has placed DIRT at X= -684, Y= 70, Z= 291
[2024-03-21 20:31:34] [world] The Player <Dave_TheCoolGuy> has placed DIRT at X= -685, Y= 69, Z= 291
