[2024-03-28 00:58:44] [world] The Player <xcpc> has placed TORCH at X= -441, Y= 57, Z= 266
[2024-03-28 04:24:24] [world_the_end] The Player <Feathery> has placed STONE at X= 297, Y= 5, Z= -146
[2024-03-28 04:24:24] [world_the_end] The Player <Feathery> has placed STONE at X= 298, Y= 5, Z= -147
[2024-03-28 04:24:25] [world_the_end] The Player <Feathery> has placed STONE at X= 298, Y= 5, Z= -146
[2024-03-28 04:24:25] [world_the_end] The Player <Feathery> has placed STONE at X= 299, Y= 5, Z= -146
[2024-03-28 04:24:27] [world_the_end] The Player <Feathery> has placed STONE at X= 294, Y= 6, Z= -148
[2024-03-28 04:24:28] [world_the_end] The Player <Feathery> has placed STONE at X= 293, Y= 6, Z= -148
[2024-03-28 04:24:28] [world_the_end] The Player <Feathery> has placed STONE at X= 293, Y= 7, Z= -148
[2024-03-28 04:24:29] [world_the_end] The Player <Feathery> has placed STONE at X= 292, Y= 7, Z= -148
[2024-03-28 04:24:29] [world_the_end] The Player <Feathery> has placed STONE at X= 292, Y= 8, Z= -148
[2024-03-28 04:24:31] [world_the_end] The Player <Feathery> has placed STONE at X= 291, Y= 8, Z= -148
[2024-03-28 04:24:31] [world_the_end] The Player <Feathery> has placed STONE at X= 291, Y= 9, Z= -148
[2024-03-28 04:24:38] [world_the_end] The Player <Feathery> has placed STONE at X= 274, Y= 10, Z= -146
[2024-03-28 04:24:38] [world_the_end] The Player <Feathery> has placed STONE at X= 274, Y= 10, Z= -147
[2024-03-28 04:24:39] [world_the_end] The Player <Feathery> has placed STONE at X= 275, Y= 10, Z= -146
[2024-03-28 04:24:39] [world_the_end] The Player <Feathery> has placed STONE at X= 275, Y= 10, Z= -147
[2024-03-28 04:24:40] [world_the_end] The Player <Feathery> has placed STONE at X= 275, Y= 10, Z= -144
[2024-03-28 04:24:40] [world_the_end] The Player <Feathery> has placed STONE at X= 274, Y= 10, Z= -145
[2024-03-28 04:24:41] [world_the_end] The Player <Feathery> has placed STONE at X= 275, Y= 10, Z= -145
[2024-03-28 04:24:41] [world_the_end] The Player <Feathery> has placed STONE at X= 276, Y= 10, Z= -146
[2024-03-28 04:24:41] [world_the_end] The Player <Feathery> has placed STONE at X= 276, Y= 10, Z= -147
[2024-03-28 04:24:42] [world_the_end] The Player <Feathery> has placed STONE at X= 274, Y= 10, Z= -148
[2024-03-28 04:24:43] [world_the_end] The Player <Feathery> has placed STONE at X= 275, Y= 10, Z= -148
[2024-03-28 04:24:43] [world_the_end] The Player <Feathery> has placed STONE at X= 276, Y= 10, Z= -148
[2024-03-28 04:24:43] [world_the_end] The Player <Feathery> has placed STONE at X= 277, Y= 10, Z= -148
[2024-03-28 04:24:44] [world_the_end] The Player <Feathery> has placed STONE at X= 277, Y= 10, Z= -147
[2024-03-28 04:24:44] [world_the_end] The Player <Feathery> has placed STONE at X= 278, Y= 10, Z= -147
[2024-03-28 04:24:44] [world_the_end] The Player <Feathery> has placed STONE at X= 279, Y= 10, Z= -147
[2024-03-28 04:24:45] [world_the_end] The Player <Feathery> has placed STONE at X= 278, Y= 10, Z= -148
[2024-03-28 04:24:45] [world_the_end] The Player <Feathery> has placed STONE at X= 279, Y= 10, Z= -148
[2024-03-28 04:24:45] [world_the_end] The Player <Feathery> has placed STONE at X= 279, Y= 11, Z= -148
[2024-03-28 04:24:46] [world_the_end] The Player <Feathery> has placed STONE at X= 280, Y= 10, Z= -147
[2024-03-28 04:24:46] [world_the_end] The Player <Feathery> has placed STONE at X= 280, Y= 10, Z= -148
[2024-03-28 04:24:47] [world_the_end] The Player <Feathery> has placed STONE at X= 281, Y= 10, Z= -148
[2024-03-28 04:24:47] [world_the_end] The Player <Feathery> has placed STONE at X= 282, Y= 10, Z= -148
[2024-03-28 04:24:47] [world_the_end] The Player <Feathery> has placed STONE at X= 283, Y= 10, Z= -148
[2024-03-28 04:24:47] [world_the_end] The Player <Feathery> has placed STONE at X= 283, Y= 10, Z= -147
[2024-03-28 04:24:48] [world_the_end] The Player <Feathery> has placed STONE at X= 285, Y= 10, Z= -147
[2024-03-28 04:24:49] [world_the_end] The Player <Feathery> has placed STONE at X= 284, Y= 10, Z= -148
[2024-03-28 04:24:49] [world_the_end] The Player <Feathery> has placed STONE at X= 285, Y= 10, Z= -148
[2024-03-28 04:24:49] [world_the_end] The Player <Feathery> has placed STONE at X= 286, Y= 10, Z= -148
[2024-03-28 04:24:49] [world_the_end] The Player <Feathery> has placed STONE at X= 287, Y= 10, Z= -148
[2024-03-28 04:24:50] [world_the_end] The Player <Feathery> has placed STONE at X= 288, Y= 10, Z= -148
[2024-03-28 04:24:50] [world_the_end] The Player <Feathery> has placed STONE at X= 289, Y= 10, Z= -148
[2024-03-28 04:24:50] [world_the_end] The Player <Feathery> has placed STONE at X= 290, Y= 10, Z= -148
[2024-03-28 04:24:52] [world_the_end] The Player <Feathery> has placed STONE at X= 295, Y= 6, Z= -148
[2024-03-28 04:24:52] [world_the_end] The Player <Feathery> has placed STONE at X= 295, Y= 6, Z= -149
[2024-03-28 04:25:00] [world_the_end] The Player <Feathery> has placed STONE at X= 291, Y= 8, Z= -146
[2024-03-28 04:25:00] [world_the_end] The Player <Feathery> has placed STONE at X= 292, Y= 8, Z= -147
[2024-03-28 04:25:00] [world_the_end] The Player <Feathery> has placed STONE at X= 292, Y= 7, Z= -146
[2024-03-28 04:25:01] [world_the_end] The Player <Feathery> has placed STONE at X= 292, Y= 8, Z= -146
[2024-03-28 04:25:11] [world_the_end] The Player <Feathery> has placed STONE at X= 292, Y= 9, Z= -148
[2024-03-28 04:25:11] [world_the_end] The Player <Feathery> has placed STONE at X= 292, Y= 9, Z= -149
[2024-03-28 04:25:11] [world_the_end] The Player <Feathery> has placed STONE at X= 293, Y= 9, Z= -149
[2024-03-28 04:25:25] [world_the_end] The Player <Feathery> has placed STONE at X= 291, Y= 10, Z= -148
[2024-03-28 04:25:26] [world_the_end] The Player <Feathery> has placed STONE at X= 290, Y= 10, Z= -149
[2024-03-28 04:25:26] [world_the_end] The Player <Feathery> has placed STONE at X= 291, Y= 10, Z= -149
[2024-03-28 04:25:28] [world_the_end] The Player <Feathery> has placed STONE at X= 291, Y= 10, Z= -150
[2024-03-28 04:25:28] [world_the_end] The Player <Feathery> has placed STONE at X= 292, Y= 10, Z= -150
[2024-03-28 04:25:28] [world_the_end] The Player <Feathery> has placed STONE at X= 293, Y= 10, Z= -150
[2024-03-28 04:25:29] [world_the_end] The Player <Feathery> has placed STONE at X= 294, Y= 10, Z= -150
[2024-03-28 04:25:29] [world_the_end] The Player <Feathery> has placed STONE at X= 293, Y= 10, Z= -151
[2024-03-28 04:25:30] [world_the_end] The Player <Feathery> has placed STONE at X= 294, Y= 10, Z= -151
[2024-03-28 04:25:31] [world_the_end] The Player <Feathery> has placed STONE at X= 295, Y= 10, Z= -151
[2024-03-28 04:25:31] [world_the_end] The Player <Feathery> has placed STONE at X= 294, Y= 10, Z= -152
[2024-03-28 04:25:31] [world_the_end] The Player <Feathery> has placed STONE at X= 295, Y= 10, Z= -152
[2024-03-28 04:25:32] [world_the_end] The Player <Feathery> has placed STONE at X= 296, Y= 10, Z= -152
[2024-03-28 04:25:32] [world_the_end] The Player <Feathery> has placed STONE at X= 297, Y= 10, Z= -152
[2024-03-28 04:25:33] [world_the_end] The Player <Feathery> has placed STONE at X= 296, Y= 9, Z= -152
[2024-03-28 04:25:33] [world_the_end] The Player <Feathery> has placed STONE at X= 298, Y= 10, Z= -152
[2024-03-28 04:25:33] [world_the_end] The Player <Feathery> has placed STONE at X= 299, Y= 10, Z= -152
[2024-03-28 04:25:34] [world_the_end] The Player <Feathery> has placed STONE at X= 300, Y= 10, Z= -152
[2024-03-28 04:25:35] [world_the_end] The Player <Feathery> has placed STONE at X= 300, Y= 10, Z= -151
[2024-03-28 04:25:35] [world_the_end] The Player <Feathery> has placed STONE at X= 301, Y= 10, Z= -151
[2024-03-28 04:25:36] [world_the_end] The Player <Feathery> has placed STONE at X= 301, Y= 10, Z= -150
[2024-03-28 04:25:37] [world_the_end] The Player <Feathery> has placed STONE at X= 301, Y= 10, Z= -149
[2024-03-28 04:25:37] [world_the_end] The Player <Feathery> has placed STONE at X= 300, Y= 10, Z= -149
[2024-03-28 04:25:37] [world_the_end] The Player <Feathery> has placed STONE at X= 301, Y= 9, Z= -149
[2024-03-28 04:25:41] [world_the_end] The Player <Feathery> has placed STONE at X= 301, Y= 9, Z= -150
[2024-03-28 04:25:41] [world_the_end] The Player <Feathery> has placed STONE at X= 301, Y= 8, Z= -151
[2024-03-28 04:25:41] [world_the_end] The Player <Feathery> has placed STONE at X= 301, Y= 9, Z= -151
[2024-03-28 04:25:42] [world_the_end] The Player <Feathery> has placed STONE at X= 301, Y= 10, Z= -151
[2024-03-28 04:25:42] [world_the_end] The Player <Feathery> has placed STONE at X= 300, Y= 10, Z= -152
[2024-03-28 04:25:43] [world_the_end] The Player <Feathery> has placed STONE at X= 300, Y= 11, Z= -152
[2024-03-28 04:25:43] [world_the_end] The Player <Feathery> has placed STONE at X= 301, Y= 11, Z= -152
[2024-03-28 04:25:45] [world_the_end] The Player <Feathery> has placed STONE at X= 300, Y= 11, Z= -153
[2024-03-28 04:25:45] [world_the_end] The Player <Feathery> has placed STONE at X= 299, Y= 11, Z= -153
[2024-03-28 04:25:45] [world_the_end] The Player <Feathery> has placed STONE at X= 298, Y= 11, Z= -153
[2024-03-28 04:25:46] [world_the_end] The Player <Feathery> has placed STONE at X= 297, Y= 11, Z= -153
[2024-03-28 04:25:46] [world_the_end] The Player <Feathery> has placed STONE at X= 296, Y= 11, Z= -153
[2024-03-28 04:25:46] [world_the_end] The Player <Feathery> has placed STONE at X= 296, Y= 11, Z= -152
[2024-03-28 04:25:47] [world_the_end] The Player <Feathery> has placed STONE at X= 295, Y= 11, Z= -153
[2024-03-28 04:25:47] [world_the_end] The Player <Feathery> has placed STONE at X= 294, Y= 11, Z= -153
[2024-03-28 04:25:48] [world_the_end] The Player <Feathery> has placed STONE at X= 293, Y= 11, Z= -153
[2024-03-28 04:25:48] [world_the_end] The Player <Feathery> has placed STONE at X= 293, Y= 11, Z= -152
[2024-03-28 04:25:56] [world_the_end] The Player <Feathery> has placed STONE at X= 292, Y= 11, Z= -152
[2024-03-28 04:25:57] [world_the_end] The Player <Feathery> has placed STONE at X= 292, Y= 11, Z= -151
[2024-03-28 04:25:58] [world_the_end] The Player <Feathery> has placed STONE at X= 291, Y= 11, Z= -151
[2024-03-28 04:25:58] [world_the_end] The Player <Feathery> has placed STONE at X= 290, Y= 11, Z= -151
[2024-03-28 04:25:59] [world_the_end] The Player <Feathery> has placed STONE at X= 290, Y= 11, Z= -150
[2024-03-28 04:25:59] [world_the_end] The Player <Feathery> has placed STONE at X= 291, Y= 11, Z= -150
[2024-03-28 04:26:00] [world_the_end] The Player <Feathery> has placed STONE at X= 290, Y= 10, Z= -150
[2024-03-28 04:26:01] [world_the_end] The Player <Feathery> has placed STONE at X= 289, Y= 10, Z= -149
[2024-03-28 04:26:01] [world_the_end] The Player <Feathery> has placed STONE at X= 289, Y= 10, Z= -150
[2024-03-28 04:26:01] [world_the_end] The Player <Feathery> has placed STONE at X= 288, Y= 10, Z= -149
[2024-03-28 04:26:02] [world_the_end] The Player <Feathery> has placed STONE at X= 289, Y= 11, Z= -151
[2024-03-28 04:26:02] [world_the_end] The Player <Feathery> has placed STONE at X= 288, Y= 11, Z= -151
[2024-03-28 04:26:03] [world_the_end] The Player <Feathery> has placed STONE at X= 288, Y= 11, Z= -150
[2024-03-28 04:26:03] [world_the_end] The Player <Feathery> has placed STONE at X= 287, Y= 11, Z= -150
[2024-03-28 04:26:03] [world_the_end] The Player <Feathery> has placed STONE at X= 286, Y= 11, Z= -150
[2024-03-28 04:26:04] [world_the_end] The Player <Feathery> has placed STONE at X= 287, Y= 11, Z= -149
[2024-03-28 04:26:04] [world_the_end] The Player <Feathery> has placed STONE at X= 286, Y= 11, Z= -149
[2024-03-28 04:26:05] [world_the_end] The Player <Feathery> has placed STONE at X= 285, Y= 11, Z= -149
[2024-03-28 04:26:05] [world_the_end] The Player <Feathery> has placed STONE at X= 284, Y= 11, Z= -149
[2024-03-28 04:26:05] [world_the_end] The Player <Feathery> has placed STONE at X= 285, Y= 11, Z= -150
[2024-03-28 04:26:06] [world_the_end] The Player <Feathery> has placed STONE at X= 284, Y= 11, Z= -150
[2024-03-28 04:26:06] [world_the_end] The Player <Feathery> has placed STONE at X= 283, Y= 11, Z= -150
[2024-03-28 04:26:06] [world_the_end] The Player <Feathery> has placed STONE at X= 282, Y= 11, Z= -150
[2024-03-28 04:26:06] [world_the_end] The Player <Feathery> has placed STONE at X= 283, Y= 11, Z= -149
[2024-03-28 04:26:06] [world_the_end] The Player <Feathery> has placed STONE at X= 282, Y= 11, Z= -149
[2024-03-28 04:26:07] [world_the_end] The Player <Feathery> has placed STONE at X= 281, Y= 11, Z= -149
[2024-03-28 04:26:07] [world_the_end] The Player <Feathery> has placed STONE at X= 280, Y= 11, Z= -149
[2024-03-28 04:26:07] [world_the_end] The Player <Feathery> has placed STONE at X= 279, Y= 11, Z= -149
[2024-03-28 04:26:07] [world_the_end] The Player <Feathery> has placed STONE at X= 278, Y= 11, Z= -149
[2024-03-28 04:26:07] [world_the_end] The Player <Feathery> has placed STONE at X= 277, Y= 11, Z= -149
[2024-03-28 04:26:08] [world_the_end] The Player <Feathery> has placed STONE at X= 276, Y= 11, Z= -149
[2024-03-28 04:26:08] [world_the_end] The Player <Feathery> has placed STONE at X= 275, Y= 11, Z= -149
[2024-03-28 04:26:08] [world_the_end] The Player <Feathery> has placed STONE at X= 275, Y= 12, Z= -149
[2024-03-28 04:26:09] [world_the_end] The Player <Feathery> has placed STONE at X= 274, Y= 11, Z= -148
[2024-03-28 04:26:09] [world_the_end] The Player <Feathery> has placed STONE at X= 274, Y= 11, Z= -149
[2024-03-28 04:26:10] [world_the_end] The Player <Feathery> has placed STONE at X= 273, Y= 11, Z= -148
[2024-03-28 04:26:10] [world_the_end] The Player <Feathery> has placed STONE at X= 273, Y= 11, Z= -149
[2024-03-28 04:26:11] [world_the_end] The Player <Feathery> has placed STONE at X= 272, Y= 12, Z= -149
[2024-03-28 04:26:11] [world_the_end] The Player <Feathery> has placed STONE at X= 273, Y= 12, Z= -149
[2024-03-28 04:26:12] [world_the_end] The Player <Feathery> has placed STONE at X= 273, Y= 12, Z= -150
[2024-03-28 04:26:12] [world_the_end] The Player <Feathery> has placed STONE at X= 274, Y= 12, Z= -150
[2024-03-28 04:26:12] [world_the_end] The Player <Feathery> has placed STONE at X= 275, Y= 12, Z= -150
[2024-03-28 04:26:12] [world_the_end] The Player <Feathery> has placed STONE at X= 276, Y= 12, Z= -150
[2024-03-28 04:26:13] [world_the_end] The Player <Feathery> has placed STONE at X= 277, Y= 12, Z= -150
[2024-03-28 04:26:13] [world_the_end] The Player <Feathery> has placed STONE at X= 278, Y= 12, Z= -150
[2024-03-28 04:26:13] [world_the_end] The Player <Feathery> has placed STONE at X= 279, Y= 12, Z= -150
[2024-03-28 04:26:13] [world_the_end] The Player <Feathery> has placed STONE at X= 280, Y= 12, Z= -150
[2024-03-28 04:26:13] [world_the_end] The Player <Feathery> has placed STONE at X= 281, Y= 12, Z= -150
[2024-03-28 04:26:14] [world_the_end] The Player <Feathery> has placed STONE at X= 281, Y= 12, Z= -151
[2024-03-28 04:26:14] [world_the_end] The Player <Feathery> has placed STONE at X= 282, Y= 12, Z= -151
[2024-03-28 04:26:14] [world_the_end] The Player <Feathery> has placed STONE at X= 283, Y= 12, Z= -151
[2024-03-28 04:26:15] [world_the_end] The Player <Feathery> has placed STONE at X= 284, Y= 12, Z= -151
[2024-03-28 04:26:15] [world_the_end] The Player <Feathery> has placed STONE at X= 285, Y= 12, Z= -151
[2024-03-28 04:26:15] [world_the_end] The Player <Feathery> has placed STONE at X= 286, Y= 12, Z= -151
[2024-03-28 04:26:15] [world_the_end] The Player <Feathery> has placed STONE at X= 286, Y= 12, Z= -152
[2024-03-28 04:26:15] [world_the_end] The Player <Feathery> has placed STONE at X= 287, Y= 12, Z= -151
[2024-03-28 04:26:16] [world_the_end] The Player <Feathery> has placed STONE at X= 287, Y= 12, Z= -152
[2024-03-28 04:26:16] [world_the_end] The Player <Feathery> has placed STONE at X= 288, Y= 12, Z= -152
[2024-03-28 04:26:17] [world_the_end] The Player <Feathery> has placed STONE at X= 290, Y= 11, Z= -152
[2024-03-28 04:26:17] [world_the_end] The Player <Feathery> has placed STONE at X= 291, Y= 11, Z= -152
[2024-03-28 04:26:18] [world_the_end] The Player <Feathery> has placed STONE at X= 292, Y= 11, Z= -152
[2024-03-28 04:26:18] [world_the_end] The Player <Feathery> has placed STONE at X= 292, Y= 11, Z= -153
[2024-03-28 04:26:19] [world_the_end] The Player <Feathery> has placed STONE at X= 289, Y= 12, Z= -152
[2024-03-28 04:26:19] [world_the_end] The Player <Feathery> has placed STONE at X= 289, Y= 12, Z= -153
[2024-03-28 04:26:19] [world_the_end] The Player <Feathery> has placed STONE at X= 290, Y= 12, Z= -153
[2024-03-28 04:26:20] [world_the_end] The Player <Feathery> has placed STONE at X= 291, Y= 12, Z= -153
[2024-03-28 04:26:20] [world_the_end] The Player <Feathery> has placed STONE at X= 291, Y= 12, Z= -154
[2024-03-28 04:26:20] [world_the_end] The Player <Feathery> has placed STONE at X= 292, Y= 12, Z= -154
[2024-03-28 04:26:20] [world_the_end] The Player <Feathery> has placed STONE at X= 293, Y= 12, Z= -154
[2024-03-28 04:26:21] [world_the_end] The Player <Feathery> has placed STONE at X= 294, Y= 12, Z= -154
[2024-03-28 04:26:21] [world_the_end] The Player <Feathery> has placed STONE at X= 295, Y= 12, Z= -154
[2024-03-28 04:26:21] [world_the_end] The Player <Feathery> has placed STONE at X= 296, Y= 12, Z= -154
[2024-03-28 04:26:21] [world_the_end] The Player <Feathery> has placed STONE at X= 297, Y= 12, Z= -154
[2024-03-28 04:26:23] [world_the_end] The Player <Feathery> has placed STONE at X= 298, Y= 12, Z= -154
[2024-03-28 04:26:23] [world_the_end] The Player <Feathery> has placed STONE at X= 299, Y= 12, Z= -154
[2024-03-28 04:26:23] [world_the_end] The Player <Feathery> has placed STONE at X= 300, Y= 12, Z= -154
[2024-03-28 04:26:24] [world_the_end] The Player <Feathery> has placed STONE at X= 301, Y= 12, Z= -154
[2024-03-28 04:26:24] [world_the_end] The Player <Feathery> has placed STONE at X= 301, Y= 12, Z= -153
[2024-03-28 04:26:44] [world_the_end] The Player <Feathery> has placed STONE at X= 280, Y= 11, Z= -150
[2024-03-28 04:26:44] [world_the_end] The Player <Feathery> has placed STONE at X= 281, Y= 11, Z= -150
[2024-03-28 04:26:59] [world_the_end] The Player <Feathery> has placed STONE at X= 276, Y= 12, Z= -151
[2024-03-28 04:27:00] [world_the_end] The Player <Feathery> has placed STONE at X= 275, Y= 12, Z= -151
[2024-03-28 04:27:00] [world_the_end] The Player <Feathery> has placed STONE at X= 274, Y= 12, Z= -151
[2024-03-28 04:27:00] [world_the_end] The Player <Feathery> has placed STONE at X= 273, Y= 12, Z= -151
[2024-03-28 04:27:00] [world_the_end] The Player <Feathery> has placed STONE at X= 271, Y= 13, Z= -152
[2024-03-28 04:27:01] [world_the_end] The Player <Feathery> has placed STONE at X= 271, Y= 12, Z= -151
[2024-03-28 04:27:02] [world_the_end] The Player <Feathery> has placed STONE at X= 272, Y= 12, Z= -151
[2024-03-28 04:27:03] [world_the_end] The Player <Feathery> has placed STONE at X= 269, Y= 12, Z= -151
[2024-03-28 04:27:04] [world_the_end] The Player <Feathery> has placed STONE at X= 269, Y= 13, Z= -151
[2024-03-28 04:27:05] [world_the_end] The Player <Feathery> has placed STONE at X= 270, Y= 12, Z= -151
[2024-03-28 04:27:06] [world_the_end] The Player <Feathery> has placed STONE at X= 268, Y= 12, Z= -151
[2024-03-28 04:27:07] [world_the_end] The Player <Feathery> has placed STONE at X= 272, Y= 12, Z= -150
[2024-03-28 04:27:07] [world_the_end] The Player <Feathery> has placed STONE at X= 271, Y= 12, Z= -150
[2024-03-28 04:27:18] [world_the_end] The Player <Feathery> has placed STONE at X= 267, Y= 12, Z= -152
[2024-03-28 04:27:18] [world_the_end] The Player <Feathery> has placed STONE at X= 267, Y= 12, Z= -151
