[2024-03-24 21:52:56] [world] The Player <GolemDaWanderer> has placed HOPPER at X= -10299, Y= 34, Z= 4029
[2024-03-25 02:15:48] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 96, Z= -2
[2024-03-25 02:15:48] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 96, Z= -3
[2024-03-25 02:15:49] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 97, Z= -1
[2024-03-25 02:15:49] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 97, Z= -2
[2024-03-25 02:15:49] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 97, Z= -3
[2024-03-25 02:15:50] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 96, Z= -4
[2024-03-25 02:15:50] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 96, Z= -5
[2024-03-25 02:15:51] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 96, Z= -6
[2024-03-25 02:16:29] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 75, Z= -9
[2024-03-25 02:16:30] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 76, Z= -9
[2024-03-25 02:16:30] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 77, Z= -9
[2024-03-25 02:16:31] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 78, Z= -9
[2024-03-25 02:16:31] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 79, Z= -9
[2024-03-25 02:16:32] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 80, Z= -9
[2024-03-25 02:16:32] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 81, Z= -9
[2024-03-25 02:16:33] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 82, Z= -9
[2024-03-25 02:16:33] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 83, Z= -9
[2024-03-25 02:16:34] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 84, Z= -9
[2024-03-25 02:16:34] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 85, Z= -9
[2024-03-25 02:16:35] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 86, Z= -9
[2024-03-25 02:16:35] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 87, Z= -9
[2024-03-25 02:16:36] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 88, Z= -9
[2024-03-25 02:16:36] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 89, Z= -9
[2024-03-25 02:16:37] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 90, Z= -9
[2024-03-25 02:16:37] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 91, Z= -9
[2024-03-25 02:16:38] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 92, Z= -9
[2024-03-25 02:16:38] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 93, Z= -9
[2024-03-25 02:16:39] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 94, Z= -9
[2024-03-25 02:16:41] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 97, Z= -4
[2024-03-25 02:16:41] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 97, Z= -5
[2024-03-25 02:16:42] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 97, Z= -6
[2024-03-25 02:16:43] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 96, Z= -7
[2024-03-25 02:16:43] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 97, Z= -7
[2024-03-25 02:16:44] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 96, Z= -8
[2024-03-25 02:16:45] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 97, Z= -8
[2024-03-25 02:16:56] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 96, Z= -10
[2024-03-25 02:16:57] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 97, Z= -10
[2024-03-25 02:17:02] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 97, Z= -9
[2024-03-25 02:17:02] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 96, Z= -9
[2024-03-25 02:17:04] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 95, Z= -9
[2024-03-25 02:18:25] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 75, Z= 4
[2024-03-25 02:18:26] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 76, Z= 4
[2024-03-25 02:18:26] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 77, Z= 4
[2024-03-25 02:18:27] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 78, Z= 4
[2024-03-25 02:18:29] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 79, Z= 4
[2024-03-25 02:18:29] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 80, Z= 4
[2024-03-25 02:18:29] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 81, Z= 4
[2024-03-25 02:18:30] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 82, Z= 4
[2024-03-25 02:18:30] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 83, Z= 4
[2024-03-25 02:18:31] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 84, Z= 4
[2024-03-25 02:18:31] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 85, Z= 4
[2024-03-25 02:18:32] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 86, Z= 4
[2024-03-25 02:18:32] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 87, Z= 4
[2024-03-25 02:18:33] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 88, Z= 4
[2024-03-25 02:18:34] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 89, Z= 4
[2024-03-25 03:14:44] [world] The Player <GolemDaWanderer> has placed STONE at X= -10168, Y= 63, Z= 4115
[2024-03-25 03:14:58] [world] The Player <GolemDaWanderer> has placed LEVER at X= -10153, Y= 63, Z= 4116
[2024-03-25 03:15:04] [world] The Player <GolemDaWanderer> has placed LEVER at X= -10152, Y= 63, Z= 4116
[2024-03-25 03:15:50] [world] The Player <GolemDaWanderer> has placed REDSTONE_WIRE at X= -10150, Y= 61, Z= 4112
[2024-03-25 03:15:51] [world] The Player <GolemDaWanderer> has placed REDSTONE_WIRE at X= -10151, Y= 61, Z= 4112
[2024-03-25 03:15:51] [world] The Player <GolemDaWanderer> has placed REDSTONE_WIRE at X= -10152, Y= 61, Z= 4112
[2024-03-25 03:15:51] [world] The Player <GolemDaWanderer> has placed REDSTONE_WIRE at X= -10153, Y= 61, Z= 4112
[2024-03-25 03:15:56] [world] The Player <GolemDaWanderer> has placed REDSTONE_WIRE at X= -10154, Y= 61, Z= 4112
[2024-03-25 03:15:56] [world] The Player <GolemDaWanderer> has placed REDSTONE_WIRE at X= -10154, Y= 61, Z= 4113
[2024-03-25 03:15:57] [world] The Player <GolemDaWanderer> has placed REDSTONE_WIRE at X= -10154, Y= 61, Z= 4114
[2024-03-25 03:15:57] [world] The Player <GolemDaWanderer> has placed REDSTONE_WIRE at X= -10153, Y= 61, Z= 4115
[2024-03-25 03:16:00] [world] The Player <GolemDaWanderer> has placed REDSTONE_WIRE at X= -10154, Y= 61, Z= 4115
[2024-03-25 03:16:00] [world] The Player <GolemDaWanderer> has placed REDSTONE_WIRE at X= -10154, Y= 61, Z= 4116
[2024-03-25 03:16:03] [world] The Player <GolemDaWanderer> has placed REDSTONE_WIRE at X= -10152, Y= 61, Z= 4116
[2024-03-25 03:16:03] [world] The Player <GolemDaWanderer> has placed REDSTONE_WIRE at X= -10153, Y= 61, Z= 4116
[2024-03-25 03:16:06] [world] The Player <GolemDaWanderer> has placed REDSTONE_WIRE at X= -10154, Y= 61, Z= 4118
[2024-03-25 03:16:06] [world] The Player <GolemDaWanderer> has placed REDSTONE_WIRE at X= -10154, Y= 61, Z= 4117
[2024-03-25 03:16:19] [world] The Player <GolemDaWanderer> has placed REDSTONE_WIRE at X= -10150, Y= 61, Z= 4120
[2024-03-25 03:16:19] [world] The Player <GolemDaWanderer> has placed REDSTONE_WIRE at X= -10151, Y= 61, Z= 4120
[2024-03-25 03:16:20] [world] The Player <GolemDaWanderer> has placed REDSTONE_WIRE at X= -10152, Y= 61, Z= 4120
[2024-03-25 03:16:20] [world] The Player <GolemDaWanderer> has placed REDSTONE_WIRE at X= -10153, Y= 61, Z= 4120
[2024-03-25 03:16:20] [world] The Player <GolemDaWanderer> has placed REDSTONE_WIRE at X= -10154, Y= 61, Z= 4120
[2024-03-25 03:16:21] [world] The Player <GolemDaWanderer> has placed REDSTONE_WIRE at X= -10154, Y= 61, Z= 4119
[2024-03-25 03:16:59] [world] The Player <GolemDaWanderer> has placed DIODE_BLOCK_OFF at X= -10150, Y= 61, Z= 4113
[2024-03-25 03:17:00] [world] The Player <GolemDaWanderer> has placed DIODE_BLOCK_OFF at X= -10151, Y= 61, Z= 4113
[2024-03-25 03:21:06] [world] The Player <GolemDaWanderer> has placed DIODE_BLOCK_OFF at X= -10153, Y= 61, Z= 4114
[2024-03-25 03:21:10] [world] The Player <GolemDaWanderer> has placed DIODE_BLOCK_OFF at X= -10153, Y= 61, Z= 4114
[2024-03-25 03:21:15] [world] The Player <GolemDaWanderer> has placed DIODE_BLOCK_OFF at X= -10153, Y= 61, Z= 4118
[2024-03-25 03:21:18] [world] The Player <GolemDaWanderer> has placed DIODE_BLOCK_OFF at X= -10151, Y= 61, Z= 4119
[2024-03-25 03:21:19] [world] The Player <GolemDaWanderer> has placed DIODE_BLOCK_OFF at X= -10150, Y= 61, Z= 4119
[2024-03-25 03:25:51] [world] The Player <GolemDaWanderer> has placed WOOD at X= -10153, Y= 62, Z= 4116
[2024-03-25 03:25:51] [world] The Player <GolemDaWanderer> has placed WOOD at X= -10154, Y= 62, Z= 4116
[2024-03-25 03:25:52] [world] The Player <GolemDaWanderer> has placed WOOD at X= -10155, Y= 62, Z= 4116
[2024-03-25 03:25:53] [world] The Player <GolemDaWanderer> has placed WOOD at X= -10154, Y= 62, Z= 4117
[2024-03-25 03:25:53] [world] The Player <GolemDaWanderer> has placed WOOD at X= -10154, Y= 62, Z= 4118
[2024-03-25 03:25:54] [world] The Player <GolemDaWanderer> has placed WOOD at X= -10153, Y= 62, Z= 4119
[2024-03-25 03:25:54] [world] The Player <GolemDaWanderer> has placed WOOD at X= -10154, Y= 62, Z= 4119
[2024-03-25 03:25:55] [world] The Player <GolemDaWanderer> has placed WOOD at X= -10150, Y= 62, Z= 4120
[2024-03-25 03:25:56] [world] The Player <GolemDaWanderer> has placed WOOD at X= -10151, Y= 62, Z= 4120
[2024-03-25 03:25:56] [world] The Player <GolemDaWanderer> has placed WOOD at X= -10151, Y= 63, Z= 4120
[2024-03-25 03:25:56] [world] The Player <GolemDaWanderer> has placed WOOD at X= -10152, Y= 62, Z= 4120
[2024-03-25 03:25:57] [world] The Player <GolemDaWanderer> has placed WOOD at X= -10153, Y= 62, Z= 4120
[2024-03-25 03:25:57] [world] The Player <GolemDaWanderer> has placed WOOD at X= -10154, Y= 62, Z= 4120
[2024-03-25 03:25:59] [world] The Player <GolemDaWanderer> has placed WOOD at X= -10147, Y= 62, Z= 4119
[2024-03-25 03:25:59] [world] The Player <GolemDaWanderer> has placed WOOD at X= -10148, Y= 62, Z= 4119
[2024-03-25 03:25:59] [world] The Player <GolemDaWanderer> has placed WOOD at X= -10149, Y= 62, Z= 4119
[2024-03-25 03:26:00] [world] The Player <GolemDaWanderer> has placed WOOD at X= -10150, Y= 62, Z= 4119
[2024-03-25 03:26:00] [world] The Player <GolemDaWanderer> has placed WOOD at X= -10147, Y= 62, Z= 4118
[2024-03-25 03:26:01] [world] The Player <GolemDaWanderer> has placed WOOD at X= -10147, Y= 62, Z= 4116
[2024-03-25 03:26:01] [world] The Player <GolemDaWanderer> has placed WOOD at X= -10147, Y= 62, Z= 4115
[2024-03-25 03:26:01] [world] The Player <GolemDaWanderer> has placed WOOD at X= -10147, Y= 62, Z= 4114
[2024-03-25 03:26:02] [world] The Player <GolemDaWanderer> has placed WOOD at X= -10147, Y= 62, Z= 4113
[2024-03-25 03:26:02] [world] The Player <GolemDaWanderer> has placed WOOD at X= -10148, Y= 62, Z= 4113
[2024-03-25 03:26:02] [world] The Player <GolemDaWanderer> has placed WOOD at X= -10149, Y= 63, Z= 4112
[2024-03-25 03:26:03] [world] The Player <GolemDaWanderer> has placed WOOD at X= -10150, Y= 62, Z= 4113
[2024-03-25 03:26:03] [world] The Player <GolemDaWanderer> has placed WOOD at X= -10149, Y= 62, Z= 4113
[2024-03-25 03:26:04] [world] The Player <GolemDaWanderer> has placed WOOD at X= -10152, Y= 62, Z= 4113
[2024-03-25 03:26:04] [world] The Player <GolemDaWanderer> has placed WOOD at X= -10152, Y= 63, Z= 4113
[2024-03-25 03:26:05] [world] The Player <GolemDaWanderer> has placed WOOD at X= -10154, Y= 62, Z= 4113
[2024-03-25 03:26:05] [world] The Player <GolemDaWanderer> has placed WOOD at X= -10153, Y= 62, Z= 4113
[2024-03-25 03:26:06] [world] The Player <GolemDaWanderer> has placed WOOD at X= -10153, Y= 62, Z= 4114
[2024-03-25 03:26:07] [world] The Player <GolemDaWanderer> has placed WOOD at X= -10153, Y= 62, Z= 4115
[2024-03-25 03:26:07] [world] The Player <GolemDaWanderer> has placed WOOD at X= -10151, Y= 62, Z= 4113
[2024-03-25 03:26:09] [world] The Player <GolemDaWanderer> has placed WOOD at X= -10147, Y= 62, Z= 4117
[2024-03-25 03:29:07] [world] The Player <GolemDaWanderer> has placed ENDER_CHEST at X= -10210, Y= 66, Z= 4185
[2024-03-25 13:14:35] [world_the_end] The Player <NezukoChan> has placed DIRT at X= -48, Y= 48, Z= -53
[2024-03-25 13:14:36] [world_the_end] The Player <NezukoChan> has placed DIRT at X= -48, Y= 48, Z= -54
[2024-03-25 13:14:37] [world_the_end] The Player <NezukoChan> has placed DIRT at X= -48, Y= 48, Z= -55
[2024-03-25 13:21:03] [world] The Player <NezukoChan> has placed POWERED_RAIL at X= -10223, Y= 63, Z= 4151
[2024-03-25 13:22:04] [world] The Player <NezukoChan> has placed POWERED_RAIL at X= -10202, Y= 63, Z= 4100
[2024-03-25 13:25:56] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10201, Y= 66, Z= 4081
[2024-03-25 13:25:56] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10201, Y= 66, Z= 4082
[2024-03-25 13:25:56] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10201, Y= 66, Z= 4083
[2024-03-25 13:25:57] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10201, Y= 66, Z= 4084
[2024-03-25 13:25:58] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10201, Y= 66, Z= 4085
[2024-03-25 13:25:58] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10201, Y= 66, Z= 4086
[2024-03-25 13:25:58] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10201, Y= 66, Z= 4087
[2024-03-25 13:25:59] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10201, Y= 66, Z= 4088
[2024-03-25 13:25:59] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10201, Y= 66, Z= 4089
[2024-03-25 13:26:00] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10201, Y= 66, Z= 4090
[2024-03-25 13:26:00] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10201, Y= 66, Z= 4091
[2024-03-25 13:26:01] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10201, Y= 66, Z= 4092
[2024-03-25 13:26:01] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10201, Y= 66, Z= 4093
[2024-03-25 13:26:01] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10201, Y= 66, Z= 4094
[2024-03-25 13:26:02] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10201, Y= 66, Z= 4095
[2024-03-25 13:26:02] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10201, Y= 66, Z= 4096
[2024-03-25 13:26:03] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10201, Y= 66, Z= 4097
[2024-03-25 13:26:03] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10201, Y= 66, Z= 4098
[2024-03-25 13:26:04] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10201, Y= 66, Z= 4099
[2024-03-25 13:26:04] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10201, Y= 66, Z= 4100
[2024-03-25 13:26:04] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10201, Y= 66, Z= 4101
[2024-03-25 13:26:05] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10200, Y= 66, Z= 4101
[2024-03-25 13:26:06] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10199, Y= 66, Z= 4101
[2024-03-25 13:26:06] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10198, Y= 66, Z= 4101
[2024-03-25 13:26:07] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10197, Y= 66, Z= 4101
[2024-03-25 13:26:07] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10196, Y= 66, Z= 4101
[2024-03-25 13:26:09] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10200, Y= 66, Z= 4100
[2024-03-25 13:26:09] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10200, Y= 66, Z= 4099
[2024-03-25 13:26:10] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10200, Y= 66, Z= 4098
[2024-03-25 13:26:10] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10200, Y= 66, Z= 4097
[2024-03-25 13:26:10] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10200, Y= 66, Z= 4096
[2024-03-25 13:26:11] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10200, Y= 66, Z= 4095
[2024-03-25 13:26:11] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10200, Y= 66, Z= 4094
[2024-03-25 13:26:12] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10200, Y= 66, Z= 4093
[2024-03-25 13:26:12] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10200, Y= 66, Z= 4092
[2024-03-25 13:26:13] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10200, Y= 66, Z= 4091
[2024-03-25 13:26:13] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10200, Y= 66, Z= 4090
[2024-03-25 13:26:13] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10200, Y= 66, Z= 4089
[2024-03-25 13:26:14] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10200, Y= 66, Z= 4088
[2024-03-25 13:26:15] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10200, Y= 66, Z= 4087
[2024-03-25 13:26:15] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10200, Y= 66, Z= 4086
[2024-03-25 13:26:15] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10200, Y= 66, Z= 4085
[2024-03-25 13:26:16] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10200, Y= 66, Z= 4084
[2024-03-25 13:26:16] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10200, Y= 66, Z= 4083
[2024-03-25 13:26:17] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10200, Y= 66, Z= 4082
[2024-03-25 13:26:17] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10200, Y= 66, Z= 4081
[2024-03-25 13:26:18] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10199, Y= 66, Z= 4081
[2024-03-25 13:26:18] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10198, Y= 66, Z= 4082
[2024-03-25 13:26:18] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10199, Y= 66, Z= 4082
[2024-03-25 13:26:19] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10199, Y= 66, Z= 4083
[2024-03-25 13:26:19] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10199, Y= 66, Z= 4084
[2024-03-25 13:26:20] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10199, Y= 66, Z= 4085
[2024-03-25 13:26:20] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10199, Y= 66, Z= 4087
[2024-03-25 13:26:21] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10199, Y= 66, Z= 4088
[2024-03-25 13:26:22] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10199, Y= 66, Z= 4086
[2024-03-25 13:26:23] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10199, Y= 66, Z= 4089
[2024-03-25 13:26:23] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10199, Y= 66, Z= 4090
[2024-03-25 13:26:24] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10199, Y= 66, Z= 4091
[2024-03-25 13:26:24] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10199, Y= 66, Z= 4092
[2024-03-25 13:26:25] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10199, Y= 66, Z= 4093
[2024-03-25 13:26:25] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10199, Y= 66, Z= 4094
[2024-03-25 13:26:26] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10199, Y= 66, Z= 4095
[2024-03-25 13:26:26] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10199, Y= 66, Z= 4096
[2024-03-25 13:26:26] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10199, Y= 66, Z= 4097
[2024-03-25 13:26:28] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10199, Y= 66, Z= 4098
[2024-03-25 13:26:29] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10199, Y= 66, Z= 4099
[2024-03-25 13:26:30] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10199, Y= 66, Z= 4100
[2024-03-25 13:26:31] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10198, Y= 66, Z= 4100
[2024-03-25 13:26:31] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10198, Y= 66, Z= 4099
[2024-03-25 13:26:31] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10198, Y= 66, Z= 4098
[2024-03-25 13:26:32] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10198, Y= 66, Z= 4097
[2024-03-25 13:26:32] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10198, Y= 66, Z= 4096
[2024-03-25 13:26:33] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10198, Y= 66, Z= 4095
[2024-03-25 13:26:33] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10198, Y= 66, Z= 4094
[2024-03-25 13:26:33] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10198, Y= 66, Z= 4093
[2024-03-25 13:26:34] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10198, Y= 66, Z= 4092
[2024-03-25 13:26:34] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10198, Y= 66, Z= 4091
[2024-03-25 13:26:35] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10198, Y= 66, Z= 4090
[2024-03-25 13:26:35] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10198, Y= 66, Z= 4089
[2024-03-25 13:26:36] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10198, Y= 66, Z= 4088
[2024-03-25 13:26:36] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10198, Y= 66, Z= 4087
[2024-03-25 13:26:36] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10198, Y= 66, Z= 4086
[2024-03-25 13:26:37] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10198, Y= 66, Z= 4085
[2024-03-25 13:26:37] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10198, Y= 66, Z= 4084
[2024-03-25 13:26:38] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10198, Y= 66, Z= 4083
[2024-03-25 13:26:39] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10198, Y= 66, Z= 4081
[2024-03-25 13:26:39] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10197, Y= 66, Z= 4082
[2024-03-25 13:26:41] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10197, Y= 66, Z= 4083
[2024-03-25 13:26:41] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10197, Y= 66, Z= 4081
[2024-03-25 13:26:42] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10197, Y= 66, Z= 4085
[2024-03-25 13:26:43] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10197, Y= 66, Z= 4086
[2024-03-25 13:26:43] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10197, Y= 66, Z= 4084
[2024-03-25 13:26:44] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10197, Y= 66, Z= 4088
[2024-03-25 13:26:45] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10197, Y= 66, Z= 4087
[2024-03-25 13:26:46] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10197, Y= 66, Z= 4089
[2024-03-25 13:26:46] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10197, Y= 66, Z= 4090
[2024-03-25 13:26:47] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10197, Y= 66, Z= 4091
[2024-03-25 13:26:47] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10197, Y= 66, Z= 4092
[2024-03-25 13:26:48] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10197, Y= 66, Z= 4093
[2024-03-25 13:26:48] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10197, Y= 66, Z= 4094
[2024-03-25 13:26:49] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10197, Y= 66, Z= 4095
[2024-03-25 13:26:49] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10197, Y= 66, Z= 4096
[2024-03-25 13:26:50] [world] The Player <NezukoChan> has placed NETHER_WARTS at X= -10197, Y= 66, Z= 4097
