[2024-03-19 11:18:46] [world_the_end] The Player <Rip_Dogwater> has placed STONE at X= 98, Y= 49, Z= -1
[2024-03-19 11:30:44] [world] The Player <TurtleDuck> has placed WOOD at X= -579, Y= 55, Z= 272
[2024-03-19 11:30:44] [world] The Player <TurtleDuck> has placed WOOD at X= -580, Y= 55, Z= 272
[2024-03-19 11:30:46] [world] The Player <TurtleDuck> has placed WOOD at X= -580, Y= 54, Z= 272
[2024-03-19 11:31:11] [world] The Player <TurtleDuck> has placed WOOD at X= -584, Y= 56, Z= 267
[2024-03-19 11:31:11] [world] The Player <TurtleDuck> has placed WOOD at X= -585, Y= 56, Z= 267
[2024-03-19 11:31:12] [world] The Player <TurtleDuck> has placed WOOD at X= -584, Y= 56, Z= 268
[2024-03-19 11:31:12] [world] The Player <TurtleDuck> has placed WOOD at X= -585, Y= 56, Z= 268
[2024-03-19 11:31:17] [world] The Player <TurtleDuck> has placed WOOD at X= -586, Y= 55, Z= 269
[2024-03-19 11:31:18] [world] The Player <TurtleDuck> has placed WOOD at X= -586, Y= 55, Z= 270
[2024-03-19 11:31:19] [world] The Player <TurtleDuck> has placed WOOD at X= -586, Y= 54, Z= 269
[2024-03-19 11:31:19] [world] The Player <TurtleDuck> has placed WOOD at X= -586, Y= 54, Z= 270
[2024-03-19 11:31:20] [world] The Player <TurtleDuck> has placed WOOD at X= -586, Y= 56, Z= 270
[2024-03-19 11:31:21] [world] The Player <TurtleDuck> has placed WOOD at X= -586, Y= 56, Z= 269
[2024-03-19 11:31:21] [world] The Player <TurtleDuck> has placed WOOD at X= -585, Y= 57, Z= 269
[2024-03-19 11:31:22] [world] The Player <TurtleDuck> has placed WOOD at X= -585, Y= 57, Z= 270
[2024-03-19 11:31:23] [world] The Player <TurtleDuck> has placed WOOD at X= -585, Y= 56, Z= 271
[2024-03-19 11:31:23] [world] The Player <TurtleDuck> has placed WOOD at X= -585, Y= 55, Z= 271
[2024-03-19 11:31:24] [world] The Player <TurtleDuck> has placed WOOD at X= -585, Y= 55, Z= 268
[2024-03-19 11:31:25] [world] The Player <TurtleDuck> has placed WOOD at X= -584, Y= 55, Z= 268
[2024-03-19 11:31:26] [world] The Player <TurtleDuck> has placed WOOD at X= -584, Y= 54, Z= 268
[2024-03-19 11:31:26] [world] The Player <TurtleDuck> has placed WOOD at X= -585, Y= 54, Z= 268
[2024-03-19 11:31:27] [world] The Player <TurtleDuck> has placed WOOD at X= -585, Y= 54, Z= 271
[2024-03-19 11:31:29] [world] The Player <TurtleDuck> has placed WOOD at X= -585, Y= 53, Z= 270
[2024-03-19 11:31:29] [world] The Player <TurtleDuck> has placed WOOD at X= -585, Y= 53, Z= 269
[2024-03-19 11:31:30] [world] The Player <TurtleDuck> has placed WOOD at X= -584, Y= 53, Z= 270
[2024-03-19 11:31:32] [world] The Player <TurtleDuck> has placed WOOD at X= -584, Y= 53, Z= 269
[2024-03-19 11:31:45] [world] The Player <TurtleDuck> has placed WOOD at X= -583, Y= 54, Z= 270
[2024-03-19 11:31:45] [world] The Player <TurtleDuck> has placed WOOD at X= -583, Y= 54, Z= 269
[2024-03-19 11:33:18] [world] The Player <TurtleDuck> has placed WOOD at X= -583, Y= 54, Z= 275
[2024-03-19 11:33:18] [world] The Player <TurtleDuck> has placed WOOD at X= -583, Y= 55, Z= 275
[2024-03-19 11:33:20] [world] The Player <TurtleDuck> has placed WOOD at X= -584, Y= 54, Z= 275
[2024-03-19 11:33:20] [world] The Player <TurtleDuck> has placed WOOD at X= -584, Y= 55, Z= 275
[2024-03-19 11:33:32] [world] The Player <TurtleDuck> has placed WOOD at X= -585, Y= 56, Z= 274
[2024-03-19 11:33:33] [world] The Player <TurtleDuck> has placed WOOD at X= -586, Y= 56, Z= 273
[2024-03-19 11:33:40] [world] The Player <TurtleDuck> has placed WOOD at X= -586, Y= 56, Z= 274
[2024-03-19 11:33:41] [world] The Player <TurtleDuck> has placed WOOD at X= -586, Y= 55, Z= 274
[2024-03-19 11:33:42] [world] The Player <TurtleDuck> has placed WOOD at X= -586, Y= 54, Z= 274
[2024-03-19 11:33:42] [world] The Player <TurtleDuck> has placed WOOD at X= -585, Y= 54, Z= 275
[2024-03-19 11:33:42] [world] The Player <TurtleDuck> has placed WOOD at X= -585, Y= 55, Z= 275
[2024-03-19 11:33:43] [world] The Player <TurtleDuck> has placed WOOD at X= -585, Y= 56, Z= 274
[2024-03-19 11:33:45] [world] The Player <TurtleDuck> has placed WOOD at X= -585, Y= 56, Z= 275
[2024-03-19 11:33:45] [world] The Player <TurtleDuck> has placed WOOD at X= -584, Y= 56, Z= 275
[2024-03-19 11:33:48] [world] The Player <TurtleDuck> has placed WOOD at X= -586, Y= 56, Z= 273
[2024-03-19 11:33:48] [world] The Player <TurtleDuck> has placed WOOD at X= -586, Y= 55, Z= 273
[2024-03-19 11:33:49] [world] The Player <TurtleDuck> has placed WOOD at X= -586, Y= 54, Z= 273
[2024-03-19 11:33:50] [world] The Player <TurtleDuck> has placed WOOD at X= -586, Y= 54, Z= 272
[2024-03-19 11:33:51] [world] The Player <TurtleDuck> has placed WOOD at X= -586, Y= 55, Z= 272
[2024-03-19 11:33:51] [world] The Player <TurtleDuck> has placed WOOD at X= -586, Y= 56, Z= 272
[2024-03-19 11:33:53] [world] The Player <TurtleDuck> has placed WOOD at X= -585, Y= 56, Z= 269
[2024-03-19 11:33:54] [world] The Player <TurtleDuck> has placed WOOD at X= -586, Y= 56, Z= 270
[2024-03-19 11:33:54] [world] The Player <TurtleDuck> has placed WOOD at X= -586, Y= 55, Z= 271
[2024-03-19 11:33:55] [world] The Player <TurtleDuck> has placed WOOD at X= -586, Y= 54, Z= 271
[2024-03-19 11:33:56] [world] The Player <TurtleDuck> has placed WOOD at X= -586, Y= 56, Z= 271
[2024-03-19 11:33:59] [world] The Player <TurtleDuck> has placed WOOD at X= -584, Y= 53, Z= 274
[2024-03-19 11:33:59] [world] The Player <TurtleDuck> has placed WOOD at X= -585, Y= 53, Z= 274
[2024-03-19 11:34:00] [world] The Player <TurtleDuck> has placed WOOD at X= -585, Y= 53, Z= 273
[2024-03-19 11:34:00] [world] The Player <TurtleDuck> has placed WOOD at X= -584, Y= 53, Z= 273
[2024-03-19 11:34:07] [world] The Player <TurtleDuck> has placed WOOD at X= -584, Y= 53, Z= 271
[2024-03-19 11:34:08] [world] The Player <TurtleDuck> has placed WOOD at X= -585, Y= 53, Z= 271
[2024-03-19 11:34:09] [world] The Player <TurtleDuck> has placed WOOD at X= -585, Y= 53, Z= 272
[2024-03-19 11:34:16] [world] The Player <TurtleDuck> has placed WOOD at X= -584, Y= 53, Z= 272
[2024-03-19 11:34:21] [world] The Player <TurtleDuck> has placed WOOD at X= -585, Y= 57, Z= 271
[2024-03-19 11:34:21] [world] The Player <TurtleDuck> has placed WOOD at X= -585, Y= 57, Z= 272
[2024-03-19 11:34:22] [world] The Player <TurtleDuck> has placed WOOD at X= -585, Y= 57, Z= 273
[2024-03-19 11:34:22] [world] The Player <TurtleDuck> has placed WOOD at X= -585, Y= 57, Z= 274
[2024-03-19 11:35:13] [world] The Player <TurtleDuck> has placed GLASS at X= -565, Y= 56, Z= 270
[2024-03-19 11:35:14] [world] The Player <TurtleDuck> has placed GLASS at X= -565, Y= 56, Z= 271
[2024-03-19 11:35:18] [world] The Player <TurtleDuck> has placed GLASS at X= -565, Y= 56, Z= 270
[2024-03-19 11:35:19] [world] The Player <TurtleDuck> has placed GLASS at X= -565, Y= 56, Z= 271
[2024-03-19 11:35:20] [world] The Player <TurtleDuck> has placed GLASS at X= -566, Y= 55, Z= 271
[2024-03-19 11:35:21] [world] The Player <TurtleDuck> has placed GLASS at X= -566, Y= 55, Z= 270
[2024-03-19 11:36:22] [world] The Player <TurtleDuck> has placed WOOD at X= -583, Y= 55, Z= 269
[2024-03-19 11:36:23] [world] The Player <TurtleDuck> has placed WOOD at X= -583, Y= 54, Z= 268
[2024-03-19 11:37:52] [world] The Player <TurtleDuck> has placed GLASS at X= -578, Y= 56, Z= 272
[2024-03-19 11:37:53] [world] The Player <TurtleDuck> has placed GLASS at X= -578, Y= 56, Z= 271
[2024-03-19 11:37:54] [world] The Player <TurtleDuck> has placed GLASS at X= -578, Y= 57, Z= 271
[2024-03-19 11:37:54] [world] The Player <TurtleDuck> has placed GLASS at X= -578, Y= 56, Z= 273
[2024-03-19 11:37:55] [world] The Player <TurtleDuck> has placed GLASS at X= -578, Y= 57, Z= 272
[2024-03-19 11:38:39] [world] The Player <TurtleDuck> has placed GLASS at X= -572, Y= 64, Z= 291
[2024-03-19 11:38:44] [world] The Player <TurtleDuck> has placed GLASS at X= -572, Y= 65, Z= 290
[2024-03-19 11:38:45] [world] The Player <TurtleDuck> has placed GLASS at X= -572, Y= 66, Z= 290
[2024-03-19 11:38:51] [world] The Player <TurtleDuck> has placed GLASS at X= -572, Y= 64, Z= 289
[2024-03-19 11:39:02] [world] The Player <TurtleDuck> has placed GLASS at X= -571, Y= 64, Z= 290
[2024-03-19 11:39:03] [world] The Player <TurtleDuck> has placed GLASS at X= -571, Y= 65, Z= 290
[2024-03-19 11:39:36] [world] The Player <TurtleDuck> has placed GLASS at X= -567, Y= 69, Z= 283
[2024-03-19 11:39:49] [world] The Player <TurtleDuck> has placed GLASS at X= -567, Y= 68, Z= 283
[2024-03-19 11:39:50] [world] The Player <TurtleDuck> has placed GLASS at X= -567, Y= 69, Z= 283
[2024-03-19 11:40:12] [world] The Player <TurtleDuck> has placed DIRT at X= -572, Y= 64, Z= 291
[2024-03-19 11:40:28] [world] The Player <TurtleDuck> has placed DIRT at X= -578, Y= 56, Z= 272
[2024-03-19 11:42:14] [world] The Player <TurtleDuck> has placed DIRT at X= -578, Y= 56, Z= 271
[2024-03-19 11:42:16] [world] The Player <TurtleDuck> has placed DIRT at X= -578, Y= 56, Z= 272
[2024-03-19 11:42:36] [world] The Player <TurtleDuck> has placed DIRT at X= -578, Y= 56, Z= 272
[2024-03-19 11:42:37] [world] The Player <TurtleDuck> has placed DIRT at X= -578, Y= 56, Z= 271
[2024-03-19 11:45:16] [world] The Player <TurtleDuck> has placed SPRUCE_FENCE at X= -569, Y= 68, Z= 283
[2024-03-19 11:45:22] [world] The Player <TurtleDuck> has placed SPRUCE_FENCE at X= -569, Y= 68, Z= 283
[2024-03-19 11:45:22] [world_nether] The Player <Mudkips_Rule> has placed DIRT at X= -146, Y= 73, Z= -91
[2024-03-19 11:45:23] [world_nether] The Player <Mudkips_Rule> has placed DIRT at X= -146, Y= 73, Z= -92
[2024-03-19 11:45:24] [world_nether] The Player <Mudkips_Rule> has placed DIRT at X= -147, Y= 73, Z= -93
[2024-03-19 11:45:24] [world_nether] The Player <Mudkips_Rule> has placed DIRT at X= -147, Y= 72, Z= -93
[2024-03-19 11:45:24] [world] The Player <TurtleDuck> has placed SPRUCE_FENCE at X= -569, Y= 69, Z= 283
[2024-03-19 11:45:25] [world_nether] The Player <Mudkips_Rule> has placed DIRT at X= -146, Y= 73, Z= -93
[2024-03-19 11:45:26] [world_nether] The Player <Mudkips_Rule> has placed DIRT at X= -145, Y= 73, Z= -92
[2024-03-19 11:45:27] [world_nether] The Player <Mudkips_Rule> has placed DIRT at X= -145, Y= 73, Z= -93
[2024-03-19 11:45:28] [world_nether] The Player <Mudkips_Rule> has placed DIRT at X= -145, Y= 73, Z= -90
[2024-03-19 11:45:29] [world] The Player <TurtleDuck> has placed SPRUCE_FENCE at X= -567, Y= 68, Z= 283
[2024-03-19 11:45:29] [world_nether] The Player <Mudkips_Rule> has placed DIRT at X= -145, Y= 73, Z= -91
[2024-03-19 11:45:31] [world] The Player <TurtleDuck> has placed SPRUCE_FENCE at X= -567, Y= 69, Z= 283
[2024-03-19 11:45:36] [world_nether] The Player <Mudkips_Rule> has placed DIRT at X= -143, Y= 72, Z= -89
[2024-03-19 11:45:37] [world_nether] The Player <Mudkips_Rule> has placed DIRT at X= -143, Y= 72, Z= -90
[2024-03-19 11:46:29] [world] The Player <TurtleDuck> has placed SPRUCE_FENCE at X= -565, Y= 68, Z= 283
[2024-03-19 11:46:33] [world] The Player <TurtleDuck> has placed SPRUCE_FENCE at X= -565, Y= 68, Z= 283
[2024-03-19 11:46:36] [world] The Player <TurtleDuck> has placed SPRUCE_FENCE at X= -565, Y= 69, Z= 283
[2024-03-19 11:46:45] [world_nether] The Player <Mudkips_Rule> has placed NETHERRACK at X= -143, Y= 72, Z= -91
[2024-03-19 11:46:47] [world_nether] The Player <Mudkips_Rule> has placed NETHERRACK at X= -143, Y= 72, Z= -92
[2024-03-19 11:46:48] [world_nether] The Player <Mudkips_Rule> has placed NETHERRACK at X= -143, Y= 72, Z= -93
[2024-03-19 11:46:50] [world_nether] The Player <Mudkips_Rule> has placed NETHERRACK at X= -144, Y= 72, Z= -93
[2024-03-19 11:46:50] [world_nether] The Player <Mudkips_Rule> has placed NETHERRACK at X= -145, Y= 72, Z= -93
[2024-03-19 11:46:59] [world] The Player <TurtleDuck> has placed SPRUCE_FENCE at X= -578, Y= 56, Z= 271
[2024-03-19 11:46:59] [world_nether] The Player <Mudkips_Rule> has placed NETHERRACK at X= -144, Y= 72, Z= -92
[2024-03-19 11:47:00] [world_nether] The Player <Mudkips_Rule> has placed NETHERRACK at X= -144, Y= 72, Z= -91
[2024-03-19 11:47:00] [world_nether] The Player <Mudkips_Rule> has placed NETHERRACK at X= -144, Y= 72, Z= -90
[2024-03-19 11:47:00] [world] The Player <TurtleDuck> has placed SPRUCE_FENCE at X= -578, Y= 56, Z= 272
[2024-03-19 11:47:02] [world_nether] The Player <Mudkips_Rule> has placed NETHERRACK at X= -145, Y= 72, Z= -90
[2024-03-19 11:47:03] [world_nether] The Player <Mudkips_Rule> has placed NETHERRACK at X= -146, Y= 72, Z= -90
[2024-03-19 11:47:03] [world] The Player <TurtleDuck> has placed SPRUCE_FENCE at X= -579, Y= 56, Z= 271
[2024-03-19 11:47:04] [world] The Player <TurtleDuck> has placed SPRUCE_FENCE at X= -579, Y= 56, Z= 272
[2024-03-19 11:47:04] [world_nether] The Player <Mudkips_Rule> has placed NETHERRACK at X= -149, Y= 72, Z= -90
[2024-03-19 11:47:04] [world_nether] The Player <Mudkips_Rule> has placed NETHERRACK at X= -148, Y= 72, Z= -90
[2024-03-19 11:47:05] [world_nether] The Player <Mudkips_Rule> has placed NETHERRACK at X= -147, Y= 72, Z= -90
[2024-03-19 11:47:08] [world_nether] The Player <Mudkips_Rule> has placed NETHERRACK at X= -146, Y= 72, Z= -93
[2024-03-19 11:47:08] [world_nether] The Player <Mudkips_Rule> has placed NETHERRACK at X= -147, Y= 72, Z= -93
[2024-03-19 11:47:09] [world_nether] The Player <Mudkips_Rule> has placed NETHERRACK at X= -148, Y= 72, Z= -93
[2024-03-19 11:47:16] [world_nether] The Player <Mudkips_Rule> has placed NETHERRACK at X= -144, Y= 70, Z= -96
[2024-03-19 11:47:17] [world_nether] The Player <Mudkips_Rule> has placed NETHERRACK at X= -144, Y= 71, Z= -97
[2024-03-19 11:47:18] [world_nether] The Player <Mudkips_Rule> has placed NETHERRACK at X= -144, Y= 71, Z= -96
[2024-03-19 11:47:20] [world_nether] The Player <Mudkips_Rule> has placed NETHERRACK at X= -144, Y= 71, Z= -95
[2024-03-19 11:48:35] [world_nether] The Player <Mudkips_Rule> has placed NETHERRACK at X= -149, Y= 72, Z= -91
[2024-03-19 11:48:35] [world_nether] The Player <Mudkips_Rule> has placed NETHERRACK at X= -149, Y= 72, Z= -92
[2024-03-19 11:48:39] [world_nether] The Player <Mudkips_Rule> has placed NETHERRACK at X= -145, Y= 71, Z= -94
[2024-03-19 11:49:32] [world] The Player <sharky> has placed WORKBENCH at X= -493, Y= 56, Z= -479
[2024-03-19 11:50:27] [world] The Player <sharky> has placed SANDSTONE at X= -494, Y= 56, Z= -482
[2024-03-19 11:50:27] [world] The Player <sharky> has placed SANDSTONE at X= -493, Y= 56, Z= -481
[2024-03-19 11:50:27] [world] The Player <sharky> has placed SANDSTONE at X= -494, Y= 56, Z= -481
[2024-03-19 11:50:30] [world] The Player <sharky> has placed SANDSTONE at X= -494, Y= 57, Z= -482
[2024-03-19 11:50:31] [world] The Player <sharky> has placed SANDSTONE at X= -494, Y= 57, Z= -481
[2024-03-19 11:50:32] [world] The Player <sharky> has placed SANDSTONE at X= -493, Y= 57, Z= -481
[2024-03-19 11:50:38] [world_nether] The Player <Mudkips_Rule> has placed NETHERRACK at X= -145, Y= 72, Z= -94
[2024-03-19 11:50:38] [world_nether] The Player <Mudkips_Rule> has placed NETHERRACK at X= -146, Y= 72, Z= -94
[2024-03-19 11:50:39] [world_nether] The Player <Mudkips_Rule> has placed NETHERRACK at X= -147, Y= 72, Z= -94
[2024-03-19 11:50:40] [world_nether] The Player <Mudkips_Rule> has placed NETHERRACK at X= -148, Y= 72, Z= -94
[2024-03-19 11:59:28] [world] The Player <qwerty> has placed SANDSTONE at X= -479, Y= 74, Z= -492
[2024-03-19 11:59:29] [world] The Player <qwerty> has placed SANDSTONE at X= -480, Y= 74, Z= -493
[2024-03-19 11:59:30] [world] The Player <qwerty> has placed SANDSTONE at X= -480, Y= 73, Z= -492
[2024-03-19 11:59:30] [world] The Player <qwerty> has placed SANDSTONE at X= -480, Y= 74, Z= -492
[2024-03-19 12:11:27] [world] The Player <I_am_amazing> has placed ANVIL at X= -490, Y= 77, Z= -504
[2024-03-19 12:13:21] [world] The Player <qwerty> has placed SANDSTONE at X= -499, Y= 72, Z= -498
[2024-03-19 12:13:24] [world] The Player <qwerty> has placed SANDSTONE at X= -501, Y= 71, Z= -495
[2024-03-19 12:14:47] [world] The Player <qwerty> has placed WOOD at X= -495, Y= 74, Z= -502
[2024-03-19 12:14:47] [world] The Player <qwerty> has placed WOOD at X= -494, Y= 74, Z= -502
[2024-03-19 12:14:59] [world] The Player <qwerty> has placed WOOD at X= -498, Y= 74, Z= -499
[2024-03-19 12:15:09] [world] The Player <qwerty> has placed WOOD at X= -498, Y= 74, Z= -498
[2024-03-19 12:15:12] [world] The Player <qwerty> has placed WOOD at X= -498, Y= 75, Z= -498
[2024-03-19 12:15:12] [world] The Player <qwerty> has placed WOOD at X= -498, Y= 75, Z= -499
[2024-03-19 12:15:13] [world] The Player <qwerty> has placed WOOD at X= -497, Y= 75, Z= -498
[2024-03-19 12:15:13] [world] The Player <qwerty> has placed WOOD at X= -497, Y= 75, Z= -499
[2024-03-19 12:15:14] [world] The Player <qwerty> has placed WOOD at X= -497, Y= 75, Z= -500
[2024-03-19 12:15:15] [world] The Player <qwerty> has placed WOOD at X= -497, Y= 75, Z= -501
[2024-03-19 12:15:16] [world] The Player <qwerty> has placed WOOD at X= -496, Y= 75, Z= -501
[2024-03-19 12:15:16] [world] The Player <qwerty> has placed WOOD at X= -495, Y= 75, Z= -501
[2024-03-19 12:17:19] [world] The Player <I_am_amazing> has placed SANDSTONE at X= -493, Y= 57, Z= -481
[2024-03-19 12:17:27] [world] The Player <I_am_amazing> has placed SANDSTONE at X= -494, Y= 57, Z= -482
[2024-03-19 12:17:35] [world] The Player <I_am_amazing> has placed TORCH at X= -501, Y= 53, Z= -475
[2024-03-19 12:17:40] [world] The Player <I_am_amazing> has placed TORCH at X= -500, Y= 44, Z= -466
[2024-03-19 12:17:44] [world] The Player <I_am_amazing> has placed TORCH at X= -501, Y= 36, Z= -457
[2024-03-19 12:17:48] [world] The Player <I_am_amazing> has placed TORCH at X= -501, Y= 27, Z= -448
[2024-03-19 12:17:54] [world] The Player <I_am_amazing> has placed TORCH at X= -501, Y= 19, Z= -442
[2024-03-19 12:18:42] [world] The Player <I_am_amazing> has placed SANDSTONE at X= -502, Y= 73, Z= -497
[2024-03-19 12:19:50] [world] The Player <sharky> has placed NETHER_WARTS at X= -498, Y= 77, Z= -479
[2024-03-19 12:19:50] [world] The Player <sharky> has placed NETHER_WARTS at X= -497, Y= 77, Z= -479
[2024-03-19 12:19:57] [world] The Player <qwerty> has placed NETHER_WARTS at X= -496, Y= 77, Z= -479
[2024-03-19 12:23:27] [world] The Player <WienerDogFace> has placed TORCH at X= -1083, Y= 10, Z= 1442
[2024-03-19 12:28:22] [world] The Player <Dave_TheCoolGuy> has placed SAPLING at X= -675, Y= 71, Z= 247
[2024-03-19 12:28:54] [world] The Player <Dave_TheCoolGuy> has placed WORKBENCH at X= -675, Y= 72, Z= 251
[2024-03-19 12:29:04] [world] The Player <qwerty> has placed SANDSTONE at X= -502, Y= 73, Z= -497
[2024-03-19 12:29:53] [world] The Player <Dave_TheCoolGuy> has placed SAPLING at X= -680, Y= 72, Z= 252
[2024-03-19 12:30:57] [world] The Player <Dave_TheCoolGuy> has placed SAPLING at X= -683, Y= 72, Z= 258
[2024-03-19 12:31:20] [world] The Player <qwerty> has placed SANDSTONE_STAIRS at X= -492, Y= 72, Z= -487
[2024-03-19 12:31:21] [world] The Player <qwerty> has placed SANDSTONE_STAIRS at X= -492, Y= 73, Z= -486
[2024-03-19 12:31:23] [world] The Player <qwerty> has placed SANDSTONE_STAIRS at X= -492, Y= 74, Z= -485
[2024-03-19 12:31:24] [world] The Player <qwerty> has placed SANDSTONE_STAIRS at X= -492, Y= 75, Z= -484
[2024-03-19 12:31:26] [world] The Player <qwerty> has placed SANDSTONE_STAIRS at X= -492, Y= 76, Z= -483
[2024-03-19 12:31:35] [world] The Player <qwerty> has placed SANDSTONE_STAIRS at X= -496, Y= 78, Z= -483
[2024-03-19 12:31:43] [world] The Player <qwerty> has placed SANDSTONE_STAIRS at X= -496, Y= 78, Z= -479
[2024-03-19 12:34:09] [world] The Player <sharky> has placed TORCH at X= -500, Y= 78, Z= -482
[2024-03-19 12:37:06] [world] The Player <WienerDogFace> has placed TORCH at X= -1083, Y= 12, Z= 1452
[2024-03-19 12:37:22] [world] The Player <WienerDogFace> has placed COBBLESTONE at X= -1084, Y= 10, Z= 1459
[2024-03-19 12:37:22] [world] The Player <WienerDogFace> has placed COBBLESTONE at X= -1084, Y= 10, Z= 1458
[2024-03-19 12:37:23] [world] The Player <WienerDogFace> has placed COBBLESTONE at X= -1083, Y= 10, Z= 1459
[2024-03-19 12:37:31] [world] The Player <WienerDogFace> has placed TORCH at X= -1090, Y= 12, Z= 1465
[2024-03-19 12:37:39] [world] The Player <WienerDogFace> has placed TORCH at X= -1089, Y= 16, Z= 1457
