[2024-03-20 19:10:08] [world] The Player <NezukoChan> has placed WOOL at X= -10243, Y= 64, Z= 4090
[2024-03-20 20:01:08] [world_the_end] The Player <theproman3387> has placed ENDER_STONE at X= -45, Y= 38, Z= -14
[2024-03-20 20:01:08] [world_the_end] The Player <theproman3387> has placed ENDER_STONE at X= -44, Y= 38, Z= -14
[2024-03-20 20:01:09] [world_the_end] The Player <theproman3387> has placed ENDER_STONE at X= -43, Y= 38, Z= -14
[2024-03-20 20:01:36] [world_the_end] The Player <theproman3387> has placed ENDER_STONE at X= -45, Y= 38, Z= -6
[2024-03-20 20:02:13] [world_the_end] The Player <theproman3387> has placed ENDER_STONE at X= -49, Y= 36, Z= -18
[2024-03-20 20:02:15] [world_the_end] The Player <theproman3387> has placed ENDER_STONE at X= -49, Y= 37, Z= -18
[2024-03-20 20:02:16] [world_the_end] The Player <theproman3387> has placed ENDER_STONE at X= -49, Y= 38, Z= -18
[2024-03-20 20:02:44] [world] The Player <qwerty> has placed DIRT at X= -638, Y= 63, Z= -807
[2024-03-20 20:02:45] [world] The Player <qwerty> has placed DIRT at X= -638, Y= 64, Z= -807
[2024-03-20 20:03:33] [world] The Player <Corner1> has placed BEDROCK at X= 9995, Y= 65, Z= -10019
[2024-03-20 20:03:48] [world] The Player <I_am_amazing> has placed DIRT at X= -1574, Y= 12, Z= -331
[2024-03-20 20:03:58] [world] The Player <Corner1> has placed BEDROCK at X= 1805, Y= 37, Z= 290
[2024-03-20 20:04:13] [world] The Player <Mudkips_Rule> has placed DIRT at X= -1574, Y= 11, Z= -330
[2024-03-20 20:04:35] [world] The Player <I_am_amazing> has placed DIRT at X= -1573, Y= 11, Z= -354
[2024-03-20 20:04:46] [world] The Player <I_am_amazing> has placed DIRT at X= -1594, Y= 10, Z= -347
[2024-03-20 20:04:46] [world] The Player <I_am_amazing> has placed DIRT at X= -1593, Y= 10, Z= -347
[2024-03-20 20:04:46] [world] The Player <I_am_amazing> has placed DIRT at X= -1592, Y= 10, Z= -348
[2024-03-20 20:04:46] [world] The Player <I_am_amazing> has placed DIRT at X= -1591, Y= 10, Z= -348
[2024-03-20 20:04:49] [world] The Player <I_am_amazing> has placed DIRT at X= -1598, Y= 10, Z= -348
[2024-03-20 20:04:49] [world] The Player <I_am_amazing> has placed DIRT at X= -1597, Y= 10, Z= -348
[2024-03-20 20:04:49] [world] The Player <I_am_amazing> has placed DIRT at X= -1596, Y= 10, Z= -348
[2024-03-20 20:04:50] [world] The Player <I_am_amazing> has placed DIRT at X= -1595, Y= 10, Z= -350
[2024-03-20 20:04:50] [world] The Player <I_am_amazing> has placed DIRT at X= -1595, Y= 10, Z= -349
[2024-03-20 20:04:50] [world] The Player <I_am_amazing> has placed DIRT at X= -1595, Y= 10, Z= -348
[2024-03-20 20:04:52] [world] The Player <I_am_amazing> has placed DIRT at X= -1597, Y= 10, Z= -350
[2024-03-20 20:04:52] [world] The Player <I_am_amazing> has placed DIRT at X= -1596, Y= 10, Z= -350
[2024-03-20 20:04:52] [world] The Player <I_am_amazing> has placed DIRT at X= -1596, Y= 11, Z= -350
[2024-03-20 20:04:55] [world] The Player <I_am_amazing> has placed DIRT at X= -1600, Y= 9, Z= -350
[2024-03-20 20:04:55] [world] The Player <I_am_amazing> has placed DIRT at X= -1599, Y= 9, Z= -350
[2024-03-20 20:04:56] [world] The Player <theproman3387> has placed WORKBENCH at X= -549, Y= 66, Z= 410
[2024-03-20 20:04:56] [world] The Player <I_am_amazing> has placed DIRT at X= -1599, Y= 10, Z= -350
[2024-03-20 20:04:56] [world] The Player <I_am_amazing> has placed DIRT at X= -1598, Y= 10, Z= -350
[2024-03-20 20:04:57] [world] The Player <I_am_amazing> has placed DIRT at X= -1602, Y= 11, Z= -350
[2024-03-20 20:04:58] [world] The Player <I_am_amazing> has placed DIRT at X= -1602, Y= 10, Z= -350
[2024-03-20 20:04:58] [world] The Player <I_am_amazing> has placed DIRT at X= -1601, Y= 9, Z= -350
[2024-03-20 20:04:58] [world] The Player <I_am_amazing> has placed DIRT at X= -1601, Y= 10, Z= -350
[2024-03-20 20:04:58] [world] The Player <I_am_amazing> has placed DIRT at X= -1600, Y= 10, Z= -350
[2024-03-20 20:05:00] [world] The Player <I_am_amazing> has placed DIRT at X= -1601, Y= 10, Z= -354
[2024-03-20 20:05:00] [world] The Player <I_am_amazing> has placed DIRT at X= -1601, Y= 9, Z= -353
[2024-03-20 20:05:00] [world] The Player <I_am_amazing> has placed DIRT at X= -1601, Y= 9, Z= -352
[2024-03-20 20:05:00] [world] The Player <I_am_amazing> has placed DIRT at X= -1601, Y= 10, Z= -352
[2024-03-20 20:05:01] [world] The Player <I_am_amazing> has placed DIRT at X= -1601, Y= 10, Z= -351
[2024-03-20 20:05:01] [world] The Player <I_am_amazing> has placed DIRT at X= -1601, Y= 10, Z= -353
[2024-03-20 20:05:13] [world] The Player <theproman3387> has placed FURNACE at X= -548, Y= 66, Z= 409
[2024-03-20 20:05:14] [world] The Player <I_am_amazing> has placed DIRT at X= -1604, Y= 9, Z= -352
[2024-03-20 20:05:15] [world] The Player <I_am_amazing> has placed DIRT at X= -1603, Y= 9, Z= -353
[2024-03-20 20:05:15] [world] The Player <I_am_amazing> has placed DIRT at X= -1602, Y= 9, Z= -353
[2024-03-20 20:05:15] [world] The Player <I_am_amazing> has placed DIRT at X= -1602, Y= 10, Z= -353
[2024-03-20 20:05:16] [world] The Player <I_am_amazing> has placed DIRT at X= -1603, Y= 10, Z= -353
[2024-03-20 20:05:16] [world] The Player <I_am_amazing> has placed DIRT at X= -1603, Y= 11, Z= -353
[2024-03-20 20:05:20] [world] The Player <I_am_amazing> has placed DIRT at X= -1604, Y= 9, Z= -353
[2024-03-20 20:05:20] [world] The Player <I_am_amazing> has placed DIRT at X= -1604, Y= 10, Z= -353
[2024-03-20 20:05:32] [world] The Player <I_am_amazing> has placed DIRT at X= -1578, Y= 11, Z= -351
[2024-03-20 20:05:34] [world] The Player <Mudkips_Rule> has placed DIRT at X= -1592, Y= 10, Z= -347
[2024-03-20 20:05:35] [world] The Player <Mudkips_Rule> has placed DIRT at X= -1591, Y= 10, Z= -347
[2024-03-20 20:05:39] [world] The Player <Mudkips_Rule> has placed DIRT at X= -1594, Y= 10, Z= -349
[2024-03-20 20:05:40] [world] The Player <Mudkips_Rule> has placed DIRT at X= -1593, Y= 10, Z= -349
[2024-03-20 20:05:41] [world] The Player <Mudkips_Rule> has placed DIRT at X= -1594, Y= 10, Z= -348
[2024-03-20 20:05:41] [world] The Player <Mudkips_Rule> has placed DIRT at X= -1593, Y= 10, Z= -348
[2024-03-20 20:05:46] [world] The Player <Mudkips_Rule> has placed DIRT at X= -1591, Y= 10, Z= -350
[2024-03-20 20:05:46] [world] The Player <Mudkips_Rule> has placed DIRT at X= -1591, Y= 10, Z= -349
[2024-03-20 20:05:47] [world] The Player <Mudkips_Rule> has placed DIRT at X= -1592, Y= 10, Z= -350
[2024-03-20 20:05:47] [world] The Player <Mudkips_Rule> has placed DIRT at X= -1592, Y= 10, Z= -349
[2024-03-20 20:05:48] [world] The Player <Mudkips_Rule> has placed DIRT at X= -1594, Y= 10, Z= -350
[2024-03-20 20:05:49] [world] The Player <Mudkips_Rule> has placed DIRT at X= -1593, Y= 10, Z= -350
[2024-03-20 20:06:01] [world] The Player <I_am_amazing> has placed DIRT at X= -1575, Y= 12, Z= -350
[2024-03-20 20:06:07] [world] The Player <Mudkips_Rule> has placed DIRT at X= -1596, Y= 10, Z= -349
[2024-03-20 20:06:08] [world] The Player <Mudkips_Rule> has placed DIRT at X= -1597, Y= 10, Z= -349
[2024-03-20 20:06:09] [world] The Player <I_am_amazing> has placed DIRT at X= -1575, Y= 13, Z= -330
[2024-03-20 20:06:10] [world] The Player <Mudkips_Rule> has placed DIRT at X= -1598, Y= 10, Z= -349
[2024-03-20 20:06:10] [world] The Player <I_am_amazing> has placed DIRT at X= -1575, Y= 13, Z= -331
[2024-03-20 20:06:11] [world] The Player <Mudkips_Rule> has placed DIRT at X= -1599, Y= 10, Z= -349
[2024-03-20 20:06:11] [world] The Player <I_am_amazing> has placed DIRT at X= -1575, Y= 13, Z= -332
[2024-03-20 20:06:12] [world] The Player <Mudkips_Rule> has placed DIRT at X= -1600, Y= 10, Z= -349
[2024-03-20 20:06:13] [world] The Player <Mudkips_Rule> has placed DIRT at X= -1599, Y= 9, Z= -351
[2024-03-20 20:06:14] [world] The Player <Mudkips_Rule> has placed DIRT at X= -1599, Y= 10, Z= -351
[2024-03-20 20:06:15] [world] The Player <Mudkips_Rule> has placed DIRT at X= -1600, Y= 9, Z= -351
[2024-03-20 20:06:15] [world] The Player <Mudkips_Rule> has placed DIRT at X= -1600, Y= 10, Z= -351
[2024-03-20 20:06:16] [world] The Player <Mudkips_Rule> has placed DIRT at X= -1600, Y= 9, Z= -352
[2024-03-20 20:06:17] [world] The Player <Mudkips_Rule> has placed DIRT at X= -1600, Y= 10, Z= -352
[2024-03-20 20:06:18] [world] The Player <Mudkips_Rule> has placed DIRT at X= -1600, Y= 9, Z= -353
[2024-03-20 20:06:18] [world] The Player <Mudkips_Rule> has placed DIRT at X= -1600, Y= 10, Z= -353
[2024-03-20 20:06:19] [world] The Player <Mudkips_Rule> has placed DIRT at X= -1602, Y= 9, Z= -352
[2024-03-20 20:06:19] [world] The Player <Mudkips_Rule> has placed DIRT at X= -1602, Y= 10, Z= -352
[2024-03-20 20:06:25] [world] The Player <Mudkips_Rule> has placed DIRT at X= -1603, Y= 9, Z= -352
[2024-03-20 20:06:25] [world] The Player <Mudkips_Rule> has placed DIRT at X= -1603, Y= 10, Z= -352
[2024-03-20 20:06:26] [world] The Player <I_am_amazing> has placed DIRT at X= -1552, Y= 22, Z= -315
[2024-03-20 20:06:27] [world] The Player <I_am_amazing> has placed DIRT at X= -1552, Y= 23, Z= -315
[2024-03-20 20:06:27] [world] The Player <Mudkips_Rule> has placed DIRT at X= -1603, Y= 9, Z= -351
[2024-03-20 20:06:27] [world] The Player <I_am_amazing> has placed DIRT at X= -1552, Y= 24, Z= -315
[2024-03-20 20:06:27] [world] The Player <Mudkips_Rule> has placed DIRT at X= -1603, Y= 10, Z= -351
[2024-03-20 20:06:28] [world] The Player <Mudkips_Rule> has placed DIRT at X= -1602, Y= 9, Z= -351
[2024-03-20 20:06:28] [world] The Player <Mudkips_Rule> has placed DIRT at X= -1602, Y= 10, Z= -351
[2024-03-20 20:07:03] [world] The Player <Mudkips_Rule> has placed DIRT at X= -1584, Y= 34, Z= -313
[2024-03-20 20:07:03] [world] The Player <Mudkips_Rule> has placed DIRT at X= -1588, Y= 34, Z= -313
[2024-03-20 20:07:03] [world] The Player <Mudkips_Rule> has placed DIRT at X= -1589, Y= 34, Z= -313
[2024-03-20 20:07:08] [world] The Player <I_am_amazing> has placed DIRT at X= -1550, Y= 23, Z= -314
[2024-03-20 20:07:08] [world] The Player <I_am_amazing> has placed DIRT at X= -1548, Y= 23, Z= -314
[2024-03-20 20:07:10] [world] The Player <I_am_amazing> has placed DIRT at X= -1550, Y= 22, Z= -315
[2024-03-20 20:07:10] [world] The Player <I_am_amazing> has placed DIRT at X= -1550, Y= 23, Z= -315
[2024-03-20 20:07:11] [world] The Player <I_am_amazing> has placed DIRT at X= -1549, Y= 23, Z= -314
[2024-03-20 20:07:12] [world] The Player <I_am_amazing> has placed DIRT at X= -1548, Y= 24, Z= -314
[2024-03-20 20:07:18] [world] The Player <I_am_amazing> has placed DIRT at X= -1545, Y= 27, Z= -309
[2024-03-20 20:07:19] [world] The Player <I_am_amazing> has placed DIRT at X= -1544, Y= 27, Z= -309
[2024-03-20 20:07:20] [world] The Player <I_am_amazing> has placed DIRT at X= -1544, Y= 27, Z= -310
[2024-03-20 20:07:20] [world] The Player <I_am_amazing> has placed DIRT at X= -1545, Y= 27, Z= -310
[2024-03-20 20:07:20] [world] The Player <I_am_amazing> has placed DIRT at X= -1544, Y= 27, Z= -311
[2024-03-20 20:07:20] [world] The Player <I_am_amazing> has placed DIRT at X= -1545, Y= 26, Z= -311
[2024-03-20 20:07:21] [world] The Player <I_am_amazing> has placed DIRT at X= -1545, Y= 27, Z= -311
[2024-03-20 20:07:22] [world] The Player <Mudkips_Rule> has placed DIRT at X= -1580, Y= 23, Z= -302
[2024-03-20 20:07:22] [world] The Player <Mudkips_Rule> has placed DIRT at X= -1580, Y= 23, Z= -299
[2024-03-20 20:07:27] [world] The Player <Mudkips_Rule> has placed DIRT at X= -1592, Y= 19, Z= -294
[2024-03-20 20:07:27] [world] The Player <I_am_amazing> has placed DIRT at X= -1539, Y= 31, Z= -308
[2024-03-20 20:07:28] [world] The Player <I_am_amazing> has placed DIRT at X= -1539, Y= 32, Z= -308
[2024-03-20 20:07:28] [world] The Player <I_am_amazing> has placed DIRT at X= -1539, Y= 33, Z= -308
[2024-03-20 20:07:29] [world] The Player <Mudkips_Rule> has placed DIRT at X= -1592, Y= 20, Z= -294
[2024-03-20 20:07:37] [world] The Player <I_am_amazing> has placed DIRT at X= -1538, Y= 34, Z= -306
[2024-03-20 20:07:37] [world] The Player <I_am_amazing> has placed DIRT at X= -1538, Y= 35, Z= -306
[2024-03-20 20:07:37] [world] The Player <Mudkips_Rule> has placed DIRT at X= -1611, Y= 13, Z= -310
[2024-03-20 20:07:52] [world] The Player <Mudkips_Rule> has placed DIRT at X= -1607, Y= 10, Z= -313
[2024-03-20 20:07:53] [world] The Player <Mudkips_Rule> has placed DIRT at X= -1606, Y= 9, Z= -314
[2024-03-20 20:07:53] [world] The Player <Mudkips_Rule> has placed DIRT at X= -1606, Y= 10, Z= -314
[2024-03-20 20:07:54] [world] The Player <I_am_amazing> has placed DIRT at X= -1538, Y= 35, Z= -308
[2024-03-20 20:07:54] [world] The Player <Mudkips_Rule> has placed DIRT at X= -1606, Y= 9, Z= -313
[2024-03-20 20:08:02] [world] The Player <I_am_amazing> has placed STONE at X= -1606, Y= 9, Z= -315
[2024-03-20 20:08:03] [world] The Player <I_am_amazing> has placed STONE at X= -1606, Y= 10, Z= -315
[2024-03-20 20:08:03] [world] The Player <I_am_amazing> has placed STONE at X= -1606, Y= 10, Z= -316
[2024-03-20 20:08:04] [world] The Player <I_am_amazing> has placed STONE at X= -1606, Y= 10, Z= -317
[2024-03-20 20:08:05] [world] The Player <I_am_amazing> has placed STONE at X= -1606, Y= 10, Z= -318
[2024-03-20 20:08:05] [world] The Player <I_am_amazing> has placed STONE at X= -1606, Y= 10, Z= -319
[2024-03-20 20:08:07] [world] The Player <I_am_amazing> has placed STONE at X= -1605, Y= 10, Z= -319
[2024-03-20 20:08:08] [world] The Player <I_am_amazing> has placed STONE at X= -1605, Y= 10, Z= -320
[2024-03-20 20:08:09] [world] The Player <I_am_amazing> has placed STONE at X= -1604, Y= 10, Z= -320
[2024-03-20 20:08:09] [world] The Player <Mudkips_Rule> has placed DIRT at X= -1601, Y= 13, Z= -307
[2024-03-20 20:08:09] [world] The Player <Mudkips_Rule> has placed DIRT at X= -1603, Y= 13, Z= -307
[2024-03-20 20:08:09] [world] The Player <qwerty> has placed DIRT at X= -637, Y= 63, Z= -807
[2024-03-20 20:08:10] [world] The Player <I_am_amazing> has placed STONE at X= -1604, Y= 10, Z= -321
[2024-03-20 20:08:10] [world] The Player <I_am_amazing> has placed STONE at X= -1603, Y= 10, Z= -321
[2024-03-20 20:08:10] [world] The Player <Mudkips_Rule> has placed DIRT at X= -1602, Y= 13, Z= -306
[2024-03-20 20:08:10] [world] The Player <qwerty> has placed DIRT at X= -637, Y= 64, Z= -807
[2024-03-20 20:08:10] [world] The Player <Mudkips_Rule> has placed DIRT at X= -1603, Y= 14, Z= -307
[2024-03-20 20:08:11] [world] The Player <Mudkips_Rule> has placed DIRT at X= -1602, Y= 13, Z= -307
[2024-03-20 20:08:11] [world] The Player <I_am_amazing> has placed STONE at X= -1602, Y= 10, Z= -321
[2024-03-20 20:08:11] [world] The Player <Mudkips_Rule> has placed DIRT at X= -1602, Y= 13, Z= -308
[2024-03-20 20:08:11] [world] The Player <qwerty> has placed DIRT at X= -636, Y= 64, Z= -807
[2024-03-20 20:08:12] [world] The Player <I_am_amazing> has placed STONE at X= -1602, Y= 10, Z= -322
[2024-03-20 20:08:12] [world] The Player <I_am_amazing> has placed STONE at X= -1601, Y= 10, Z= -322
[2024-03-20 20:08:12] [world] The Player <Corner1> has placed BIRCH_FENCE at X= -2538, Y= 64, Z= 565
[2024-03-20 20:08:12] [world] The Player <qwerty> has placed DIRT at X= -636, Y= 63, Z= -807
[2024-03-20 20:08:13] [world] The Player <I_am_amazing> has placed STONE at X= -1600, Y= 10, Z= -322
[2024-03-20 20:08:13] [world] The Player <I_am_amazing> has placed STONE at X= -1600, Y= 10, Z= -323
[2024-03-20 20:08:15] [world] The Player <I_am_amazing> has placed STONE at X= -1598, Y= 10, Z= -325
[2024-03-20 20:08:15] [world] The Player <I_am_amazing> has placed STONE at X= -1599, Y= 10, Z= -325
[2024-03-20 20:08:15] [world] The Player <I_am_amazing> has placed STONE at X= -1599, Y= 10, Z= -324
[2024-03-20 20:08:16] [world] The Player <I_am_amazing> has placed STONE at X= -1600, Y= 10, Z= -325
[2024-03-20 20:08:16] [world] The Player <I_am_amazing> has placed STONE at X= -1600, Y= 10, Z= -324
[2024-03-20 20:08:23] [world] The Player <I_am_amazing> has placed STONE at X= -1597, Y= 9, Z= -326
[2024-03-20 20:08:23] [world] The Player <I_am_amazing> has placed STONE at X= -1598, Y= 9, Z= -326
[2024-03-20 20:08:23] [world] The Player <I_am_amazing> has placed STONE at X= -1599, Y= 9, Z= -326
[2024-03-20 20:08:24] [world] The Player <I_am_amazing> has placed STONE at X= -1597, Y= 10, Z= -326
[2024-03-20 20:08:24] [world] The Player <I_am_amazing> has placed STONE at X= -1598, Y= 10, Z= -326
[2024-03-20 20:08:24] [world] The Player <I_am_amazing> has placed STONE at X= -1599, Y= 10, Z= -326
[2024-03-20 20:08:24] [world] The Player <I_am_amazing> has placed STONE at X= -1600, Y= 9, Z= -326
[2024-03-20 20:08:25] [world] The Player <I_am_amazing> has placed STONE at X= -1600, Y= 10, Z= -326
[2024-03-20 20:08:27] [world] The Player <I_am_amazing> has placed STONE at X= -1601, Y= 10, Z= -323
[2024-03-20 20:08:27] [world] The Player <I_am_amazing> has placed STONE at X= -1601, Y= 11, Z= -323
[2024-03-20 20:08:27] [world] The Player <I_am_amazing> has placed STONE at X= -1601, Y= 10, Z= -324
[2024-03-20 20:08:27] [world] The Player <I_am_amazing> has placed STONE at X= -1601, Y= 10, Z= -325
[2024-03-20 20:08:29] [world] The Player <astronomy> has placed TORCH at X= 1806, Y= 42, Z= 284
[2024-03-20 20:08:30] [world] The Player <I_am_amazing> has placed STONE at X= -1601, Y= 10, Z= -326
[2024-03-20 20:08:32] [world] The Player <I_am_amazing> has placed STONE at X= -1598, Y= 10, Z= -324
[2024-03-20 20:08:32] [world] The Player <I_am_amazing> has placed STONE at X= -1598, Y= 10, Z= -323
[2024-03-20 20:08:32] [world] The Player <I_am_amazing> has placed STONE at X= -1599, Y= 10, Z= -323
[2024-03-20 20:08:34] [world] The Player <I_am_amazing> has placed STONE at X= -1599, Y= 11, Z= -321
[2024-03-20 20:08:34] [world] The Player <I_am_amazing> has placed STONE at X= -1599, Y= 11, Z= -322
[2024-03-20 20:08:37] [world] The Player <Mudkips_Rule> has placed DIRT at X= -1597, Y= 9, Z= -327
[2024-03-20 20:08:37] [world] The Player <Mudkips_Rule> has placed DIRT at X= -1598, Y= 9, Z= -327
[2024-03-20 20:08:38] [world] The Player <Mudkips_Rule> has placed DIRT at X= -1597, Y= 10, Z= -327
[2024-03-20 20:08:40] [world] The Player <I_am_amazing> has placed STONE at X= -1598, Y= 10, Z= -327
[2024-03-20 20:08:40] [world] The Player <I_am_amazing> has placed STONE at X= -1599, Y= 10, Z= -327
[2024-03-20 20:08:41] [world] The Player <I_am_amazing> has placed STONE at X= -1600, Y= 10, Z= -327
[2024-03-20 20:08:42] [world] The Player <I_am_amazing> has placed STONE at X= -1597, Y= 10, Z= -328
[2024-03-20 20:08:42] [world] The Player <I_am_amazing> has placed STONE at X= -1598, Y= 10, Z= -328
[2024-03-20 20:08:43] [world] The Player <I_am_amazing> has placed STONE at X= -1599, Y= 10, Z= -328
[2024-03-20 20:08:43] [world] The Player <I_am_amazing> has placed STONE at X= -1600, Y= 10, Z= -328
[2024-03-20 20:08:43] [world] The Player <I_am_amazing> has placed STONE at X= -1600, Y= 11, Z= -328
[2024-03-20 20:08:44] [world] The Player <I_am_amazing> has placed STONE at X= -1601, Y= 10, Z= -328
[2024-03-20 20:08:45] [world] The Player <I_am_amazing> has placed STONE at X= -1601, Y= 10, Z= -327
[2024-03-20 20:08:52] [world] The Player <astronomy> has placed TORCH at X= 1805, Y= 49, Z= 278
[2024-03-20 20:09:23] [world] The Player <I_am_amazing> has placed STONE at X= -1599, Y= 10, Z= -329
[2024-03-20 20:09:25] [world] The Player <astronomy> has placed SMOOTH_BRICK at X= 1806, Y= 50, Z= 273
[2024-03-20 20:09:25] [world] The Player <I_am_amazing> has placed STONE at X= -1599, Y= 10, Z= -330
[2024-03-20 20:09:26] [world] The Player <astronomy> has placed SMOOTH_BRICK at X= 1806, Y= 51, Z= 273
[2024-03-20 20:09:26] [world] The Player <I_am_amazing> has placed STONE at X= -1599, Y= 10, Z= -331
[2024-03-20 20:09:27] [world] The Player <I_am_amazing> has placed STONE at X= -1599, Y= 10, Z= -332
[2024-03-20 20:09:31] [world] The Player <I_am_amazing> has placed STONE at X= -1599, Y= 10, Z= -333
[2024-03-20 20:09:32] [world] The Player <I_am_amazing> has placed STONE at X= -1599, Y= 10, Z= -334
[2024-03-20 20:09:32] [world] The Player <I_am_amazing> has placed STONE at X= -1599, Y= 10, Z= -335
