[2024-03-21 19:48:20] [world] The Player <character> has crafted 4 of WOOD at X= -371, Y= 88, Z= -61
[2024-03-21 21:11:35] [world] The Player <astronomy> has crafted 9 of GOLD NUGGET at X= 1803, Y= 38, Z= 289
[2024-03-21 21:11:35] [world] The Player <astronomy> has crafted 9 of GOLD NUGGET at X= 1803, Y= 38, Z= 289
[2024-03-21 21:11:35] [world] The Player <astronomy> has crafted 9 of GOLD NUGGET at X= 1803, Y= 38, Z= 289
[2024-03-21 21:11:35] [world] The Player <astronomy> has crafted 9 of GOLD NUGGET at X= 1803, Y= 38, Z= 289
[2024-03-21 21:11:36] [world] The Player <astronomy> has crafted 9 of GOLD NUGGET at X= 1803, Y= 38, Z= 289
[2024-03-21 21:11:36] [world] The Player <astronomy> has crafted 9 of GOLD NUGGET at X= 1803, Y= 38, Z= 289
[2024-03-21 21:11:36] [world] The Player <astronomy> has crafted 9 of GOLD NUGGET at X= 1803, Y= 38, Z= 289
[2024-03-21 21:11:36] [world] The Player <astronomy> has crafted 9 of GOLD NUGGET at X= 1803, Y= 38, Z= 289
[2024-03-21 21:11:36] [world] The Player <astronomy> has crafted 9 of GOLD NUGGET at X= 1803, Y= 38, Z= 289
[2024-03-21 21:11:40] [world] The Player <astronomy> has crafted 9 of GOLD NUGGET at X= 1803, Y= 38, Z= 289
[2024-03-21 21:11:41] [world] The Player <astronomy> has crafted 9 of GOLD NUGGET at X= 1803, Y= 38, Z= 289
[2024-03-21 21:11:41] [world] The Player <astronomy> has crafted 9 of GOLD NUGGET at X= 1803, Y= 38, Z= 289
[2024-03-21 21:12:12] [world] The Player <astronomy> has crafted 1 of GOLDEN CARROT at X= 1803, Y= 38, Z= 289
[2024-03-21 21:12:13] [world] The Player <astronomy> has crafted 1 of GOLDEN CARROT at X= 1803, Y= 38, Z= 289
[2024-03-21 21:12:13] [world] The Player <astronomy> has crafted 1 of GOLDEN CARROT at X= 1803, Y= 38, Z= 289
[2024-03-21 21:12:13] [world] The Player <astronomy> has crafted 1 of GOLDEN CARROT at X= 1803, Y= 38, Z= 289
[2024-03-21 21:12:13] [world] The Player <astronomy> has crafted 1 of GOLDEN CARROT at X= 1803, Y= 38, Z= 289
[2024-03-21 21:32:53] [world] The Player <astronomy> has crafted 1 of WORKBENCH at X= -10348, Y= 61, Z= 4124
[2024-03-21 21:34:02] [world] The Player <astronomy> has crafted 1 of BREAD at X= -10348, Y= 61, Z= 4123
[2024-03-21 21:34:03] [world] The Player <astronomy> has crafted 1 of BREAD at X= -10348, Y= 61, Z= 4123
[2024-03-21 21:34:03] [world] The Player <astronomy> has crafted 1 of BREAD at X= -10348, Y= 61, Z= 4123
[2024-03-21 21:34:03] [world] The Player <astronomy> has crafted 1 of BREAD at X= -10348, Y= 61, Z= 4123
[2024-03-21 21:34:03] [world] The Player <astronomy> has crafted 1 of BREAD at X= -10348, Y= 61, Z= 4123
[2024-03-21 21:34:03] [world] The Player <astronomy> has crafted 1 of BREAD at X= -10348, Y= 61, Z= 4123
[2024-03-21 21:34:04] [world] The Player <astronomy> has crafted 1 of BREAD at X= -10348, Y= 61, Z= 4123
[2024-03-21 21:34:04] [world] The Player <astronomy> has crafted 1 of BREAD at X= -10348, Y= 61, Z= 4123
[2024-03-21 21:34:04] [world] The Player <astronomy> has crafted 1 of BREAD at X= -10348, Y= 61, Z= 4123
[2024-03-21 21:34:04] [world] The Player <astronomy> has crafted 1 of BREAD at X= -10348, Y= 61, Z= 4123
[2024-03-21 21:34:04] [world] The Player <astronomy> has crafted 1 of BREAD at X= -10348, Y= 61, Z= 4123
[2024-03-21 21:34:05] [world] The Player <astronomy> has crafted 1 of BREAD at X= -10348, Y= 61, Z= 4123
[2024-03-21 21:34:05] [world] The Player <astronomy> has crafted 1 of BREAD at X= -10348, Y= 61, Z= 4123
[2024-03-21 21:34:05] [world] The Player <astronomy> has crafted 1 of BREAD at X= -10348, Y= 61, Z= 4123
[2024-03-21 21:34:05] [world] The Player <astronomy> has crafted 1 of BREAD at X= -10348, Y= 61, Z= 4123
[2024-03-21 21:34:05] [world] The Player <astronomy> has crafted 1 of BREAD at X= -10348, Y= 61, Z= 4123
[2024-03-21 21:34:05] [world] The Player <astronomy> has crafted 1 of BREAD at X= -10348, Y= 61, Z= 4123
[2024-03-21 21:34:06] [world] The Player <astronomy> has crafted 1 of BREAD at X= -10348, Y= 61, Z= 4123
[2024-03-21 21:34:06] [world] The Player <astronomy> has crafted 1 of BREAD at X= -10348, Y= 61, Z= 4123
[2024-03-21 21:34:06] [world] The Player <astronomy> has crafted 1 of BREAD at X= -10348, Y= 61, Z= 4123
[2024-03-21 21:34:06] [world] The Player <astronomy> has crafted 1 of BREAD at X= -10348, Y= 61, Z= 4123
[2024-03-21 21:34:06] [world] The Player <astronomy> has crafted 1 of BREAD at X= -10348, Y= 61, Z= 4123
[2024-03-21 21:34:07] [world] The Player <astronomy> has crafted 1 of BREAD at X= -10348, Y= 61, Z= 4123
[2024-03-21 21:34:07] [world] The Player <astronomy> has crafted 1 of BREAD at X= -10348, Y= 61, Z= 4123
[2024-03-21 21:34:07] [world] The Player <astronomy> has crafted 1 of BREAD at X= -10348, Y= 61, Z= 4123
[2024-03-21 21:34:07] [world] The Player <astronomy> has crafted 1 of BREAD at X= -10348, Y= 61, Z= 4123
[2024-03-21 21:34:07] [world] The Player <astronomy> has crafted 1 of BREAD at X= -10348, Y= 61, Z= 4123
[2024-03-21 21:34:07] [world] The Player <astronomy> has crafted 1 of BREAD at X= -10348, Y= 61, Z= 4123
[2024-03-21 21:34:22] [world] The Player <astronomy> has crafted 1 of BREAD at X= -10348, Y= 61, Z= 4123
[2024-03-21 21:34:22] [world] The Player <astronomy> has crafted 1 of BREAD at X= -10348, Y= 61, Z= 4123
[2024-03-21 21:41:40] [world] The Player <Tester> has crafted 2 of BLAZE POWDER at X= -10182, Y= 64, Z= 4118
[2024-03-21 21:55:15] [world] The Player <Tester> has crafted 9 of REDSTONE at X= -10175, Y= 64, Z= 4118
[2024-03-21 22:14:42] [world] The Player <Tester> has crafted 4 of WOOD at X= -10168, Y= 65, Z= 4118
[2024-03-21 22:15:07] [world] The Player <Tester> has crafted 1 of PISTON BASE at X= -10168, Y= 65, Z= 4118
[2024-03-21 22:22:09] [world] The Player <Tester> has crafted 4 of WOOD at X= -10236, Y= 64, Z= 4110
[2024-03-21 22:24:01] [world] The Player <Tester> has crafted 4 of STICK at X= -10243, Y= 66, Z= 4108
[2024-03-21 22:24:04] [world] The Player <Tester> has crafted 1 of REDSTONE TORCH ON at X= -10243, Y= 66, Z= 4108
[2024-03-21 22:24:39] [world] The Player <Tester> has crafted 1 of PISTON STICKY BASE at X= -10244, Y= 68, Z= 4109
[2024-03-21 22:24:39] [world] The Player <Tester> has crafted 1 of PISTON STICKY BASE at X= -10244, Y= 68, Z= 4109
[2024-03-21 22:24:40] [world] The Player <Tester> has crafted 1 of PISTON STICKY BASE at X= -10244, Y= 68, Z= 4109
[2024-03-21 22:25:34] [world] The Player <Tester> has crafted 1 of WORKBENCH at X= -10239, Y= 64, Z= 4106
[2024-03-21 22:26:01] [world] The Player <Tester> has crafted 4 of STICK at X= -10241, Y= 64, Z= 4111
[2024-03-21 22:26:10] [world] The Player <Tester> has crafted 1 of LEVER at X= -10241, Y= 64, Z= 4111
[2024-03-21 22:27:32] [world] The Player <Heinrich_Himmler> has crafted 1 of REDSTONE TORCH ON at X= -263, Y= 11, Z= 270
[2024-03-21 22:27:32] [world] The Player <Heinrich_Himmler> has crafted 1 of REDSTONE TORCH ON at X= -263, Y= 11, Z= 270
[2024-03-21 22:27:32] [world] The Player <Heinrich_Himmler> has crafted 1 of REDSTONE TORCH ON at X= -263, Y= 11, Z= 270
[2024-03-21 22:27:33] [world] The Player <Heinrich_Himmler> has crafted 1 of REDSTONE TORCH ON at X= -263, Y= 11, Z= 270
[2024-03-21 22:27:33] [world] The Player <Heinrich_Himmler> has crafted 1 of REDSTONE TORCH ON at X= -263, Y= 11, Z= 270
[2024-03-21 22:27:33] [world] The Player <Heinrich_Himmler> has crafted 1 of REDSTONE TORCH ON at X= -263, Y= 11, Z= 270
[2024-03-21 22:27:33] [world] The Player <Heinrich_Himmler> has crafted 1 of REDSTONE TORCH ON at X= -263, Y= 11, Z= 270
[2024-03-21 22:27:34] [world] The Player <Heinrich_Himmler> has crafted 1 of REDSTONE TORCH ON at X= -263, Y= 11, Z= 270
[2024-03-21 22:27:34] [world] The Player <Heinrich_Himmler> has crafted 1 of REDSTONE TORCH ON at X= -263, Y= 11, Z= 270
[2024-03-21 22:27:34] [world] The Player <Heinrich_Himmler> has crafted 1 of REDSTONE TORCH ON at X= -263, Y= 11, Z= 270
[2024-03-21 22:28:25] [world] The Player <Tester> has crafted 1 of REDSTONE TORCH ON at X= -10230, Y= 58, Z= 4122
[2024-03-21 22:29:12] [world] The Player <Tester> has crafted 1 of DIODE at X= -10241, Y= 64, Z= 4112
[2024-03-21 22:32:16] [world] The Player <Tester> has crafted 1 of CHEST at X= -10242, Y= 64, Z= 4111
[2024-03-21 22:32:17] [world] The Player <Tester> has crafted 1 of CHEST at X= -10242, Y= 64, Z= 4111
[2024-03-21 22:32:18] [world] The Player <Tester> has crafted 1 of CHEST at X= -10242, Y= 64, Z= 4111
[2024-03-21 22:32:18] [world] The Player <Tester> has crafted 1 of CHEST at X= -10242, Y= 64, Z= 4111
[2024-03-21 22:32:29] [world_nether] The Player <Heinrich_Himmler> has crafted 1 of WORKBENCH at X= 12503, Y= 128, Z= 2
[2024-03-21 22:33:20] [world] The Player <Heinrich_Himmler> has crafted 4 of STICK at X= -263, Y= 11, Z= 344
[2024-03-21 22:33:20] [world] The Player <Heinrich_Himmler> has crafted 4 of STICK at X= -263, Y= 11, Z= 344
[2024-03-21 22:33:31] [world] The Player <Heinrich_Himmler> has crafted 1 of IRON PICKAXE at X= -263, Y= 11, Z= 344
[2024-03-21 22:33:32] [world] The Player <Heinrich_Himmler> has crafted 1 of IRON PICKAXE at X= -263, Y= 11, Z= 344
[2024-03-21 22:33:37] [world] The Player <Heinrich_Himmler> has crafted 1 of IRON PICKAXE at X= -263, Y= 11, Z= 344
[2024-03-21 22:33:39] [world] The Player <Heinrich_Himmler> has crafted 1 of IRON PICKAXE at X= -263, Y= 11, Z= 344
[2024-03-21 22:35:14] [world] The Player <Heinrich_Himmler> has crafted 1 of REDSTONE TORCH ON at X= -264, Y= 14, Z= 364
[2024-03-21 22:35:18] [world] The Player <Heinrich_Himmler> has crafted 1 of REDSTONE TORCH ON at X= -264, Y= 14, Z= 364
[2024-03-21 22:35:59] [world] The Player <Heinrich_Himmler> has crafted 1 of WORKBENCH at X= -280, Y= 14, Z= 356
[2024-03-21 22:37:39] [world] The Player <Heinrich_Himmler> has crafted 4 of STICK at X= -264, Y= 11, Z= 408
[2024-03-21 22:37:40] [world] The Player <Heinrich_Himmler> has crafted 4 of STICK at X= -264, Y= 11, Z= 408
[2024-03-21 22:37:40] [world] The Player <Heinrich_Himmler> has crafted 4 of STICK at X= -264, Y= 11, Z= 408
[2024-03-21 22:37:40] [world] The Player <Heinrich_Himmler> has crafted 4 of STICK at X= -264, Y= 11, Z= 408
[2024-03-21 22:37:40] [world] The Player <Heinrich_Himmler> has crafted 4 of STICK at X= -264, Y= 11, Z= 408
[2024-03-21 22:37:40] [world] The Player <Heinrich_Himmler> has crafted 4 of STICK at X= -264, Y= 11, Z= 408
[2024-03-21 22:37:41] [world] The Player <Heinrich_Himmler> has crafted 4 of STICK at X= -264, Y= 11, Z= 408
[2024-03-21 22:37:41] [world] The Player <Heinrich_Himmler> has crafted 4 of STICK at X= -264, Y= 11, Z= 408
[2024-03-21 22:37:41] [world] The Player <Heinrich_Himmler> has crafted 4 of STICK at X= -264, Y= 11, Z= 408
[2024-03-21 22:37:42] [world] The Player <Heinrich_Himmler> has crafted 4 of STICK at X= -264, Y= 11, Z= 408
[2024-03-21 22:37:42] [world] The Player <Heinrich_Himmler> has crafted 4 of STICK at X= -264, Y= 11, Z= 408
[2024-03-21 22:37:42] [world] The Player <Heinrich_Himmler> has crafted 4 of STICK at X= -264, Y= 11, Z= 408
[2024-03-21 22:37:42] [world] The Player <Heinrich_Himmler> has crafted 4 of STICK at X= -264, Y= 11, Z= 408
[2024-03-21 22:37:42] [world] The Player <Heinrich_Himmler> has crafted 4 of STICK at X= -264, Y= 11, Z= 408
[2024-03-21 22:37:43] [world] The Player <Heinrich_Himmler> has crafted 4 of STICK at X= -264, Y= 11, Z= 408
[2024-03-21 22:37:43] [world] The Player <Heinrich_Himmler> has crafted 4 of STICK at X= -264, Y= 11, Z= 408
[2024-03-21 22:37:49] [world] The Player <Heinrich_Himmler> has crafted 1 of REDSTONE TORCH ON at X= -264, Y= 11, Z= 408
[2024-03-21 22:37:50] [world] The Player <Heinrich_Himmler> has crafted 1 of REDSTONE TORCH ON at X= -264, Y= 11, Z= 408
[2024-03-21 22:37:50] [world] The Player <Heinrich_Himmler> has crafted 1 of REDSTONE TORCH ON at X= -264, Y= 11, Z= 408
[2024-03-21 22:37:50] [world] The Player <Heinrich_Himmler> has crafted 1 of REDSTONE TORCH ON at X= -264, Y= 11, Z= 408
[2024-03-21 22:37:50] [world] The Player <Heinrich_Himmler> has crafted 1 of REDSTONE TORCH ON at X= -264, Y= 11, Z= 408
[2024-03-21 22:37:51] [world] The Player <Heinrich_Himmler> has crafted 1 of REDSTONE TORCH ON at X= -264, Y= 11, Z= 408
[2024-03-21 22:37:51] [world] The Player <Heinrich_Himmler> has crafted 1 of REDSTONE TORCH ON at X= -264, Y= 11, Z= 408
[2024-03-21 22:37:51] [world] The Player <Heinrich_Himmler> has crafted 1 of REDSTONE TORCH ON at X= -264, Y= 11, Z= 408
[2024-03-21 22:37:51] [world] The Player <Heinrich_Himmler> has crafted 1 of REDSTONE TORCH ON at X= -264, Y= 11, Z= 408
[2024-03-21 22:37:51] [world] The Player <Heinrich_Himmler> has crafted 1 of REDSTONE TORCH ON at X= -264, Y= 11, Z= 408
[2024-03-21 22:37:51] [world] The Player <Heinrich_Himmler> has crafted 1 of REDSTONE TORCH ON at X= -264, Y= 11, Z= 408
[2024-03-21 22:37:52] [world] The Player <Heinrich_Himmler> has crafted 1 of REDSTONE TORCH ON at X= -264, Y= 11, Z= 408
[2024-03-21 22:37:52] [world] The Player <Heinrich_Himmler> has crafted 1 of REDSTONE TORCH ON at X= -264, Y= 11, Z= 408
[2024-03-21 22:37:52] [world] The Player <Heinrich_Himmler> has crafted 1 of REDSTONE TORCH ON at X= -264, Y= 11, Z= 408
[2024-03-21 22:37:52] [world] The Player <Heinrich_Himmler> has crafted 1 of REDSTONE TORCH ON at X= -264, Y= 11, Z= 408
[2024-03-21 22:37:52] [world] The Player <Heinrich_Himmler> has crafted 1 of REDSTONE TORCH ON at X= -264, Y= 11, Z= 408
[2024-03-21 22:37:53] [world] The Player <Heinrich_Himmler> has crafted 1 of REDSTONE TORCH ON at X= -264, Y= 11, Z= 408
[2024-03-21 22:37:53] [world] The Player <Heinrich_Himmler> has crafted 1 of REDSTONE TORCH ON at X= -264, Y= 11, Z= 408
[2024-03-21 22:37:53] [world] The Player <Heinrich_Himmler> has crafted 1 of REDSTONE TORCH ON at X= -264, Y= 11, Z= 408
[2024-03-21 22:37:53] [world] The Player <Heinrich_Himmler> has crafted 1 of REDSTONE TORCH ON at X= -264, Y= 11, Z= 408
[2024-03-21 22:37:53] [world] The Player <Heinrich_Himmler> has crafted 1 of REDSTONE TORCH ON at X= -264, Y= 11, Z= 408
[2024-03-21 22:37:54] [world] The Player <Heinrich_Himmler> has crafted 1 of REDSTONE TORCH ON at X= -264, Y= 11, Z= 408
[2024-03-21 22:37:54] [world] The Player <Heinrich_Himmler> has crafted 1 of REDSTONE TORCH ON at X= -264, Y= 11, Z= 408
[2024-03-21 22:37:54] [world] The Player <Heinrich_Himmler> has crafted 1 of REDSTONE TORCH ON at X= -264, Y= 11, Z= 408
[2024-03-21 22:37:54] [world] The Player <Heinrich_Himmler> has crafted 1 of REDSTONE TORCH ON at X= -264, Y= 11, Z= 408
[2024-03-21 22:37:54] [world] The Player <Heinrich_Himmler> has crafted 1 of REDSTONE TORCH ON at X= -264, Y= 11, Z= 408
[2024-03-21 22:37:55] [world] The Player <Heinrich_Himmler> has crafted 1 of REDSTONE TORCH ON at X= -264, Y= 11, Z= 408
[2024-03-21 22:37:55] [world] The Player <Heinrich_Himmler> has crafted 1 of REDSTONE TORCH ON at X= -264, Y= 11, Z= 408
[2024-03-21 22:37:55] [world] The Player <Heinrich_Himmler> has crafted 1 of REDSTONE TORCH ON at X= -264, Y= 11, Z= 408
[2024-03-21 22:37:55] [world] The Player <Heinrich_Himmler> has crafted 1 of REDSTONE TORCH ON at X= -264, Y= 11, Z= 408
[2024-03-21 22:37:55] [world] The Player <Heinrich_Himmler> has crafted 1 of REDSTONE TORCH ON at X= -264, Y= 11, Z= 408
[2024-03-21 22:37:56] [world] The Player <Heinrich_Himmler> has crafted 1 of REDSTONE TORCH ON at X= -264, Y= 11, Z= 408
[2024-03-21 22:37:56] [world] The Player <Heinrich_Himmler> has crafted 1 of REDSTONE TORCH ON at X= -264, Y= 11, Z= 408
[2024-03-21 22:37:56] [world] The Player <Heinrich_Himmler> has crafted 1 of REDSTONE TORCH ON at X= -264, Y= 11, Z= 408
[2024-03-21 22:37:56] [world] The Player <Heinrich_Himmler> has crafted 1 of REDSTONE TORCH ON at X= -264, Y= 11, Z= 408
[2024-03-21 22:37:56] [world] The Player <Heinrich_Himmler> has crafted 1 of REDSTONE TORCH ON at X= -264, Y= 11, Z= 408
[2024-03-21 22:37:57] [world] The Player <Heinrich_Himmler> has crafted 1 of REDSTONE TORCH ON at X= -264, Y= 11, Z= 408
[2024-03-21 22:37:57] [world] The Player <Heinrich_Himmler> has crafted 1 of REDSTONE TORCH ON at X= -264, Y= 11, Z= 408
[2024-03-21 22:37:57] [world] The Player <Heinrich_Himmler> has crafted 1 of REDSTONE TORCH ON at X= -264, Y= 11, Z= 408
[2024-03-21 22:37:57] [world] The Player <Heinrich_Himmler> has crafted 1 of REDSTONE TORCH ON at X= -264, Y= 11, Z= 408
[2024-03-21 22:37:57] [world] The Player <Heinrich_Himmler> has crafted 1 of REDSTONE TORCH ON at X= -264, Y= 11, Z= 408
[2024-03-21 23:38:38] [world_nether] The Player <Heinrich_Himmler> has crafted 1 of IRON BLOCK at X= 12503, Y= 128, Z= 2
[2024-03-21 23:39:06] [world_nether] The Player <Heinrich_Himmler> has crafted 1 of IRON BLOCK at X= 12503, Y= 128, Z= 2
[2024-03-21 23:39:12] [world_nether] The Player <Heinrich_Himmler> has crafted 1 of IRON BLOCK at X= 12503, Y= 128, Z= 2
[2024-03-21 23:39:17] [world_nether] The Player <Heinrich_Himmler> has crafted 1 of IRON BLOCK at X= 12503, Y= 128, Z= 2
[2024-03-21 23:39:23] [world_nether] The Player <Heinrich_Himmler> has crafted 1 of ANVIL at X= 12503, Y= 128, Z= 2
[2024-03-22 00:01:50] [world_nether] The Player <Heinrich_Himmler> has crafted 1 of DIAMOND PICKAXE at X= 12503, Y= 128, Z= 2
[2024-03-22 00:02:00] [world_nether] The Player <Heinrich_Himmler> has crafted 1 of CHEST at X= 12503, Y= 128, Z= 2
[2024-03-22 00:02:03] [world_nether] The Player <Heinrich_Himmler> has crafted 1 of CHEST at X= 12503, Y= 128, Z= 2
[2024-03-22 00:14:44] [world_the_end] The Player <Heinrich_Himmler> has crafted 1 of MUSHROOM SOUP at X= -168, Y= 102, Z= 38
[2024-03-22 00:18:57] [world_nether] The Player <Heinrich_Himmler> has crafted 4 of STICK at X= 12503, Y= 128, Z= 1
[2024-03-22 00:19:03] [world_nether] The Player <Heinrich_Himmler> has crafted 1 of GOLD SWORD at X= 12503, Y= 128, Z= 1
[2024-03-22 00:19:09] [world_nether] The Player <Heinrich_Himmler> has crafted 1 of GOLD SWORD at X= 12503, Y= 128, Z= 1
[2024-03-22 00:19:14] [world_nether] The Player <Heinrich_Himmler> has crafted 1 of GOLD SWORD at X= 12503, Y= 128, Z= 1
[2024-03-22 02:21:04] [world_the_end] The Player <Heinrich_Himmler> has crafted 4 of WOOD at X= -51, Y= 38, Z= -5
[2024-03-22 02:21:05] [world_the_end] The Player <Heinrich_Himmler> has crafted 4 of WOOD at X= -51, Y= 38, Z= -5
[2024-03-22 02:21:05] [world_the_end] The Player <Heinrich_Himmler> has crafted 4 of WOOD at X= -51, Y= 38, Z= -5
[2024-03-22 02:21:05] [world_the_end] The Player <Heinrich_Himmler> has crafted 4 of WOOD at X= -51, Y= 38, Z= -5
[2024-03-22 02:21:05] [world_the_end] The Player <Heinrich_Himmler> has crafted 4 of WOOD at X= -51, Y= 38, Z= -5
[2024-03-22 02:21:17] [world_the_end] The Player <Heinrich_Himmler> has crafted 3 of SIGN at X= -51, Y= 38, Z= -5
[2024-03-22 02:46:49] [world_nether] The Player <Heinrich_Himmler> has crafted 1 of MINECART at X= 12503, Y= 128, Z= 1
[2024-03-22 03:10:41] [world] The Player <astronomy> has crafted 1 of DARK OAK FENCE GATE at X= 1802, Y= 38, Z= 289
[2024-03-22 03:10:41] [world] The Player <astronomy> has crafted 1 of DARK OAK FENCE GATE at X= 1802, Y= 38, Z= 289
[2024-03-22 03:13:47] [world_the_end] The Player <Heinrich_Himmler> has crafted 4 of STICK at X= -168, Y= 100, Z= 41
[2024-03-22 03:13:53] [world_the_end] The Player <Heinrich_Himmler> has crafted 1 of STONE PICKAXE at X= -168, Y= 100, Z= 41
[2024-03-22 03:15:02] [world_the_end] The Player <Heinrich_Himmler> has crafted 1 of MUSHROOM SOUP at X= -168, Y= 102, Z= 38
[2024-03-22 03:15:13] [world_the_end] The Player <Heinrich_Himmler> has crafted 1 of MUSHROOM SOUP at X= -168, Y= 102, Z= 38
[2024-03-22 03:21:27] [world_the_end] The Player <Heinrich_Himmler> has crafted 6 of STEP at X= -166, Y= 61, Z= 44
[2024-03-22 03:26:14] [world_the_end] The Player <Heinrich_Himmler> has crafted 6 of STEP at X= -167, Y= 57, Z= 39
[2024-03-22 03:26:14] [world_the_end] The Player <Heinrich_Himmler> has crafted 6 of STEP at X= -167, Y= 57, Z= 39
[2024-03-22 03:26:14] [world_the_end] The Player <Heinrich_Himmler> has crafted 6 of STEP at X= -167, Y= 57, Z= 39
[2024-03-22 03:26:14] [world_the_end] The Player <Heinrich_Himmler> has crafted 6 of STEP at X= -167, Y= 57, Z= 39
[2024-03-22 03:26:15] [world_the_end] The Player <Heinrich_Himmler> has crafted 6 of STEP at X= -167, Y= 57, Z= 39
[2024-03-22 03:27:28] [world_the_end] The Player <Heinrich_Himmler> has crafted 6 of STEP at X= -167, Y= 57, Z= 40
[2024-03-22 03:27:29] [world_the_end] The Player <Heinrich_Himmler> has crafted 6 of STEP at X= -167, Y= 57, Z= 40
[2024-03-22 03:27:29] [world_the_end] The Player <Heinrich_Himmler> has crafted 6 of STEP at X= -167, Y= 57, Z= 40
[2024-03-22 03:27:30] [world_the_end] The Player <Heinrich_Himmler> has crafted 6 of STEP at X= -167, Y= 57, Z= 40
[2024-03-22 03:27:31] [world_the_end] The Player <Heinrich_Himmler> has crafted 6 of STEP at X= -167, Y= 57, Z= 40
