[2024-03-19 11:18:57] [world] The Player <qwerty> has broke SANDSTONE at X= -502, Y= 73, Z= -497
[2024-03-19 11:28:14] [world] The Player <TurtleDuck> has broke GLASS at X= -583, Y= 59, Z= 270
[2024-03-19 11:28:36] [world] The Player <TurtleDuck> has broke GLASS at X= -581, Y= 57, Z= 269
[2024-03-19 11:30:27] [world] The Player <TurtleDuck> has broke WOOD at X= -580, Y= 55, Z= 272
[2024-03-19 11:30:37] [world] The Player <TurtleDuck> has broke WOOD at X= -580, Y= 54, Z= 272
[2024-03-19 11:30:38] [world] The Player <TurtleDuck> has broke WOOD at X= -579, Y= 55, Z= 272
[2024-03-19 11:30:55] [world] The Player <TurtleDuck> has broke WOOD at X= -584, Y= 55, Z= 269
[2024-03-19 11:30:56] [world] The Player <TurtleDuck> has broke WOOD at X= -584, Y= 54, Z= 269
[2024-03-19 11:30:56] [world] The Player <TurtleDuck> has broke STONE at X= -585, Y= 54, Z= 269
[2024-03-19 11:30:57] [world] The Player <TurtleDuck> has broke STONE at X= -585, Y= 55, Z= 269
[2024-03-19 11:31:01] [world] The Player <TurtleDuck> has broke WOOD at X= -584, Y= 56, Z= 269
[2024-03-19 11:31:02] [world] The Player <TurtleDuck> has broke STONE at X= -586, Y= 55, Z= 269
[2024-03-19 11:31:07] [world] The Player <TurtleDuck> has broke WOOD at X= -584, Y= 55, Z= 270
[2024-03-19 11:31:07] [world] The Player <TurtleDuck> has broke WOOD at X= -584, Y= 56, Z= 270
[2024-03-19 11:31:08] [world] The Player <TurtleDuck> has broke WOOD at X= -584, Y= 54, Z= 270
[2024-03-19 11:31:14] [world] The Player <TurtleDuck> has broke STONE at X= -585, Y= 56, Z= 270
[2024-03-19 11:31:15] [world] The Player <TurtleDuck> has broke STONE at X= -585, Y= 55, Z= 270
[2024-03-19 11:31:15] [world] The Player <TurtleDuck> has broke STONE at X= -585, Y= 54, Z= 270
[2024-03-19 11:31:18] [world] The Player <TurtleDuck> has broke STONE at X= -586, Y= 55, Z= 270
[2024-03-19 11:31:19] [world] The Player <TurtleDuck> has broke STONE at X= -586, Y= 54, Z= 269
[2024-03-19 11:31:19] [world] The Player <TurtleDuck> has broke STONE at X= -586, Y= 54, Z= 270
[2024-03-19 11:31:20] [world] The Player <TurtleDuck> has broke STONE at X= -586, Y= 56, Z= 270
[2024-03-19 11:31:21] [world] The Player <TurtleDuck> has broke STONE at X= -586, Y= 56, Z= 269
[2024-03-19 11:31:22] [world] The Player <TurtleDuck> has broke STONE at X= -585, Y= 57, Z= 270
[2024-03-19 11:31:22] [world] The Player <TurtleDuck> has broke STONE at X= -585, Y= 56, Z= 271
[2024-03-19 11:31:23] [world] The Player <TurtleDuck> has broke STONE at X= -585, Y= 55, Z= 271
[2024-03-19 11:31:24] [world] The Player <TurtleDuck> has broke STONE at X= -585, Y= 55, Z= 268
[2024-03-19 11:31:25] [world] The Player <TurtleDuck> has broke STONE at X= -584, Y= 55, Z= 268
[2024-03-19 11:31:26] [world] The Player <TurtleDuck> has broke STONE at X= -584, Y= 54, Z= 268
[2024-03-19 11:31:26] [world] The Player <TurtleDuck> has broke STONE at X= -585, Y= 54, Z= 268
[2024-03-19 11:31:27] [world] The Player <TurtleDuck> has broke STONE at X= -585, Y= 54, Z= 271
[2024-03-19 11:31:29] [world] The Player <TurtleDuck> has broke STONE at X= -585, Y= 53, Z= 270
[2024-03-19 11:31:29] [world] The Player <TurtleDuck> has broke STONE at X= -585, Y= 53, Z= 269
[2024-03-19 11:31:30] [world] The Player <TurtleDuck> has broke STONE at X= -584, Y= 53, Z= 269
[2024-03-19 11:31:30] [world] The Player <TurtleDuck> has broke STONE at X= -584, Y= 53, Z= 270
[2024-03-19 11:32:25] [world] The Player <TurtleDuck> has broke WOOD at X= -583, Y= 54, Z= 270
[2024-03-19 11:32:28] [world] The Player <TurtleDuck> has broke WOOD at X= -583, Y= 54, Z= 269
[2024-03-19 11:33:10] [world] The Player <TurtleDuck> has broke WOOD at X= -585, Y= 55, Z= 271
[2024-03-19 11:33:10] [world] The Player <TurtleDuck> has broke STONE at X= -585, Y= 55, Z= 272
[2024-03-19 11:33:11] [world] The Player <TurtleDuck> has broke STONE at X= -585, Y= 55, Z= 273
[2024-03-19 11:33:11] [world] The Player <TurtleDuck> has broke STONE at X= -585, Y= 55, Z= 274
[2024-03-19 11:33:12] [world] The Player <TurtleDuck> has broke WOOD at X= -585, Y= 54, Z= 271
[2024-03-19 11:33:12] [world] The Player <TurtleDuck> has broke STONE at X= -585, Y= 54, Z= 272
[2024-03-19 11:33:12] [world] The Player <TurtleDuck> has broke STONE at X= -585, Y= 54, Z= 273
[2024-03-19 11:33:12] [world] The Player <TurtleDuck> has broke STONE at X= -585, Y= 54, Z= 274
[2024-03-19 11:33:13] [world] The Player <TurtleDuck> has broke STONE at X= -585, Y= 55, Z= 275
[2024-03-19 11:33:13] [world] The Player <TurtleDuck> has broke STONE at X= -585, Y= 54, Z= 275
[2024-03-19 11:33:14] [world] The Player <TurtleDuck> has broke STONE at X= -585, Y= 55, Z= 276
[2024-03-19 11:33:14] [world] The Player <TurtleDuck> has broke STONE at X= -584, Y= 55, Z= 275
[2024-03-19 11:33:15] [world] The Player <TurtleDuck> has broke WOOD at X= -583, Y= 55, Z= 275
[2024-03-19 11:33:16] [world] The Player <TurtleDuck> has broke STONE at X= -584, Y= 54, Z= 275
[2024-03-19 11:33:16] [world] The Player <TurtleDuck> has broke WOOD at X= -583, Y= 54, Z= 275
[2024-03-19 11:33:21] [world] The Player <TurtleDuck> has broke WOOD at X= -584, Y= 55, Z= 274
[2024-03-19 11:33:22] [world] The Player <TurtleDuck> has broke WOOD at X= -584, Y= 54, Z= 274
[2024-03-19 11:33:22] [world] The Player <TurtleDuck> has broke WOOD at X= -584, Y= 55, Z= 273
[2024-03-19 11:33:23] [world] The Player <TurtleDuck> has broke WOOD at X= -584, Y= 55, Z= 272
[2024-03-19 11:33:23] [world] The Player <TurtleDuck> has broke WOOD at X= -584, Y= 55, Z= 271
[2024-03-19 11:33:24] [world] The Player <TurtleDuck> has broke WOOD at X= -584, Y= 54, Z= 273
[2024-03-19 11:33:24] [world] The Player <TurtleDuck> has broke WOOD at X= -584, Y= 54, Z= 272
[2024-03-19 11:33:24] [world] The Player <TurtleDuck> has broke WOOD at X= -583, Y= 54, Z= 268
[2024-03-19 11:33:25] [world] The Player <TurtleDuck> has broke WOOD at X= -584, Y= 54, Z= 271
[2024-03-19 11:33:29] [world] The Player <TurtleDuck> has broke WOOD at X= -584, Y= 56, Z= 271
[2024-03-19 11:33:29] [world] The Player <TurtleDuck> has broke WOOD at X= -584, Y= 56, Z= 272
[2024-03-19 11:33:30] [world] The Player <TurtleDuck> has broke WOOD at X= -584, Y= 56, Z= 273
[2024-03-19 11:33:32] [world] The Player <TurtleDuck> has broke WOOD at X= -584, Y= 56, Z= 274
[2024-03-19 11:33:32] [world] The Player <TurtleDuck> has broke STONE at X= -585, Y= 56, Z= 274
[2024-03-19 11:33:33] [world] The Player <TurtleDuck> has broke STONE at X= -585, Y= 56, Z= 273
[2024-03-19 11:33:33] [world] The Player <TurtleDuck> has broke STONE at X= -586, Y= 56, Z= 273
[2024-03-19 11:33:35] [world] The Player <TurtleDuck> has broke WOOD at X= -586, Y= 56, Z= 273
[2024-03-19 11:33:38] [world] The Player <TurtleDuck> has broke STONE at X= -585, Y= 56, Z= 272
[2024-03-19 11:33:39] [world] The Player <TurtleDuck> has broke WOOD at X= -585, Y= 56, Z= 271
[2024-03-19 11:33:40] [world] The Player <TurtleDuck> has broke WOOD at X= -585, Y= 56, Z= 274
[2024-03-19 11:33:40] [world] The Player <TurtleDuck> has broke STONE at X= -586, Y= 56, Z= 274
[2024-03-19 11:33:41] [world] The Player <TurtleDuck> has broke STONE at X= -586, Y= 55, Z= 274
[2024-03-19 11:33:41] [world] The Player <TurtleDuck> has broke STONE at X= -586, Y= 54, Z= 274
[2024-03-19 11:33:44] [world] The Player <TurtleDuck> has broke WOOD at X= -585, Y= 56, Z= 274
[2024-03-19 11:33:44] [world] The Player <TurtleDuck> has broke STONE at X= -585, Y= 56, Z= 275
[2024-03-19 11:33:45] [world] The Player <TurtleDuck> has broke STONE at X= -584, Y= 56, Z= 275
[2024-03-19 11:33:48] [world] The Player <TurtleDuck> has broke STONE at X= -586, Y= 55, Z= 273
[2024-03-19 11:33:49] [world] The Player <TurtleDuck> has broke STONE at X= -586, Y= 54, Z= 273
[2024-03-19 11:33:50] [world] The Player <TurtleDuck> has broke STONE at X= -586, Y= 54, Z= 272
[2024-03-19 11:33:51] [world] The Player <TurtleDuck> has broke STONE at X= -586, Y= 55, Z= 272
[2024-03-19 11:33:51] [world] The Player <TurtleDuck> has broke STONE at X= -586, Y= 56, Z= 272
[2024-03-19 11:33:52] [world] The Player <TurtleDuck> has broke WOOD at X= -586, Y= 56, Z= 270
[2024-03-19 11:33:53] [world] The Player <TurtleDuck> has broke STONE at X= -586, Y= 56, Z= 271
[2024-03-19 11:33:54] [world] The Player <TurtleDuck> has broke STONE at X= -586, Y= 55, Z= 271
[2024-03-19 11:33:54] [world] The Player <TurtleDuck> has broke STONE at X= -586, Y= 54, Z= 271
[2024-03-19 11:33:55] [world] The Player <TurtleDuck> has broke WOOD at X= -585, Y= 56, Z= 269
[2024-03-19 11:33:59] [world] The Player <TurtleDuck> has broke STONE at X= -584, Y= 53, Z= 274
[2024-03-19 11:33:59] [world] The Player <TurtleDuck> has broke STONE at X= -585, Y= 53, Z= 274
[2024-03-19 11:34:00] [world] The Player <TurtleDuck> has broke STONE at X= -585, Y= 53, Z= 273
[2024-03-19 11:34:00] [world] The Player <TurtleDuck> has broke STONE at X= -584, Y= 53, Z= 273
[2024-03-19 11:34:07] [world] The Player <TurtleDuck> has broke STONE at X= -584, Y= 53, Z= 271
[2024-03-19 11:34:08] [world] The Player <TurtleDuck> has broke STONE at X= -585, Y= 53, Z= 271
[2024-03-19 11:34:09] [world] The Player <TurtleDuck> has broke STONE at X= -585, Y= 53, Z= 272
[2024-03-19 11:34:10] [world] The Player <TurtleDuck> has broke STONE at X= -584, Y= 53, Z= 272
[2024-03-19 11:34:19] [world] The Player <TurtleDuck> has broke STONE at X= -585, Y= 57, Z= 274
[2024-03-19 11:34:19] [world] The Player <TurtleDuck> has broke STONE at X= -585, Y= 57, Z= 273
[2024-03-19 11:34:20] [world] The Player <TurtleDuck> has broke STONE at X= -585, Y= 57, Z= 272
[2024-03-19 11:34:20] [world] The Player <TurtleDuck> has broke STONE at X= -585, Y= 57, Z= 271
[2024-03-19 11:35:08] [world] The Player <TurtleDuck> has broke PRISMARINE at X= -565, Y= 56, Z= 270
[2024-03-19 11:35:14] [world] The Player <TurtleDuck> has broke PRISMARINE at X= -565, Y= 56, Z= 271
[2024-03-19 11:35:15] [world] The Player <TurtleDuck> has broke GLASS at X= -565, Y= 56, Z= 271
[2024-03-19 11:35:15] [world] The Player <TurtleDuck> has broke GLASS at X= -565, Y= 56, Z= 270
[2024-03-19 11:35:15] [world] The Player <TurtleDuck> has broke STONE at X= -564, Y= 56, Z= 270
[2024-03-19 11:35:16] [world] The Player <TurtleDuck> has broke STONE at X= -564, Y= 56, Z= 271
[2024-03-19 11:36:23] [world] The Player <TurtleDuck> has broke WOOD at X= -583, Y= 55, Z= 269
[2024-03-19 11:37:08] [world] The Player <TurtleDuck> has broke WOOD at X= -580, Y= 55, Z= 272
[2024-03-19 11:37:14] [world] The Player <TurtleDuck> has broke WOOD at X= -580, Y= 54, Z= 272
[2024-03-19 11:37:14] [world] The Player <TurtleDuck> has broke WOOD at X= -579, Y= 55, Z= 272
[2024-03-19 11:37:43] [world] The Player <TurtleDuck> has broke WOOD at X= -580, Y= 55, Z= 271
[2024-03-19 11:37:44] [world] The Player <TurtleDuck> has broke WOOD at X= -579, Y= 55, Z= 271
[2024-03-19 11:37:46] [world] The Player <TurtleDuck> has broke WOOD at X= -580, Y= 54, Z= 271
[2024-03-19 11:37:55] [world] The Player <TurtleDuck> has broke GLASS at X= -578, Y= 56, Z= 273
[2024-03-19 11:38:13] [world] The Player <TurtleDuck> has broke STONE at X= -571, Y= 65, Z= 289
[2024-03-19 11:38:14] [world] The Player <TurtleDuck> has broke STONE at X= -571, Y= 66, Z= 289
[2024-03-19 11:38:15] [world] The Player <TurtleDuck> has broke SAND at X= -571, Y= 64, Z= 289
[2024-03-19 11:38:15] [world] The Player <TurtleDuck> has broke SAND at X= -572, Y= 64, Z= 289
[2024-03-19 11:38:16] [world] The Player <TurtleDuck> has broke SAND at X= -572, Y= 64, Z= 290
[2024-03-19 11:38:17] [world] The Player <TurtleDuck> has broke SAND at X= -572, Y= 64, Z= 291
[2024-03-19 11:38:20] [world] The Player <TurtleDuck> has broke DIRT at X= -570, Y= 66, Z= 288
[2024-03-19 11:38:22] [world] The Player <TurtleDuck> has broke SAND at X= -572, Y= 65, Z= 287
[2024-03-19 11:38:23] [world] The Player <TurtleDuck> has broke SAND at X= -572, Y= 65, Z= 287
[2024-03-19 11:38:24] [world] The Player <TurtleDuck> has broke SAND at X= -572, Y= 64, Z= 287
[2024-03-19 11:38:28] [world] The Player <TurtleDuck> has broke STONE at X= -571, Y= 65, Z= 290
[2024-03-19 11:38:28] [world] The Player <TurtleDuck> has broke SAND at X= -571, Y= 64, Z= 290
[2024-03-19 11:38:29] [world] The Player <TurtleDuck> has broke STONE at X= -571, Y= 66, Z= 290
[2024-03-19 11:38:29] [world] The Player <TurtleDuck> has broke GRASS at X= -571, Y= 65, Z= 291
[2024-03-19 11:38:30] [world] The Player <TurtleDuck> has broke SAND at X= -571, Y= 64, Z= 291
[2024-03-19 11:38:32] [world] The Player <TurtleDuck> has broke WOOL at X= -572, Y= 65, Z= 292
[2024-03-19 11:38:32] [world] The Player <TurtleDuck> has broke GRASS at X= -571, Y= 65, Z= 292
[2024-03-19 11:39:15] [world] The Player <TurtleDuck> has broke SPRUCE_FENCE at X= -567, Y= 69, Z= 283
[2024-03-19 11:39:16] [world] The Player <TurtleDuck> has broke SPRUCE_FENCE_GATE at X= -567, Y= 68, Z= 283
[2024-03-19 11:39:47] [world] The Player <TurtleDuck> has broke GLASS at X= -567, Y= 69, Z= 283
[2024-03-19 11:39:52] [world] The Player <TurtleDuck> has broke GLASS at X= -567, Y= 68, Z= 283
[2024-03-19 11:40:01] [world] The Player <TurtleDuck> has broke GLASS at X= -572, Y= 64, Z= 291
[2024-03-19 11:40:01] [world] The Player <TurtleDuck> has broke GLASS at X= -572, Y= 65, Z= 290
[2024-03-19 11:40:02] [world] The Player <TurtleDuck> has broke GLASS at X= -572, Y= 66, Z= 290
[2024-03-19 11:40:02] [world] The Player <TurtleDuck> has broke GLASS at X= -571, Y= 65, Z= 290
[2024-03-19 11:40:03] [world] The Player <TurtleDuck> has broke GLASS at X= -571, Y= 64, Z= 290
[2024-03-19 11:40:11] [world] The Player <TurtleDuck> has broke GLASS at X= -572, Y= 64, Z= 289
[2024-03-19 11:40:15] [world] The Player <TurtleDuck> has broke WOOD at X= -570, Y= 64, Z= 281
[2024-03-19 11:40:15] [world] The Player <TurtleDuck> has broke WOOD at X= -569, Y= 64, Z= 281
[2024-03-19 11:40:21] [world] The Player <TurtleDuck> has broke GLASS at X= -578, Y= 57, Z= 272
[2024-03-19 11:40:21] [world] The Player <TurtleDuck> has broke GLASS at X= -578, Y= 56, Z= 272
[2024-03-19 11:42:06] [world] The Player <TurtleDuck> has broke DIRT at X= -578, Y= 56, Z= 272
[2024-03-19 11:42:09] [world] The Player <TurtleDuck> has broke GLASS at X= -578, Y= 57, Z= 271
[2024-03-19 11:42:09] [world] The Player <TurtleDuck> has broke GLASS at X= -578, Y= 56, Z= 271
[2024-03-19 11:42:24] [world] The Player <TurtleDuck> has broke DIRT at X= -578, Y= 56, Z= 271
[2024-03-19 11:42:30] [world] The Player <TurtleDuck> has broke WOOD at X= -580, Y= 58, Z= 272
[2024-03-19 11:42:31] [world] The Player <TurtleDuck> has broke DIRT at X= -578, Y= 56, Z= 272
[2024-03-19 11:44:41] [world] The Player <TurtleDuck> has broke DIRT at X= -572, Y= 64, Z= 291
[2024-03-19 11:44:42] [world] The Player <TurtleDuck> has broke DIRT at X= -572, Y= 64, Z= 292
[2024-03-19 11:44:44] [world] The Player <TurtleDuck> has broke WOOL at X= -573, Y= 65, Z= 292
[2024-03-19 11:44:45] [world] The Player <TurtleDuck> has broke WOOL at X= -573, Y= 65, Z= 291
[2024-03-19 11:44:56] [world] The Player <TurtleDuck> has broke SPRUCE_FENCE at X= -569, Y= 69, Z= 283
[2024-03-19 11:44:57] [world] The Player <TurtleDuck> has broke SPRUCE_FENCE_GATE at X= -569, Y= 68, Z= 283
[2024-03-19 11:45:20] [world] The Player <TurtleDuck> has broke SPRUCE_FENCE at X= -569, Y= 68, Z= 283
[2024-03-19 11:45:30] [world] The Player <TurtleDuck> has broke GLASS at X= -567, Y= 69, Z= 283
[2024-03-19 11:45:31] [world_nether] The Player <Mudkips_Rule> has broke DIRT at X= -147, Y= 72, Z= -93
[2024-03-19 11:45:53] [world_nether] The Player <Mudkips_Rule> has broke NETHERRACK at X= -150, Y= 70, Z= -97
[2024-03-19 11:45:53] [world_nether] The Player <Mudkips_Rule> has broke NETHERRACK at X= -150, Y= 69, Z= -97
[2024-03-19 11:45:53] [world_nether] The Player <Mudkips_Rule> has broke NETHERRACK at X= -151, Y= 69, Z= -97
[2024-03-19 11:45:53] [world_nether] The Player <Mudkips_Rule> has broke NETHERRACK at X= -152, Y= 69, Z= -97
[2024-03-19 11:45:53] [world_nether] The Player <Mudkips_Rule> has broke NETHERRACK at X= -153, Y= 69, Z= -97
[2024-03-19 11:45:53] [world_nether] The Player <Mudkips_Rule> has broke NETHERRACK at X= -153, Y= 68, Z= -97
[2024-03-19 11:45:53] [world_nether] The Player <Mudkips_Rule> has broke NETHERRACK at X= -150, Y= 68, Z= -97
[2024-03-19 11:45:53] [world_nether] The Player <Mudkips_Rule> has broke NETHERRACK at X= -151, Y= 68, Z= -97
[2024-03-19 11:45:54] [world_nether] The Player <Mudkips_Rule> has broke NETHERRACK at X= -151, Y= 68, Z= -96
[2024-03-19 11:45:54] [world_nether] The Player <Mudkips_Rule> has broke NETHERRACK at X= -152, Y= 68, Z= -97
[2024-03-19 11:45:54] [world_nether] The Player <Mudkips_Rule> has broke NETHERRACK at X= -152, Y= 67, Z= -97
[2024-03-19 11:45:54] [world_nether] The Player <Mudkips_Rule> has broke NETHERRACK at X= -153, Y= 67, Z= -97
[2024-03-19 11:45:54] [world_nether] The Player <Mudkips_Rule> has broke NETHERRACK at X= -154, Y= 68, Z= -97
[2024-03-19 11:45:54] [world_nether] The Player <Mudkips_Rule> has broke NETHERRACK at X= -154, Y= 69, Z= -97
[2024-03-19 11:45:54] [world_nether] The Player <Mudkips_Rule> has broke NETHERRACK at X= -155, Y= 69, Z= -97
[2024-03-19 11:45:54] [world_nether] The Player <Mudkips_Rule> has broke NETHERRACK at X= -155, Y= 68, Z= -97
[2024-03-19 11:45:55] [world_nether] The Player <Mudkips_Rule> has broke NETHERRACK at X= -155, Y= 67, Z= -97
[2024-03-19 11:45:55] [world_nether] The Player <Mudkips_Rule> has broke NETHERRACK at X= -154, Y= 67, Z= -97
[2024-03-19 11:45:56] [world_nether] The Player <Mudkips_Rule> has broke NETHERRACK at X= -156, Y= 68, Z= -97
[2024-03-19 11:45:56] [world_nether] The Player <Mudkips_Rule> has broke QUARTZ_ORE at X= -157, Y= 68, Z= -97
[2024-03-19 11:45:57] [world_nether] The Player <Mudkips_Rule> has broke QUARTZ_ORE at X= -156, Y= 69, Z= -97
[2024-03-19 11:45:58] [world_nether] The Player <Mudkips_Rule> has broke QUARTZ_ORE at X= -155, Y= 69, Z= -96
[2024-03-19 11:45:58] [world_nether] The Player <Mudkips_Rule> has broke QUARTZ_ORE at X= -156, Y= 69, Z= -96
[2024-03-19 11:45:58] [world_nether] The Player <Mudkips_Rule> has broke NETHERRACK at X= -156, Y= 68, Z= -96
[2024-03-19 11:45:59] [world_nether] The Player <Mudkips_Rule> has broke QUARTZ_ORE at X= -158, Y= 68, Z= -97
[2024-03-19 11:46:00] [world_nether] The Player <Mudkips_Rule> has broke QUARTZ_ORE at X= -157, Y= 69, Z= -97
[2024-03-19 11:46:00] [world_nether] The Player <Mudkips_Rule> has broke QUARTZ_ORE at X= -158, Y= 69, Z= -97
[2024-03-19 11:46:01] [world_nether] The Player <Mudkips_Rule> has broke QUARTZ_ORE at X= -157, Y= 69, Z= -96
[2024-03-19 11:46:01] [world_nether] The Player <Mudkips_Rule> has broke QUARTZ_ORE at X= -157, Y= 68, Z= -96
[2024-03-19 11:46:03] [world_nether] The Player <Mudkips_Rule> has broke QUARTZ_ORE at X= -157, Y= 70, Z= -97
[2024-03-19 11:46:03] [world_nether] The Player <Mudkips_Rule> has broke NETHERRACK at X= -158, Y= 70, Z= -97
[2024-03-19 11:46:04] [world_nether] The Player <Mudkips_Rule> has broke NETHERRACK at X= -157, Y= 70, Z= -96
[2024-03-19 11:46:04] [world_nether] The Player <Mudkips_Rule> has broke QUARTZ_ORE at X= -156, Y= 70, Z= -96
[2024-03-19 11:46:05] [world_nether] The Player <Mudkips_Rule> has broke NETHERRACK at X= -156, Y= 70, Z= -95
[2024-03-19 11:46:05] [world_nether] The Player <Mudkips_Rule> has broke NETHERRACK at X= -156, Y= 71, Z= -95
[2024-03-19 11:46:05] [world_nether] The Player <Mudkips_Rule> has broke NETHERRACK at X= -155, Y= 71, Z= -95
[2024-03-19 11:46:05] [world_nether] The Player <Mudkips_Rule> has broke NETHERRACK at X= -155, Y= 72, Z= -95
[2024-03-19 11:46:05] [world_nether] The Player <Mudkips_Rule> has broke NETHERRACK at X= -154, Y= 72, Z= -95
[2024-03-19 11:46:05] [world_nether] The Player <Mudkips_Rule> has broke NETHERRACK at X= -155, Y= 70, Z= -95
[2024-03-19 11:46:05] [world_nether] The Player <Mudkips_Rule> has broke NETHERRACK at X= -154, Y= 71, Z= -95
[2024-03-19 11:46:05] [world_nether] The Player <Mudkips_Rule> has broke NETHERRACK at X= -154, Y= 70, Z= -95
[2024-03-19 11:46:05] [world_nether] The Player <Mudkips_Rule> has broke QUARTZ_ORE at X= -155, Y= 70, Z= -96
[2024-03-19 11:46:06] [world_nether] The Player <Mudkips_Rule> has broke NETHERRACK at X= -154, Y= 70, Z= -96
