[2024-03-17 22:33:00] [world] The Player <TurtleDuck> has broke SAND at X= -528, Y= 72, Z= 267
[2024-03-17 22:42:01] [world] The Player <Tester> has broke STONE at X= -10191, Y= 64, Z= 4122
[2024-03-17 22:42:02] [world] The Player <Tester> has broke STONE at X= -10191, Y= 65, Z= 4123
[2024-03-17 22:42:02] [world] The Player <Tester> has broke STONE at X= -10191, Y= 64, Z= 4123
[2024-03-17 22:42:03] [world] The Player <Tester> has broke DIRT at X= -10191, Y= 65, Z= 4124
[2024-03-17 22:42:05] [world] The Player <bagelz> has broke STONE at X= 1233, Y= 5, Z= 2453
[2024-03-17 22:42:06] [world] The Player <bagelz> has broke STONE at X= 1234, Y= 6, Z= 2453
[2024-03-17 22:42:07] [world] The Player <bagelz> has broke STONE at X= 1234, Y= 5, Z= 2453
[2024-03-17 22:42:08] [world] The Player <bagelz> has broke STONE at X= 1235, Y= 6, Z= 2453
[2024-03-17 22:42:09] [world] The Player <bagelz> has broke STONE at X= 1235, Y= 5, Z= 2453
[2024-03-17 22:42:09] [world] The Player <bagelz> has broke STONE at X= 1236, Y= 6, Z= 2453
[2024-03-17 22:42:10] [world] The Player <bagelz> has broke STONE at X= 1236, Y= 5, Z= 2453
[2024-03-17 22:42:11] [world] The Player <bagelz> has broke STONE at X= 1237, Y= 6, Z= 2453
[2024-03-17 22:42:11] [world] The Player <bagelz> has broke STONE at X= 1237, Y= 5, Z= 2453
[2024-03-17 22:42:12] [world] The Player <bagelz> has broke STONE at X= 1238, Y= 6, Z= 2453
[2024-03-17 22:42:13] [world] The Player <bagelz> has broke IRON_ORE at X= 1238, Y= 5, Z= 2453
[2024-03-17 22:42:14] [world] The Player <bagelz> has broke STONE at X= 1239, Y= 6, Z= 2453
[2024-03-17 22:42:14] [world] The Player <bagelz> has broke STONE at X= 1239, Y= 5, Z= 2453
[2024-03-17 22:42:15] [world] The Player <bagelz> has broke STONE at X= 1240, Y= 6, Z= 2453
[2024-03-17 22:42:16] [world] The Player <bagelz> has broke STONE at X= 1240, Y= 5, Z= 2453
[2024-03-17 22:42:17] [world] The Player <bagelz> has broke STONE at X= 1241, Y= 6, Z= 2453
[2024-03-17 22:42:17] [world] The Player <bagelz> has broke STONE at X= 1241, Y= 5, Z= 2453
[2024-03-17 22:42:18] [world] The Player <bagelz> has broke STONE at X= 1242, Y= 6, Z= 2453
[2024-03-17 22:42:19] [world] The Player <bagelz> has broke STONE at X= 1242, Y= 5, Z= 2453
[2024-03-17 22:42:19] [world] The Player <bagelz> has broke STONE at X= 1243, Y= 6, Z= 2453
[2024-03-17 22:42:20] [world] The Player <bagelz> has broke STONE at X= 1243, Y= 5, Z= 2453
[2024-03-17 22:42:21] [world] The Player <bagelz> has broke STONE at X= 1244, Y= 6, Z= 2453
[2024-03-17 22:42:22] [world] The Player <bagelz> has broke STONE at X= 1244, Y= 5, Z= 2453
[2024-03-17 22:42:22] [world] The Player <bagelz> has broke STONE at X= 1245, Y= 6, Z= 2453
[2024-03-17 22:42:23] [world] The Player <bagelz> has broke STONE at X= 1245, Y= 5, Z= 2453
[2024-03-17 22:42:26] [world] The Player <bagelz> has broke GLOWING_REDSTONE_ORE at X= 1246, Y= 6, Z= 2453
[2024-03-17 22:42:26] [world] The Player <bagelz> has broke STONE at X= 1246, Y= 5, Z= 2453
[2024-03-17 22:42:27] [world] The Player <bagelz> has broke STONE at X= 1247, Y= 6, Z= 2453
[2024-03-17 22:42:28] [world] The Player <bagelz> has broke STONE at X= 1247, Y= 5, Z= 2453
[2024-03-17 22:42:29] [world] The Player <bagelz> has broke STONE at X= 1248, Y= 6, Z= 2453
[2024-03-17 22:42:29] [world] The Player <bagelz> has broke STONE at X= 1248, Y= 5, Z= 2453
[2024-03-17 22:42:30] [world] The Player <bagelz> has broke STONE at X= 1249, Y= 6, Z= 2453
[2024-03-17 22:42:31] [world] The Player <bagelz> has broke STONE at X= 1249, Y= 5, Z= 2453
[2024-03-17 22:42:32] [world] The Player <bagelz> has broke STONE at X= 1250, Y= 6, Z= 2453
[2024-03-17 22:42:32] [world] The Player <bagelz> has broke STONE at X= 1250, Y= 5, Z= 2453
[2024-03-17 22:42:33] [world] The Player <bagelz> has broke DIRT at X= 1251, Y= 6, Z= 2453
[2024-03-17 22:42:34] [world] The Player <bagelz> has broke DIRT at X= 1251, Y= 5, Z= 2453
[2024-03-17 22:42:35] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= 12501, Y= 102, Z= -3
[2024-03-17 22:42:36] [world] The Player <bagelz> has broke DIRT at X= 1252, Y= 6, Z= 2453
[2024-03-17 22:42:37] [world] The Player <bagelz> has broke DIRT at X= 1252, Y= 5, Z= 2453
[2024-03-17 22:42:37] [world] The Player <TurtleDuck> has broke SPRUCE_FENCE_GATE at X= 3998, Y= 65, Z= -1835
[2024-03-17 22:42:38] [world] The Player <bagelz> has broke STONE at X= 1253, Y= 6, Z= 2453
[2024-03-17 22:42:38] [world] The Player <bagelz> has broke STONE at X= 1253, Y= 5, Z= 2453
[2024-03-17 22:42:39] [world] The Player <bagelz> has broke STONE at X= 1254, Y= 6, Z= 2453
[2024-03-17 22:42:40] [world] The Player <bagelz> has broke STONE at X= 1254, Y= 5, Z= 2453
[2024-03-17 22:42:40] [world] The Player <bagelz> has broke STONE at X= 1255, Y= 6, Z= 2453
[2024-03-17 22:42:41] [world] The Player <bagelz> has broke STONE at X= 1255, Y= 5, Z= 2453
[2024-03-17 22:42:42] [world] The Player <bagelz> has broke STONE at X= 1256, Y= 6, Z= 2453
[2024-03-17 22:42:43] [world] The Player <bagelz> has broke STONE at X= 1256, Y= 5, Z= 2453
[2024-03-17 22:42:43] [world] The Player <bagelz> has broke STONE at X= 1257, Y= 6, Z= 2453
[2024-03-17 22:42:44] [world] The Player <bagelz> has broke STONE at X= 1257, Y= 5, Z= 2453
[2024-03-17 22:42:45] [world] The Player <bagelz> has broke STONE at X= 1258, Y= 6, Z= 2453
[2024-03-17 22:42:45] [world] The Player <bagelz> has broke STONE at X= 1258, Y= 5, Z= 2453
[2024-03-17 22:42:46] [world] The Player <bagelz> has broke STONE at X= 1259, Y= 6, Z= 2453
[2024-03-17 22:42:47] [world] The Player <bagelz> has broke STONE at X= 1259, Y= 5, Z= 2453
[2024-03-17 22:42:47] [world] The Player <bagelz> has broke STONE at X= 1260, Y= 6, Z= 2453
[2024-03-17 22:42:48] [world] The Player <TurtleDuck> has broke SPRUCE_FENCE at X= 3999, Y= 65, Z= -1833
[2024-03-17 22:42:48] [world] The Player <bagelz> has broke STONE at X= 1260, Y= 5, Z= 2453
[2024-03-17 22:42:49] [world] The Player <TurtleDuck> has broke SPRUCE_FENCE_GATE at X= 3998, Y= 65, Z= -1833
[2024-03-17 22:42:49] [world] The Player <bagelz> has broke STONE at X= 1261, Y= 6, Z= 2453
[2024-03-17 22:42:50] [world] The Player <bagelz> has broke STONE at X= 1261, Y= 5, Z= 2453
[2024-03-17 22:42:50] [world] The Player <bagelz> has broke STONE at X= 1262, Y= 6, Z= 2453
[2024-03-17 22:42:51] [world] The Player <bagelz> has broke STONE at X= 1262, Y= 5, Z= 2453
[2024-03-17 22:42:52] [world] The Player <bagelz> has broke STONE at X= 1263, Y= 6, Z= 2453
[2024-03-17 22:42:52] [world] The Player <bagelz> has broke STONE at X= 1263, Y= 5, Z= 2453
[2024-03-17 22:42:53] [world] The Player <bagelz> has broke STONE at X= 1264, Y= 6, Z= 2453
[2024-03-17 22:42:54] [world] The Player <bagelz> has broke STONE at X= 1264, Y= 5, Z= 2453
[2024-03-17 22:42:54] [world] The Player <bagelz> has broke STONE at X= 1265, Y= 6, Z= 2453
[2024-03-17 22:42:59] [world] The Player <TurtleDuck> has broke SPRUCE_FENCE_GATE at X= 3998, Y= 65, Z= -1844
[2024-03-17 22:43:24] [world] The Player <TurtleDuck> has broke SPRUCE_FENCE_GATE at X= 3998, Y= 65, Z= -1831
[2024-03-17 22:43:32] [world] The Player <Tester> has broke WOOL at X= -10191, Y= 64, Z= 4119
[2024-03-17 22:43:43] [world_nether] The Player <Heinrich_Himmler> has broke OBSIDIAN at X= -54, Y= 69, Z= 36
[2024-03-17 22:43:46] [world] The Player <TurtleDuck> has broke SPRUCE_FENCE at X= 3998, Y= 65, Z= -1828
[2024-03-17 22:43:51] [world] The Player <TurtleDuck> has broke ACACIA_FENCE at X= 3998, Y= 65, Z= -1829
[2024-03-17 22:44:03] [world_nether] The Player <Heinrich_Himmler> has broke SOUL_SAND at X= -65, Y= 64, Z= 51
[2024-03-17 22:44:12] [world_nether] The Player <Heinrich_Himmler> has broke SOUL_SAND at X= -65, Y= 63, Z= 51
[2024-03-17 22:44:30] [world] The Player <bagelz> has broke COBBLESTONE at X= 1042, Y= 104, Z= 2319
[2024-03-17 22:44:43] [world] The Player <bagelz> has broke COBBLESTONE at X= 1042, Y= 102, Z= 2319
[2024-03-17 22:44:54] [world] The Player <Tester> has broke LONG_GRASS at X= -10193, Y= 63, Z= 4099
[2024-03-17 22:44:55] [world] The Player <Tester> has broke LONG_GRASS at X= -10193, Y= 63, Z= 4100
[2024-03-17 22:44:57] [world] The Player <bagelz> has broke COBBLESTONE at X= 1023, Y= 104, Z= 2320
[2024-03-17 22:45:05] [world] The Player <bagelz> has broke COBBLESTONE at X= 1023, Y= 102, Z= 2319
[2024-03-17 22:45:26] [world] The Player <bagelz> has broke COBBLESTONE at X= 1033, Y= 102, Z= 2328
[2024-03-17 22:45:47] [world] The Player <bagelz> has broke COBBLESTONE at X= 1032, Y= 102, Z= 2308
[2024-03-17 22:46:17] [world] The Player <bagelz> has broke STEP at X= 1029, Y= 105, Z= 2309
[2024-03-17 22:46:44] [world] The Player <bagelz> has broke STEP at X= 1040, Y= 106, Z= 2309
[2024-03-17 22:47:00] [world] The Player <bagelz> has broke STEP at X= 1041, Y= 106, Z= 2316
[2024-03-17 22:47:57] [world] The Player <bagelz> has broke COBBLESTONE at X= 1041, Y= 105, Z= 2326
[2024-03-17 22:48:21] [world] The Player <TurtleDuck> has broke LONG_GRASS at X= 4008, Y= 66, Z= -1837
[2024-03-17 22:48:22] [world] The Player <TurtleDuck> has broke GRASS at X= 4008, Y= 65, Z= -1837
[2024-03-17 22:49:07] [world_nether] The Player <Heinrich_Himmler> has broke BROWN_MUSHROOM at X= -138, Y= 78, Z= 22
[2024-03-17 22:49:16] [world] The Player <Brycethelegend> has broke ANVIL at X= -1594, Y= 12, Z= -210
[2024-03-17 22:49:31] [world] The Player <Brycethelegend> has broke GLOWING_REDSTONE_ORE at X= -1592, Y= 11, Z= -210
[2024-03-17 22:49:33] [world] The Player <Brycethelegend> has broke GLOWING_REDSTONE_ORE at X= -1592, Y= 11, Z= -209
[2024-03-17 22:49:39] [world] The Player <Brycethelegend> has broke GLOWING_REDSTONE_ORE at X= -1597, Y= 11, Z= -206
[2024-03-17 22:49:40] [world] The Player <Brycethelegend> has broke GLOWING_REDSTONE_ORE at X= -1598, Y= 11, Z= -206
[2024-03-17 22:49:44] [world] The Player <Brycethelegend> has broke GLOWING_REDSTONE_ORE at X= -1602, Y= 11, Z= -213
[2024-03-17 22:49:45] [world] The Player <Brycethelegend> has broke GLOWING_REDSTONE_ORE at X= -1603, Y= 11, Z= -213
[2024-03-17 22:49:47] [world] The Player <Brycethelegend> has broke GLOWING_REDSTONE_ORE at X= -1602, Y= 11, Z= -214
[2024-03-17 22:49:48] [world] The Player <Brycethelegend> has broke GLOWING_REDSTONE_ORE at X= -1603, Y= 11, Z= -214
[2024-03-17 22:49:49] [world] The Player <Brycethelegend> has broke GLOWING_REDSTONE_ORE at X= -1602, Y= 10, Z= -213
[2024-03-17 22:52:24] [world] The Player <Brycethelegend> has broke GLOWING_REDSTONE_ORE at X= -1561, Y= 13, Z= -189
[2024-03-17 22:52:27] [world] The Player <Brycethelegend> has broke GLOWING_REDSTONE_ORE at X= -1561, Y= 13, Z= -188
[2024-03-17 22:52:29] [world] The Player <Brycethelegend> has broke STONE at X= -1561, Y= 12, Z= -188
[2024-03-17 22:52:31] [world] The Player <Brycethelegend> has broke GLOWING_REDSTONE_ORE at X= -1562, Y= 13, Z= -188
[2024-03-17 22:52:32] [world] The Player <Brycethelegend> has broke GLOWING_REDSTONE_ORE at X= -1562, Y= 13, Z= -189
[2024-03-17 22:52:56] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1262, Y= 52, Z= 504
[2024-03-17 22:52:57] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1262, Y= 52, Z= 503
[2024-03-17 22:52:57] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1262, Y= 53, Z= 503
[2024-03-17 22:52:57] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1262, Y= 53, Z= 504
[2024-03-17 22:52:57] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1262, Y= 53, Z= 502
[2024-03-17 22:52:57] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1262, Y= 54, Z= 502
[2024-03-17 22:52:57] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1262, Y= 54, Z= 503
[2024-03-17 22:52:57] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1262, Y= 54, Z= 501
[2024-03-17 22:52:57] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1262, Y= 55, Z= 502
[2024-03-17 22:52:57] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1262, Y= 54, Z= 504
[2024-03-17 22:52:57] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1262, Y= 55, Z= 503
[2024-03-17 22:52:57] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1262, Y= 56, Z= 502
[2024-03-17 22:52:59] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1262, Y= 55, Z= 501
[2024-03-17 22:53:00] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 55, Z= 501
[2024-03-17 22:53:01] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1260, Y= 55, Z= 501
[2024-03-17 22:53:01] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1259, Y= 55, Z= 501
[2024-03-17 22:53:01] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 56, Z= 501
[2024-03-17 22:53:01] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1260, Y= 56, Z= 501
[2024-03-17 22:53:01] [world] The Player <TurtleDuck> has broke MOSSY_COBBLESTONE at X= 3996, Y= 69, Z= -1837
[2024-03-17 22:53:01] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1262, Y= 56, Z= 501
[2024-03-17 22:53:01] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 57, Z= 501
[2024-03-17 22:53:01] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1262, Y= 57, Z= 501
[2024-03-17 22:53:01] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 58, Z= 501
[2024-03-17 22:53:01] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 59, Z= 501
[2024-03-17 22:53:01] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1260, Y= 59, Z= 501
[2024-03-17 22:53:01] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1260, Y= 58, Z= 501
[2024-03-17 22:53:01] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1260, Y= 57, Z= 501
[2024-03-17 22:53:01] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1259, Y= 58, Z= 501
[2024-03-17 22:53:03] [world] The Player <TurtleDuck> has broke MOSSY_COBBLESTONE at X= 3995, Y= 69, Z= -1837
[2024-03-17 22:53:03] [world] The Player <TurtleDuck> has broke MOSSY_COBBLESTONE at X= 3994, Y= 69, Z= -1837
[2024-03-17 22:53:03] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1259, Y= 56, Z= 501
[2024-03-17 22:53:03] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1259, Y= 56, Z= 502
[2024-03-17 22:53:03] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1258, Y= 56, Z= 502
[2024-03-17 22:53:03] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1258, Y= 56, Z= 503
[2024-03-17 22:53:11] [world] The Player <Brycethelegend> has broke IRON_ORE at X= -1563, Y= 19, Z= -198
[2024-03-17 22:53:12] [world] The Player <Brycethelegend> has broke IRON_ORE at X= -1562, Y= 19, Z= -198
[2024-03-17 22:53:14] [world] The Player <Brycethelegend> has broke IRON_ORE at X= -1563, Y= 19, Z= -199
[2024-03-17 22:53:18] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1259, Y= 57, Z= 501
[2024-03-17 22:53:18] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1258, Y= 57, Z= 501
[2024-03-17 22:53:18] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1257, Y= 57, Z= 501
[2024-03-17 22:53:22] [world] The Player <Brycethelegend> has broke GLOWING_REDSTONE_ORE at X= -1569, Y= 10, Z= -202
[2024-03-17 22:53:24] [world] The Player <Brycethelegend> has broke GLOWING_REDSTONE_ORE at X= -1570, Y= 10, Z= -202
[2024-03-17 22:53:25] [world] The Player <TurtleDuck> has broke REDSTONE_LAMP_OFF at X= 3995, Y= 70, Z= -1834
[2024-03-17 22:53:31] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1259, Y= 59, Z= 501
[2024-03-17 22:53:31] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1259, Y= 59, Z= 502
[2024-03-17 22:53:32] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1259, Y= 58, Z= 502
[2024-03-17 22:53:32] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1259, Y= 58, Z= 503
[2024-03-17 22:53:32] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1259, Y= 58, Z= 504
[2024-03-17 22:53:34] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1259, Y= 59, Z= 503
[2024-03-17 22:53:34] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1259, Y= 59, Z= 504
[2024-03-17 22:53:34] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1260, Y= 59, Z= 504
[2024-03-17 22:53:37] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1259, Y= 60, Z= 504
[2024-03-17 22:53:37] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1260, Y= 60, Z= 504
[2024-03-17 22:53:39] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1260, Y= 60, Z= 503
[2024-03-17 22:53:39] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1260, Y= 60, Z= 502
[2024-03-17 22:53:39] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 60, Z= 502
[2024-03-17 22:53:40] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1260, Y= 61, Z= 504
[2024-03-17 22:53:40] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1260, Y= 61, Z= 503
[2024-03-17 22:53:40] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1260, Y= 62, Z= 503
[2024-03-17 22:53:41] [world] The Player <TurtleDuck> has broke REDSTONE_BLOCK at X= 3994, Y= 71, Z= -1836
[2024-03-17 22:53:42] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1259, Y= 61, Z= 503
[2024-03-17 22:53:43] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1259, Y= 62, Z= 503
[2024-03-17 22:53:44] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1259, Y= 62, Z= 504
[2024-03-17 22:53:44] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1259, Y= 63, Z= 503
[2024-03-17 22:53:44] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1259, Y= 63, Z= 504
[2024-03-17 22:53:45] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1259, Y= 63, Z= 505
[2024-03-17 22:53:46] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1259, Y= 64, Z= 504
[2024-03-17 22:53:46] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1259, Y= 64, Z= 505
[2024-03-17 22:53:46] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1259, Y= 65, Z= 505
[2024-03-17 22:53:47] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1259, Y= 65, Z= 506
[2024-03-17 22:53:48] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1260, Y= 64, Z= 505
[2024-03-17 22:53:48] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1260, Y= 65, Z= 505
[2024-03-17 22:53:48] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 65, Z= 505
[2024-03-17 22:53:50] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1260, Y= 66, Z= 505
[2024-03-17 22:53:50] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1261, Y= 66, Z= 505
[2024-03-17 22:53:50] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1262, Y= 66, Z= 505
[2024-03-17 22:53:50] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1262, Y= 67, Z= 505
[2024-03-17 22:53:54] [world] The Player <TurtleDuck> has broke REDSTONE_BLOCK at X= 3993, Y= 70, Z= -1836
[2024-03-17 22:54:02] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1265, Y= 53, Z= 505
[2024-03-17 22:54:02] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1265, Y= 54, Z= 505
[2024-03-17 22:54:02] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1265, Y= 55, Z= 505
[2024-03-17 22:54:02] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1265, Y= 56, Z= 505
[2024-03-17 22:54:02] [world_nether] The Player <NezukoChan> has broke NETHERRACK at X= -1265, Y= 57, Z= 505
[2024-03-17 22:54:04] [world] The Player <Brycethelegend> has broke SAND at X= -570, Y= 64, Z= 287
[2024-03-17 22:54:26] [world] The Player <TurtleDuck> has broke SPRUCE_FENCE at X= 3990, Y= 65, Z= -1834
[2024-03-17 22:54:35] [world_the_end] The Player <Brycethelegend> has broke ENDER_STONE at X= 73, Y= 53, Z= 1
[2024-03-17 22:54:47] [world_the_end] The Player <Brycethelegend> has broke ENDER_STONE at X= 69, Y= 57, Z= -1
[2024-03-17 22:54:48] [world_the_end] The Player <Brycethelegend> has broke ENDER_STONE at X= 69, Y= 56, Z= -1
[2024-03-17 22:54:49] [world_the_end] The Player <Brycethelegend> has broke ENDER_STONE at X= 69, Y= 57, Z= -2
