[2024-03-18 01:30:14] [world] The Player <NezukoChan> has broke DIRT at X= 100004, Y= 12, Z= 60
[2024-03-18 11:24:17] [world] The Player <sharky> has broke SANDSTONE at X= -531, Y= 73, Z= -467
[2024-03-18 11:24:19] [world] The Player <sharky> has broke SANDSTONE at X= -532, Y= 74, Z= -465
[2024-03-18 11:24:20] [world] The Player <sharky> has broke SANDSTONE at X= -532, Y= 74, Z= -466
[2024-03-18 11:24:21] [world] The Player <sharky> has broke SANDSTONE at X= -532, Y= 74, Z= -467
[2024-03-18 11:24:23] [world] The Player <sharky> has broke SANDSTONE at X= -533, Y= 72, Z= -465
[2024-03-18 11:24:24] [world] The Player <sharky> has broke SANDSTONE at X= -533, Y= 72, Z= -466
[2024-03-18 11:24:24] [world] The Player <sharky> has broke SANDSTONE at X= -533, Y= 72, Z= -467
[2024-03-18 11:24:25] [world] The Player <sharky> has broke SANDSTONE at X= -533, Y= 73, Z= -466
[2024-03-18 11:24:26] [world] The Player <sharky> has broke SANDSTONE at X= -534, Y= 73, Z= -466
[2024-03-18 11:24:26] [world] The Player <sharky> has broke SANDSTONE at X= -533, Y= 73, Z= -465
[2024-03-18 11:24:27] [world] The Player <sharky> has broke SANDSTONE at X= -533, Y= 73, Z= -467
[2024-03-18 11:24:27] [world] The Player <sharky> has broke SANDSTONE at X= -533, Y= 74, Z= -466
[2024-03-18 11:24:28] [world] The Player <sharky> has broke SANDSTONE at X= -533, Y= 74, Z= -467
[2024-03-18 11:24:29] [world] The Player <sharky> has broke SANDSTONE at X= -533, Y= 74, Z= -465
[2024-03-18 11:24:32] [world] The Player <sharky> has broke SANDSTONE at X= -533, Y= 75, Z= -465
[2024-03-18 11:24:33] [world] The Player <sharky> has broke SANDSTONE at X= -533, Y= 75, Z= -466
[2024-03-18 11:24:33] [world] The Player <sharky> has broke SANDSTONE at X= -533, Y= 75, Z= -467
[2024-03-18 11:24:37] [world] The Player <sharky> has broke SANDSTONE at X= -534, Y= 74, Z= -465
[2024-03-18 11:24:38] [world] The Player <sharky> has broke SANDSTONE at X= -534, Y= 73, Z= -465
[2024-03-18 11:24:38] [world] The Player <sharky> has broke SANDSTONE at X= -534, Y= 75, Z= -465
[2024-03-18 11:24:39] [world] The Player <sharky> has broke SANDSTONE at X= -534, Y= 74, Z= -466
[2024-03-18 11:24:39] [world] The Player <sharky> has broke SANDSTONE at X= -534, Y= 75, Z= -466
[2024-03-18 11:24:40] [world] The Player <sharky> has broke SANDSTONE at X= -534, Y= 75, Z= -467
[2024-03-18 11:24:41] [world] The Player <sharky> has broke SANDSTONE at X= -534, Y= 73, Z= -467
[2024-03-18 11:24:42] [world] The Player <sharky> has broke SANDSTONE at X= -534, Y= 74, Z= -467
[2024-03-18 11:24:46] [world] The Player <sharky> has broke SANDSTONE at X= -534, Y= 76, Z= -465
[2024-03-18 11:24:46] [world] The Player <sharky> has broke SANDSTONE at X= -534, Y= 76, Z= -466
[2024-03-18 11:24:47] [world] The Player <sharky> has broke SANDSTONE at X= -534, Y= 76, Z= -467
[2024-03-18 11:24:48] [world] The Player <sharky> has broke SANDSTONE at X= -535, Y= 74, Z= -466
[2024-03-18 11:24:49] [world] The Player <sharky> has broke SANDSTONE at X= -535, Y= 74, Z= -465
[2024-03-18 11:24:49] [world] The Player <sharky> has broke SANDSTONE at X= -535, Y= 74, Z= -467
[2024-03-18 11:24:50] [world] The Player <sharky> has broke SANDSTONE at X= -535, Y= 75, Z= -466
[2024-03-18 11:24:50] [world] The Player <sharky> has broke SANDSTONE at X= -535, Y= 75, Z= -467
[2024-03-18 11:24:51] [world] The Player <sharky> has broke SANDSTONE at X= -535, Y= 76, Z= -467
[2024-03-18 11:24:51] [world] The Player <sharky> has broke SANDSTONE at X= -535, Y= 76, Z= -466
[2024-03-18 11:24:52] [world] The Player <sharky> has broke SANDSTONE at X= -535, Y= 75, Z= -465
[2024-03-18 11:24:52] [world] The Player <sharky> has broke SANDSTONE at X= -535, Y= 76, Z= -465
[2024-03-18 11:25:02] [world] The Player <sharky> has broke SANDSTONE at X= -535, Y= 77, Z= -466
[2024-03-18 11:25:03] [world] The Player <sharky> has broke SANDSTONE at X= -535, Y= 77, Z= -465
[2024-03-18 11:25:05] [world] The Player <sharky> has broke SANDSTONE at X= -535, Y= 77, Z= -467
[2024-03-18 11:25:05] [world] The Player <sharky> has broke SANDSTONE at X= -536, Y= 77, Z= -467
[2024-03-18 11:25:07] [world] The Player <sharky> has broke SANDSTONE at X= -536, Y= 75, Z= -465
[2024-03-18 11:25:07] [world] The Player <sharky> has broke SANDSTONE at X= -536, Y= 76, Z= -465
[2024-03-18 11:25:08] [world] The Player <sharky> has broke SANDSTONE at X= -536, Y= 77, Z= -465
[2024-03-18 11:25:08] [world] The Player <sharky> has broke SANDSTONE at X= -537, Y= 77, Z= -465
[2024-03-18 11:25:08] [world] The Player <sharky> has broke SANDSTONE at X= -536, Y= 76, Z= -466
[2024-03-18 11:25:09] [world] The Player <sharky> has broke SANDSTONE at X= -536, Y= 77, Z= -466
[2024-03-18 11:25:09] [world] The Player <sharky> has broke SANDSTONE at X= -536, Y= 76, Z= -467
[2024-03-18 11:25:10] [world] The Player <sharky> has broke SANDSTONE at X= -536, Y= 75, Z= -467
[2024-03-18 11:25:10] [world] The Player <sharky> has broke SANDSTONE at X= -537, Y= 75, Z= -467
[2024-03-18 11:25:11] [world] The Player <sharky> has broke SANDSTONE at X= -536, Y= 75, Z= -466
[2024-03-18 11:25:16] [world] The Player <sharky> has broke SANDSTONE at X= -536, Y= 78, Z= -466
[2024-03-18 11:25:16] [world] The Player <sharky> has broke SANDSTONE at X= -536, Y= 79, Z= -466
[2024-03-18 11:25:16] [world] The Player <sharky> has broke SANDSTONE at X= -536, Y= 78, Z= -465
[2024-03-18 11:25:17] [world] The Player <sharky> has broke SANDSTONE at X= -536, Y= 78, Z= -467
[2024-03-18 11:25:24] [world] The Player <sharky> has broke SANDSTONE at X= -537, Y= 76, Z= -466
[2024-03-18 11:25:25] [world] The Player <sharky> has broke SANDSTONE at X= -537, Y= 76, Z= -465
[2024-03-18 11:25:26] [world] The Player <sharky> has broke SANDSTONE at X= -537, Y= 78, Z= -465
[2024-03-18 11:25:27] [world] The Player <sharky> has broke SANDSTONE at X= -537, Y= 77, Z= -466
[2024-03-18 11:25:27] [world] The Player <sharky> has broke SANDSTONE at X= -537, Y= 78, Z= -466
[2024-03-18 11:25:28] [world] The Player <sharky> has broke SANDSTONE at X= -537, Y= 78, Z= -467
[2024-03-18 11:25:28] [world] The Player <sharky> has broke SANDSTONE at X= -537, Y= 77, Z= -467
[2024-03-18 11:25:29] [world] The Player <sharky> has broke SANDSTONE at X= -537, Y= 76, Z= -467
[2024-03-18 11:25:32] [world] The Player <BigDickRandy> has broke BOOKSHELF at X= -896, Y= 74, Z= 277
[2024-03-18 11:25:46] [world] The Player <sharky> has broke SANDSTONE at X= -538, Y= 77, Z= -465
[2024-03-18 11:25:47] [world] The Player <sharky> has broke SANDSTONE at X= -538, Y= 78, Z= -465
[2024-03-18 11:25:47] [world] The Player <sharky> has broke SANDSTONE at X= -538, Y= 78, Z= -466
[2024-03-18 11:25:48] [world] The Player <sharky> has broke SANDSTONE at X= -538, Y= 77, Z= -466
[2024-03-18 11:25:48] [world] The Player <sharky> has broke SANDSTONE at X= -538, Y= 77, Z= -467
[2024-03-18 11:25:48] [world] The Player <sharky> has broke SANDSTONE at X= -538, Y= 78, Z= -467
[2024-03-18 11:25:54] [world] The Player <sharky> has broke SANDSTONE at X= -537, Y= 79, Z= -466
[2024-03-18 11:25:55] [world] The Player <sharky> has broke SANDSTONE at X= -537, Y= 79, Z= -467
[2024-03-18 11:25:55] [world] The Player <sharky> has broke SANDSTONE at X= -537, Y= 79, Z= -468
[2024-03-18 11:26:00] [world] The Player <sharky> has broke SANDSTONE at X= -537, Y= 79, Z= -465
[2024-03-18 11:26:04] [world] The Player <sharky> has broke SANDSTONE at X= -538, Y= 79, Z= -467
[2024-03-18 11:26:05] [world] The Player <sharky> has broke SANDSTONE at X= -538, Y= 79, Z= -466
[2024-03-18 11:26:05] [world] The Player <sharky> has broke SANDSTONE at X= -538, Y= 79, Z= -465
[2024-03-18 11:26:08] [world] The Player <sharky> has broke SANDSTONE at X= -538, Y= 80, Z= -465
[2024-03-18 11:26:09] [world] The Player <sharky> has broke SANDSTONE at X= -538, Y= 80, Z= -466
[2024-03-18 11:26:09] [world] The Player <sharky> has broke SANDSTONE at X= -538, Y= 80, Z= -467
[2024-03-18 11:26:12] [world] The Player <sharky> has broke SANDSTONE at X= -539, Y= 78, Z= -465
[2024-03-18 11:26:12] [world] The Player <sharky> has broke SANDSTONE at X= -539, Y= 78, Z= -466
[2024-03-18 11:26:12] [world] The Player <sharky> has broke SANDSTONE at X= -539, Y= 78, Z= -467
[2024-03-18 11:26:13] [world] The Player <sharky> has broke SANDSTONE at X= -539, Y= 79, Z= -467
[2024-03-18 11:26:13] [world] The Player <sharky> has broke SANDSTONE at X= -539, Y= 79, Z= -466
[2024-03-18 11:26:14] [world] The Player <sharky> has broke SANDSTONE at X= -539, Y= 79, Z= -465
[2024-03-18 11:26:14] [world] The Player <sharky> has broke SANDSTONE at X= -539, Y= 80, Z= -465
[2024-03-18 11:26:15] [world] The Player <sharky> has broke SANDSTONE at X= -539, Y= 80, Z= -466
[2024-03-18 11:26:15] [world] The Player <sharky> has broke SANDSTONE at X= -539, Y= 80, Z= -467
[2024-03-18 11:26:50] [world] The Player <BigDickRandy> has broke STONE at X= -179, Y= 87, Z= 4288
[2024-03-18 11:26:51] [world] The Player <BigDickRandy> has broke STONE at X= -180, Y= 87, Z= 4288
[2024-03-18 11:26:52] [world] The Player <BigDickRandy> has broke STONE at X= -179, Y= 86, Z= 4288
[2024-03-18 11:26:53] [world] The Player <BigDickRandy> has broke STONE at X= -180, Y= 86, Z= 4288
[2024-03-18 11:26:57] [world] The Player <BigDickRandy> has broke DIRT at X= -179, Y= 88, Z= 4288
[2024-03-18 11:26:59] [world] The Player <BigDickRandy> has broke DIRT at X= -179, Y= 89, Z= 4288
[2024-03-18 11:27:00] [world] The Player <BigDickRandy> has broke DIRT at X= -180, Y= 88, Z= 4288
[2024-03-18 11:27:02] [world] The Player <BigDickRandy> has broke DIRT at X= -180, Y= 89, Z= 4288
[2024-03-18 11:27:03] [world] The Player <BigDickRandy> has broke STONE at X= -181, Y= 88, Z= 4288
[2024-03-18 11:27:04] [world] The Player <BigDickRandy> has broke STONE at X= -181, Y= 87, Z= 4288
[2024-03-18 11:27:04] [world] The Player <BigDickRandy> has broke STONE at X= -181, Y= 89, Z= 4288
[2024-03-18 11:27:11] [world] The Player <BigDickRandy> has broke STONE at X= -179, Y= 90, Z= 4288
[2024-03-18 11:27:11] [world] The Player <BigDickRandy> has broke STONE at X= -180, Y= 90, Z= 4288
[2024-03-18 11:27:32] [world] The Player <BigDickRandy> has broke DIRT at X= -178, Y= 88, Z= 4288
[2024-03-18 11:27:33] [world] The Player <BigDickRandy> has broke DIRT at X= -178, Y= 89, Z= 4288
[2024-03-18 11:27:59] [world] The Player <VeerIsKKK> has broke SUGAR_CANE_BLOCK at X= 501, Y= 63, Z= 2259
[2024-03-18 11:28:01] [world] The Player <VeerIsKKK> has broke SUGAR_CANE_BLOCK at X= 499, Y= 64, Z= 2257
[2024-03-18 11:28:02] [world] The Player <VeerIsKKK> has broke SUGAR_CANE_BLOCK at X= 499, Y= 63, Z= 2257
[2024-03-18 11:28:14] [world] The Player <sharky> has broke SANDSTONE at X= -539, Y= 81, Z= -465
[2024-03-18 11:28:14] [world] The Player <sharky> has broke SANDSTONE at X= -539, Y= 81, Z= -466
[2024-03-18 11:28:15] [world] The Player <sharky> has broke SANDSTONE at X= -539, Y= 81, Z= -467
[2024-03-18 11:28:17] [world] The Player <sharky> has broke SANDSTONE at X= -540, Y= 79, Z= -466
[2024-03-18 11:28:18] [world] The Player <sharky> has broke SANDSTONE at X= -540, Y= 79, Z= -467
[2024-03-18 11:28:18] [world] The Player <sharky> has broke SANDSTONE at X= -540, Y= 79, Z= -465
[2024-03-18 11:28:19] [world] The Player <sharky> has broke SANDSTONE at X= -540, Y= 80, Z= -465
[2024-03-18 11:28:19] [world] The Player <sharky> has broke SANDSTONE at X= -540, Y= 81, Z= -465
[2024-03-18 11:28:20] [world] The Player <sharky> has broke SANDSTONE at X= -540, Y= 80, Z= -466
[2024-03-18 11:28:20] [world] The Player <sharky> has broke SANDSTONE at X= -540, Y= 81, Z= -466
[2024-03-18 11:28:20] [world] The Player <sharky> has broke SANDSTONE at X= -540, Y= 80, Z= -467
[2024-03-18 11:28:21] [world] The Player <sharky> has broke SANDSTONE at X= -540, Y= 81, Z= -467
[2024-03-18 11:28:24] [world] The Player <sharky> has broke SANDSTONE at X= -540, Y= 82, Z= -465
[2024-03-18 11:28:25] [world] The Player <sharky> has broke SANDSTONE at X= -540, Y= 82, Z= -466
[2024-03-18 11:28:25] [world] The Player <sharky> has broke SANDSTONE at X= -540, Y= 82, Z= -467
[2024-03-18 11:29:09] [world] The Player <sharky> has broke SANDSTONE at X= -541, Y= 80, Z= -465
[2024-03-18 11:29:09] [world] The Player <sharky> has broke SANDSTONE at X= -542, Y= 80, Z= -465
[2024-03-18 11:29:09] [world] The Player <sharky> has broke SANDSTONE at X= -541, Y= 80, Z= -466
[2024-03-18 11:29:10] [world] The Player <sharky> has broke SANDSTONE at X= -541, Y= 80, Z= -467
[2024-03-18 11:29:10] [world] The Player <sharky> has broke SANDSTONE at X= -541, Y= 81, Z= -467
[2024-03-18 11:29:11] [world] The Player <sharky> has broke SANDSTONE at X= -541, Y= 82, Z= -467
[2024-03-18 11:29:11] [world] The Player <sharky> has broke SANDSTONE at X= -541, Y= 81, Z= -466
[2024-03-18 11:29:12] [world] The Player <sharky> has broke SANDSTONE at X= -541, Y= 82, Z= -466
[2024-03-18 11:29:12] [world] The Player <sharky> has broke SANDSTONE at X= -541, Y= 81, Z= -465
[2024-03-18 11:29:12] [world] The Player <sharky> has broke SANDSTONE at X= -541, Y= 82, Z= -465
[2024-03-18 11:29:17] [world] The Player <sharky> has broke SANDSTONE at X= -541, Y= 83, Z= -465
[2024-03-18 11:29:18] [world] The Player <sharky> has broke SANDSTONE at X= -541, Y= 83, Z= -466
[2024-03-18 11:29:18] [world] The Player <sharky> has broke SANDSTONE at X= -541, Y= 83, Z= -467
[2024-03-18 11:29:26] [world] The Player <sharky> has broke SANDSTONE at X= -542, Y= 81, Z= -466
[2024-03-18 11:29:26] [world] The Player <sharky> has broke SANDSTONE at X= -542, Y= 81, Z= -465
[2024-03-18 11:29:27] [world] The Player <sharky> has broke SANDSTONE at X= -543, Y= 81, Z= -466
[2024-03-18 11:29:28] [world] The Player <sharky> has broke SANDSTONE at X= -542, Y= 81, Z= -467
[2024-03-18 11:29:29] [world] The Player <sharky> has broke SANDSTONE at X= -542, Y= 82, Z= -467
[2024-03-18 11:29:29] [world] The Player <sharky> has broke SANDSTONE at X= -543, Y= 82, Z= -467
[2024-03-18 11:29:30] [world] The Player <sharky> has broke SANDSTONE at X= -542, Y= 82, Z= -466
[2024-03-18 11:29:30] [world] The Player <sharky> has broke SANDSTONE at X= -542, Y= 82, Z= -465
[2024-03-18 11:29:30] [world] The Player <sharky> has broke SANDSTONE at X= -542, Y= 83, Z= -466
[2024-03-18 11:29:31] [world] The Player <sharky> has broke SANDSTONE at X= -542, Y= 83, Z= -467
[2024-03-18 11:29:32] [world] The Player <sharky> has broke SANDSTONE at X= -542, Y= 83, Z= -465
[2024-03-18 11:29:44] [world] The Player <sharky> has broke SANDSTONE at X= -542, Y= 84, Z= -465
[2024-03-18 11:29:44] [world] The Player <sharky> has broke SANDSTONE at X= -542, Y= 85, Z= -465
[2024-03-18 11:29:44] [world] The Player <sharky> has broke SANDSTONE at X= -542, Y= 84, Z= -466
[2024-03-18 11:29:45] [world] The Player <sharky> has broke SANDSTONE at X= -542, Y= 84, Z= -467
[2024-03-18 11:29:58] [world] The Player <sharky> has broke SAND at X= -542, Y= 81, Z= -465
[2024-03-18 11:29:59] [world] The Player <sharky> has broke SAND at X= -542, Y= 81, Z= -465
[2024-03-18 11:30:00] [world] The Player <sharky> has broke SAND at X= -542, Y= 81, Z= -465
[2024-03-18 11:30:01] [world] The Player <sharky> has broke SAND at X= -542, Y= 81, Z= -465
[2024-03-18 11:30:02] [world] The Player <sharky> has broke SAND at X= -542, Y= 81, Z= -465
[2024-03-18 11:30:16] [world] The Player <sharky> has broke SANDSTONE at X= -542, Y= 82, Z= -465
[2024-03-18 11:30:17] [world] The Player <sharky> has broke SANDSTONE at X= -542, Y= 81, Z= -465
[2024-03-18 11:30:23] [world] The Player <sharky> has broke TORCH at X= -528, Y= 72, Z= -465
[2024-03-18 11:30:42] [world] The Player <sharky> has broke SANDSTONE at X= -543, Y= 82, Z= -465
[2024-03-18 11:30:42] [world] The Player <sharky> has broke SANDSTONE at X= -543, Y= 83, Z= -465
[2024-03-18 11:30:43] [world] The Player <sharky> has broke SANDSTONE at X= -543, Y= 84, Z= -465
[2024-03-18 11:30:43] [world] The Player <sharky> has broke SANDSTONE at X= -543, Y= 83, Z= -466
[2024-03-18 11:30:44] [world] The Player <sharky> has broke SANDSTONE at X= -543, Y= 82, Z= -466
[2024-03-18 11:30:44] [world] The Player <sharky> has broke SANDSTONE at X= -543, Y= 83, Z= -467
[2024-03-18 11:30:45] [world] The Player <sharky> has broke SANDSTONE at X= -543, Y= 82, Z= -467
[2024-03-18 11:30:45] [world] The Player <sharky> has broke SANDSTONE at X= -543, Y= 84, Z= -467
[2024-03-18 11:30:47] [world] The Player <sharky> has broke SANDSTONE at X= -543, Y= 84, Z= -466
[2024-03-18 11:30:50] [world] The Player <sharky> has broke SAND at X= -543, Y= 82, Z= -465
[2024-03-18 11:30:51] [world] The Player <sharky> has broke SAND at X= -543, Y= 82, Z= -465
[2024-03-18 11:30:52] [world] The Player <sharky> has broke SAND at X= -543, Y= 82, Z= -465
[2024-03-18 11:30:53] [world] The Player <sharky> has broke SAND at X= -543, Y= 82, Z= -465
[2024-03-18 11:30:54] [world] The Player <sharky> has broke SAND at X= -543, Y= 82, Z= -465
[2024-03-18 11:31:30] [world_nether] The Player <The_Amazing_Yao> has broke COBBLESTONE_STAIRS at X= -64, Y= 84, Z= 144
[2024-03-18 11:31:39] [world] The Player <sharky> has broke SANDSTONE at X= -543, Y= 91, Z= -465
[2024-03-18 11:31:41] [world] The Player <sharky> has broke SANDSTONE at X= -543, Y= 90, Z= -465
[2024-03-18 11:31:41] [world] The Player <sharky> has broke SANDSTONE at X= -543, Y= 89, Z= -465
[2024-03-18 11:31:49] [world] The Player <sharky> has broke SANDSTONE at X= -543, Y= 88, Z= -465
[2024-03-18 11:31:49] [world] The Player <sharky> has broke SANDSTONE at X= -543, Y= 87, Z= -465
[2024-03-18 11:31:51] [world] The Player <sharky> has broke SANDSTONE at X= -543, Y= 86, Z= -465
[2024-03-18 11:31:54] [world] The Player <proman50> has broke BURNING_FURNACE at X= -545, Y= 72, Z= 223
[2024-03-18 11:32:00] [world] The Player <sharky> has broke SANDSTONE at X= -543, Y= 85, Z= -465
[2024-03-18 11:32:01] [world] The Player <sharky> has broke SANDSTONE at X= -543, Y= 84, Z= -465
[2024-03-18 11:32:09] [world] The Player <sharky> has broke SANDSTONE at X= -543, Y= 83, Z= -465
[2024-03-18 11:32:09] [world] The Player <sharky> has broke SANDSTONE at X= -543, Y= 82, Z= -465
[2024-03-18 11:32:10] [world_nether] The Player <The_Amazing_Yao> has broke COBBLESTONE_STAIRS at X= -64, Y= 85, Z= 143
[2024-03-18 11:32:17] [world] The Player <sharky> has broke SANDSTONE at X= -543, Y= 85, Z= -465
[2024-03-18 11:32:17] [world] The Player <sharky> has broke SANDSTONE at X= -543, Y= 85, Z= -466
[2024-03-18 11:32:22] [world] The Player <sharky> has broke SAND at X= -543, Y= 82, Z= -466
[2024-03-18 11:32:23] [world] The Player <sharky> has broke SAND at X= -543, Y= 82, Z= -466
[2024-03-18 11:32:23] [world] The Player <sharky> has broke SAND at X= -543, Y= 82, Z= -466
[2024-03-18 11:32:24] [world] The Player <sharky> has broke SAND at X= -543, Y= 82, Z= -466
[2024-03-18 11:32:25] [world] The Player <sharky> has broke SAND at X= -543, Y= 82, Z= -466
[2024-03-18 11:32:54] [world] The Player <sharky> has broke SAND at X= -543, Y= 90, Z= -467
[2024-03-18 11:33:01] [world_nether] The Player <proman50> has broke NETHERRACK at X= -73, Y= 53, Z= 34
[2024-03-18 11:33:37] [world_nether] The Player <proman50> has broke NETHERRACK at X= -55, Y= 51, Z= 52
[2024-03-18 11:33:38] [world_nether] The Player <proman50> has broke NETHERRACK at X= -54, Y= 51, Z= 52
[2024-03-18 11:34:20] [world] The Player <sharky> has broke SANDSTONE at X= -543, Y= 82, Z= -466
[2024-03-18 11:34:21] [world] The Player <sharky> has broke SANDSTONE at X= -543, Y= 83, Z= -466
[2024-03-18 11:34:21] [world] The Player <sharky> has broke SANDSTONE at X= -543, Y= 84, Z= -466
[2024-03-18 11:34:23] [world] The Player <sharky> has broke SANDSTONE at X= -543, Y= 85, Z= -466
[2024-03-18 11:34:24] [world] The Player <sharky> has broke SANDSTONE at X= -543, Y= 85, Z= -467
[2024-03-18 11:34:27] [world_nether] The Player <proman50> has broke NETHERRACK at X= -79, Y= 50, Z= 45
[2024-03-18 11:34:27] [world] The Player <sharky> has broke SAND at X= -543, Y= 82, Z= -467
