[2024-03-21 19:44:50] [world] The Player <Dave_TheCoolGuy> has broke LEAVES at X= -666, Y= 73, Z= 306
[2024-03-21 19:53:27] [world] The Player <Mudkips_Rule> has broke STONE at X= -1170, Y= 49, Z= -432
[2024-03-21 19:53:27] [world] The Player <Mudkips_Rule> has broke STONE at X= -1170, Y= 50, Z= -433
[2024-03-21 19:53:29] [world] The Player <Char> has broke OBSIDIAN at X= -681, Y= 73, Z= 292
[2024-03-21 19:53:29] [world] The Player <Char> has broke OBSIDIAN at X= -682, Y= 71, Z= 294
[2024-03-21 19:53:29] [world] The Player <Char> has broke OBSIDIAN at X= -682, Y= 71, Z= 295
[2024-03-21 19:53:30] [world] The Player <Char> has broke OBSIDIAN at X= -681, Y= 72, Z= 292
[2024-03-21 19:53:31] [world] The Player <Char> has broke OBSIDIAN at X= -681, Y= 73, Z= 293
[2024-03-21 19:53:31] [world] The Player <Char> has broke OBSIDIAN at X= -681, Y= 72, Z= 293
[2024-03-21 19:53:33] [world] The Player <Char> has broke OBSIDIAN at X= -680, Y= 72, Z= 293
[2024-03-21 19:53:33] [world] The Player <Dave_TheCoolGuy> has broke LEAVES at X= -678, Y= 73, Z= 291
[2024-03-21 19:53:33] [world] The Player <Char> has broke OBSIDIAN at X= -679, Y= 72, Z= 293
[2024-03-21 19:53:33] [world] The Player <character> has broke LOG at X= -384, Y= 88, Z= -59
[2024-03-21 19:53:34] [world] The Player <Char> has broke OBSIDIAN at X= -679, Y= 72, Z= 292
[2024-03-21 19:53:34] [world] The Player <character> has broke LOG at X= -384, Y= 89, Z= -59
[2024-03-21 19:53:36] [world] The Player <character> has broke LOG at X= -384, Y= 90, Z= -59
[2024-03-21 19:53:37] [world] The Player <character> has broke LOG at X= -384, Y= 91, Z= -59
[2024-03-21 19:53:38] [world] The Player <character> has broke LOG at X= -384, Y= 92, Z= -59
[2024-03-21 19:53:39] [world] The Player <character> has broke LEAVES at X= -384, Y= 93, Z= -59
[2024-03-21 19:53:43] [world] The Player <Mudkips_Rule> has broke STONE at X= -1170, Y= 49, Z= -433
[2024-03-21 19:53:44] [world] The Player <Mudkips_Rule> has broke STONE at X= -1170, Y= 49, Z= -434
[2024-03-21 19:53:45] [world] The Player <Mudkips_Rule> has broke STONE at X= -1170, Y= 50, Z= -434
[2024-03-21 19:53:45] [world] The Player <Mudkips_Rule> has broke STONE at X= -1170, Y= 50, Z= -435
[2024-03-21 19:53:45] [world] The Player <Mudkips_Rule> has broke STONE at X= -1170, Y= 49, Z= -435
[2024-03-21 19:53:46] [world] The Player <Mudkips_Rule> has broke STONE at X= -1170, Y= 50, Z= -436
[2024-03-21 19:53:46] [world] The Player <Mudkips_Rule> has broke STONE at X= -1170, Y= 49, Z= -436
[2024-03-21 19:53:47] [world] The Player <Mudkips_Rule> has broke STONE at X= -1170, Y= 50, Z= -437
[2024-03-21 19:53:47] [world] The Player <Mudkips_Rule> has broke STONE at X= -1170, Y= 49, Z= -437
[2024-03-21 19:53:47] [world] The Player <Mudkips_Rule> has broke STONE at X= -1170, Y= 50, Z= -438
[2024-03-21 19:53:48] [world] The Player <Mudkips_Rule> has broke STONE at X= -1170, Y= 49, Z= -438
[2024-03-21 19:53:48] [world] The Player <Mudkips_Rule> has broke STONE at X= -1170, Y= 50, Z= -439
[2024-03-21 19:53:49] [world] The Player <Mudkips_Rule> has broke STONE at X= -1170, Y= 49, Z= -439
[2024-03-21 19:53:49] [world] The Player <Mudkips_Rule> has broke STONE at X= -1170, Y= 50, Z= -440
[2024-03-21 19:53:49] [world] The Player <Mudkips_Rule> has broke STONE at X= -1170, Y= 49, Z= -440
[2024-03-21 19:53:50] [world] The Player <Mudkips_Rule> has broke STONE at X= -1170, Y= 50, Z= -441
[2024-03-21 19:53:50] [world] The Player <Mudkips_Rule> has broke STONE at X= -1170, Y= 49, Z= -441
[2024-03-21 19:53:51] [world] The Player <Mudkips_Rule> has broke STONE at X= -1170, Y= 50, Z= -442
[2024-03-21 19:53:51] [world] The Player <Mudkips_Rule> has broke STONE at X= -1170, Y= 49, Z= -442
[2024-03-21 19:53:57] [world] The Player <character> has broke LEAVES at X= -398, Y= 89, Z= -25
[2024-03-21 19:53:57] [world] The Player <character> has broke LEAVES at X= -398, Y= 89, Z= -24
[2024-03-21 19:53:58] [world] The Player <character> has broke LOG at X= -398, Y= 89, Z= -23
[2024-03-21 19:53:59] [world] The Player <character> has broke LOG at X= -398, Y= 88, Z= -23
[2024-03-21 19:53:59] [world] The Player <character> has broke LONG_GRASS at X= -398, Y= 88, Z= -20
[2024-03-21 19:54:01] [world] The Player <character> has broke LOG at X= -398, Y= 90, Z= -23
[2024-03-21 19:54:02] [world] The Player <character> has broke LEAVES at X= -398, Y= 90, Z= -22
[2024-03-21 19:54:03] [world] The Player <character> has broke LOG at X= -398, Y= 91, Z= -23
[2024-03-21 19:54:44] [world] The Player <character> has broke LEAVES at X= -395, Y= 89, Z= -1
[2024-03-21 19:54:44] [world] The Player <character> has broke LEAVES at X= -395, Y= 89, Z= 0
[2024-03-21 19:54:45] [world] The Player <character> has broke LOG at X= -395, Y= 89, Z= 1
[2024-03-21 19:54:46] [world] The Player <character> has broke LOG at X= -395, Y= 88, Z= 1
[2024-03-21 19:54:47] [world] The Player <character> has broke LOG at X= -395, Y= 90, Z= 1
[2024-03-21 19:54:48] [world] The Player <character> has broke LOG at X= -395, Y= 91, Z= 1
[2024-03-21 19:54:49] [world] The Player <character> has broke LEAVES at X= -395, Y= 92, Z= 1
[2024-03-21 19:54:53] [world] The Player <Mudkips_Rule> has broke STONE at X= -1168, Y= 50, Z= -429
[2024-03-21 19:54:53] [world] The Player <Dave_TheCoolGuy> has broke OBSIDIAN at X= -668, Y= 84, Z= 291
[2024-03-21 19:54:53] [world] The Player <Mudkips_Rule> has broke STONE at X= -1168, Y= 49, Z= -429
[2024-03-21 19:54:54] [world] The Player <Mudkips_Rule> has broke STONE at X= -1168, Y= 48, Z= -429
[2024-03-21 19:55:06] [world] The Player <Dave_TheCoolGuy> has broke OBSIDIAN at X= -687, Y= 88, Z= 268
[2024-03-21 19:55:16] [world] The Player <Dave_TheCoolGuy> has broke OBSIDIAN at X= -677, Y= 79, Z= 271
[2024-03-21 19:55:19] [world] The Player <Dave_TheCoolGuy> has broke OBSIDIAN at X= -681, Y= 87, Z= 282
[2024-03-21 19:55:22] [world] The Player <Dave_TheCoolGuy> has broke OBSIDIAN at X= -692, Y= 85, Z= 275
[2024-03-21 19:55:24] [world] The Player <Dave_TheCoolGuy> has broke OBSIDIAN at X= -687, Y= 87, Z= 268
[2024-03-21 19:55:44] [world] The Player <astronomy> has broke NOTE_BLOCK at X= 1802, Y= 38, Z= 288
[2024-03-21 19:55:48] [world] The Player <astronomy> has broke NOTE_BLOCK at X= 1802, Y= 38, Z= 289
[2024-03-21 19:56:13] [world] The Player <Dave_TheCoolGuy> has broke OBSIDIAN at X= -674, Y= 86, Z= 309
[2024-03-21 19:56:18] [world] The Player <astronomy> has broke NOTE_BLOCK at X= -10183, Y= 63, Z= 4108
[2024-03-21 19:56:47] [world] The Player <character> has broke LONG_GRASS at X= -384, Y= 88, Z= -58
[2024-03-21 19:56:52] [world] The Player <Mudkips_Rule> has broke MELON_BLOCK at X= -1354, Y= 66, Z= -224
[2024-03-21 19:56:55] [world] The Player <Mudkips_Rule> has broke MELON_BLOCK at X= -1353, Y= 66, Z= -222
[2024-03-21 19:56:57] [world] The Player <character> has broke LEAVES at X= -381, Y= 89, Z= -68
[2024-03-21 19:56:58] [world] The Player <character> has broke LEAVES at X= -381, Y= 89, Z= -69
[2024-03-21 19:56:59] [world] The Player <character> has broke LOG at X= -381, Y= 89, Z= -70
[2024-03-21 19:56:59] [world] The Player <NezukoChan> has broke GRASS at X= -10188, Y= 62, Z= 4103
[2024-03-21 19:56:59] [world] The Player <character> has broke LOG at X= -381, Y= 88, Z= -70
[2024-03-21 19:57:01] [world] The Player <character> has broke LOG at X= -381, Y= 90, Z= -70
[2024-03-21 19:57:03] [world] The Player <character> has broke LOG at X= -381, Y= 91, Z= -70
[2024-03-21 19:57:04] [world] The Player <character> has broke LEAVES at X= -381, Y= 92, Z= -70
[2024-03-21 19:57:29] [world] The Player <NezukoChan> has broke DIRT at X= -10188, Y= 62, Z= 4103
[2024-03-21 19:57:37] [world] The Player <character> has broke WOOD at X= -385, Y= 78, Z= -70
[2024-03-21 19:58:22] [world] The Player <character> has broke STONE at X= -377, Y= 79, Z= -70
[2024-03-21 19:58:23] [world] The Player <character> has broke STONE at X= -378, Y= 79, Z= -70
[2024-03-21 19:58:24] [world] The Player <character> has broke STONE at X= -377, Y= 78, Z= -70
[2024-03-21 19:58:24] [world] The Player <character> has broke STONE at X= -378, Y= 78, Z= -70
[2024-03-21 19:58:26] [world] The Player <character> has broke STONE at X= -376, Y= 79, Z= -70
[2024-03-21 19:58:27] [world] The Player <character> has broke STONE at X= -375, Y= 79, Z= -70
[2024-03-21 19:58:27] [world] The Player <character> has broke STONE at X= -374, Y= 79, Z= -70
[2024-03-21 19:58:29] [world] The Player <character> has broke STONE at X= -376, Y= 78, Z= -70
[2024-03-21 19:58:30] [world] The Player <character> has broke STONE at X= -375, Y= 78, Z= -70
[2024-03-21 19:58:31] [world] The Player <character> has broke STONE at X= -374, Y= 78, Z= -70
[2024-03-21 19:58:31] [world] The Player <character> has broke STONE at X= -373, Y= 78, Z= -70
[2024-03-21 19:58:32] [world] The Player <character> has broke STONE at X= -373, Y= 79, Z= -70
[2024-03-21 19:58:39] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -677, Y= 73, Z= 278
[2024-03-21 19:58:40] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -676, Y= 73, Z= 277
[2024-03-21 19:58:40] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -677, Y= 73, Z= 277
[2024-03-21 19:58:40] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -678, Y= 73, Z= 277
[2024-03-21 19:58:41] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -679, Y= 73, Z= 277
[2024-03-21 19:58:41] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -680, Y= 73, Z= 277
[2024-03-21 19:58:42] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -678, Y= 73, Z= 276
[2024-03-21 19:58:42] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -680, Y= 73, Z= 276
[2024-03-21 19:58:43] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -681, Y= 73, Z= 276
[2024-03-21 19:58:43] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -680, Y= 73, Z= 275
[2024-03-21 19:58:44] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -680, Y= 73, Z= 274
[2024-03-21 19:58:45] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -681, Y= 74, Z= 275
[2024-03-21 19:58:45] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -681, Y= 73, Z= 275
[2024-03-21 19:58:45] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -681, Y= 75, Z= 275
[2024-03-21 19:58:46] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -682, Y= 75, Z= 275
[2024-03-21 19:58:47] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -682, Y= 74, Z= 275
[2024-03-21 19:58:47] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -683, Y= 73, Z= 275
[2024-03-21 19:58:47] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -684, Y= 73, Z= 275
[2024-03-21 19:58:48] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -682, Y= 73, Z= 275
[2024-03-21 19:58:49] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -683, Y= 74, Z= 276
[2024-03-21 19:58:49] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -683, Y= 74, Z= 277
[2024-03-21 19:58:50] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -684, Y= 74, Z= 278
[2024-03-21 19:58:50] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -683, Y= 73, Z= 276
[2024-03-21 19:58:50] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -684, Y= 73, Z= 276
[2024-03-21 19:58:51] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -685, Y= 73, Z= 275
[2024-03-21 19:58:52] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -685, Y= 73, Z= 276
[2024-03-21 19:58:52] [world] The Player <Dave_TheCoolGuy> has broke COAL_ORE at X= -686, Y= 73, Z= 276
[2024-03-21 19:58:53] [world] The Player <Dave_TheCoolGuy> has broke COAL_ORE at X= -686, Y= 74, Z= 277
[2024-03-21 19:58:53] [world] The Player <Dave_TheCoolGuy> has broke COAL_ORE at X= -687, Y= 73, Z= 276
[2024-03-21 19:58:54] [world] The Player <Dave_TheCoolGuy> has broke COAL_ORE at X= -688, Y= 73, Z= 276
[2024-03-21 19:58:54] [world] The Player <Dave_TheCoolGuy> has broke COAL_ORE at X= -687, Y= 73, Z= 275
[2024-03-21 19:58:55] [world] The Player <Dave_TheCoolGuy> has broke COAL_ORE at X= -688, Y= 73, Z= 275
[2024-03-21 19:58:55] [world] The Player <Dave_TheCoolGuy> has broke COAL_ORE at X= -687, Y= 73, Z= 274
[2024-03-21 19:58:55] [world] The Player <Dave_TheCoolGuy> has broke COAL_ORE at X= -688, Y= 73, Z= 274
[2024-03-21 19:58:56] [world] The Player <Dave_TheCoolGuy> has broke COAL_ORE at X= -688, Y= 73, Z= 273
[2024-03-21 19:58:57] [world] The Player <Dave_TheCoolGuy> has broke COAL_ORE at X= -689, Y= 73, Z= 274
[2024-03-21 19:58:58] [world] The Player <Dave_TheCoolGuy> has broke COAL_ORE at X= -687, Y= 73, Z= 277
[2024-03-21 19:58:59] [world] The Player <Dave_TheCoolGuy> has broke COAL_ORE at X= -688, Y= 73, Z= 279
[2024-03-21 19:59:05] [world] The Player <Dave_TheCoolGuy> has broke COAL_ORE at X= -687, Y= 73, Z= 279
[2024-03-21 19:59:06] [world] The Player <Dave_TheCoolGuy> has broke COAL_ORE at X= -688, Y= 73, Z= 280
[2024-03-21 19:59:08] [world] The Player <Dave_TheCoolGuy> has broke COAL_ORE at X= -689, Y= 73, Z= 280
[2024-03-21 19:59:11] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -685, Y= 75, Z= 280
[2024-03-21 19:59:12] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -685, Y= 75, Z= 279
[2024-03-21 19:59:13] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -685, Y= 76, Z= 279
[2024-03-21 19:59:17] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -685, Y= 77, Z= 279
[2024-03-21 19:59:17] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -685, Y= 77, Z= 280
[2024-03-21 19:59:18] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -685, Y= 76, Z= 280
[2024-03-21 19:59:19] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -685, Y= 74, Z= 279
[2024-03-21 19:59:20] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -685, Y= 74, Z= 280
[2024-03-21 19:59:20] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -684, Y= 73, Z= 281
[2024-03-21 19:59:21] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -685, Y= 73, Z= 281
[2024-03-21 19:59:21] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -685, Y= 73, Z= 282
[2024-03-21 19:59:22] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -685, Y= 73, Z= 283
[2024-03-21 19:59:22] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -684, Y= 73, Z= 283
[2024-03-21 19:59:23] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -685, Y= 73, Z= 284
[2024-03-21 19:59:24] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -684, Y= 73, Z= 282
[2024-03-21 19:59:25] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -685, Y= 73, Z= 285
[2024-03-21 19:59:25] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -685, Y= 73, Z= 286
[2024-03-21 19:59:26] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -684, Y= 73, Z= 285
[2024-03-21 19:59:26] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -686, Y= 73, Z= 285
[2024-03-21 19:59:26] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -686, Y= 73, Z= 286
[2024-03-21 19:59:27] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -687, Y= 73, Z= 286
[2024-03-21 19:59:27] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -687, Y= 73, Z= 285
[2024-03-21 19:59:28] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -688, Y= 73, Z= 285
[2024-03-21 19:59:28] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -689, Y= 73, Z= 285
[2024-03-21 19:59:31] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -688, Y= 73, Z= 286
[2024-03-21 19:59:31] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -689, Y= 73, Z= 286
[2024-03-21 19:59:32] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -690, Y= 73, Z= 285
[2024-03-21 19:59:32] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -691, Y= 73, Z= 284
[2024-03-21 19:59:33] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -689, Y= 73, Z= 284
[2024-03-21 19:59:33] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -689, Y= 73, Z= 283
[2024-03-21 19:59:34] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -690, Y= 73, Z= 283
[2024-03-21 19:59:34] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -690, Y= 73, Z= 282
[2024-03-21 19:59:35] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -690, Y= 73, Z= 284
[2024-03-21 19:59:35] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -688, Y= 73, Z= 283
[2024-03-21 19:59:36] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -689, Y= 73, Z= 282
[2024-03-21 19:59:36] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -688, Y= 73, Z= 282
[2024-03-21 19:59:37] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -688, Y= 73, Z= 281
[2024-03-21 19:59:37] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -687, Y= 73, Z= 283
[2024-03-21 19:59:37] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -686, Y= 73, Z= 283
[2024-03-21 19:59:38] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -687, Y= 74, Z= 283
[2024-03-21 19:59:38] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -687, Y= 74, Z= 282
[2024-03-21 19:59:39] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -689, Y= 73, Z= 281
[2024-03-21 19:59:39] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -686, Y= 73, Z= 281
[2024-03-21 19:59:40] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -687, Y= 73, Z= 282
[2024-03-21 19:59:40] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -687, Y= 73, Z= 281
[2024-03-21 19:59:41] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -686, Y= 73, Z= 282
[2024-03-21 19:59:53] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -687, Y= 75, Z= 283
[2024-03-21 19:59:53] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -687, Y= 76, Z= 282
[2024-03-21 19:59:54] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -687, Y= 77, Z= 282
[2024-03-21 19:59:54] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -687, Y= 76, Z= 283
[2024-03-21 19:59:54] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -687, Y= 77, Z= 283
[2024-03-21 19:59:55] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -687, Y= 75, Z= 282
[2024-03-21 19:59:57] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -687, Y= 73, Z= 284
[2024-03-21 19:59:57] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -686, Y= 73, Z= 284
[2024-03-21 19:59:58] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -688, Y= 73, Z= 284
[2024-03-21 20:00:00] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -681, Y= 72, Z= 285
[2024-03-21 20:00:01] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -682, Y= 72, Z= 285
[2024-03-21 20:00:01] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -682, Y= 72, Z= 286
[2024-03-21 20:00:01] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -681, Y= 72, Z= 286
[2024-03-21 20:00:02] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -681, Y= 72, Z= 287
[2024-03-21 20:00:02] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -680, Y= 73, Z= 286
[2024-03-21 20:00:03] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -680, Y= 72, Z= 286
[2024-03-21 20:00:03] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -679, Y= 72, Z= 286
[2024-03-21 20:00:04] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -679, Y= 73, Z= 286
[2024-03-21 20:00:04] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -679, Y= 73, Z= 287
[2024-03-21 20:00:04] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -679, Y= 72, Z= 287
[2024-03-21 20:00:05] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -680, Y= 72, Z= 287
[2024-03-21 20:00:05] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -678, Y= 72, Z= 287
[2024-03-21 20:00:06] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -679, Y= 72, Z= 288
[2024-03-21 20:00:06] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -678, Y= 72, Z= 288
[2024-03-21 20:00:07] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -677, Y= 72, Z= 288
[2024-03-21 20:00:07] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -677, Y= 72, Z= 287
