[2024-03-27 13:40:17] [world] The Player <Milk_Frog> has broke DIRT at X= -577, Y= 67, Z= 277
[2024-03-27 13:49:44] [world] The Player <Milk_Frog> has broke SPRUCE_FENCE at X= -609, Y= 69, Z= 250
[2024-03-27 13:49:45] [world] The Player <Milk_Frog> has broke SPRUCE_FENCE at X= -608, Y= 69, Z= 250
[2024-03-27 13:49:45] [world] The Player <Milk_Frog> has broke WOOD_STEP at X= -608, Y= 68, Z= 250
[2024-03-27 13:49:49] [world] The Player <Milk_Frog> has broke SPRUCE_WOOD_STAIRS at X= -607, Y= 68, Z= 251
[2024-03-27 13:49:50] [world] The Player <Milk_Frog> has broke SPRUCE_WOOD_STAIRS at X= -603, Y= 68, Z= 251
[2024-03-27 13:50:31] [world] The Player <Milk_Frog> has broke WOOD_STEP at X= -594, Y= 68, Z= 247
[2024-03-27 13:50:35] [world] The Player <Milk_Frog> has broke YELLOW_FLOWER at X= -594, Y= 68, Z= 246
[2024-03-27 13:50:35] [world] The Player <Milk_Frog> has broke LONG_GRASS at X= -595, Y= 68, Z= 246
[2024-03-27 13:50:36] [world] The Player <Milk_Frog> has broke LONG_GRASS at X= -596, Y= 68, Z= 247
[2024-03-27 13:50:37] [world] The Player <Milk_Frog> has broke LONG_GRASS at X= -595, Y= 68, Z= 247
[2024-03-27 13:50:37] [world] The Player <Milk_Frog> has broke LONG_GRASS at X= -596, Y= 68, Z= 248
[2024-03-27 13:50:38] [world] The Player <Milk_Frog> has broke GRASS at X= -596, Y= 67, Z= 246
[2024-03-27 13:50:43] [world] The Player <Milk_Frog> has broke LONG_GRASS at X= -598, Y= 68, Z= 248
[2024-03-27 13:50:51] [world] The Player <Milk_Frog> has broke LONG_GRASS at X= -608, Y= 68, Z= 247
[2024-03-27 13:50:53] [world] The Player <Milk_Frog> has broke LONG_GRASS at X= -608, Y= 68, Z= 246
[2024-03-27 13:50:55] [world] The Player <Milk_Frog> has broke WOOD_STEP at X= -608, Y= 68, Z= 246
[2024-03-27 13:51:00] [world] The Player <Char> has broke SAND at X= -596, Y= 69, Z= 371
[2024-03-27 13:51:13] [world] The Player <Milk_Frog> has broke LEAVES at X= -602, Y= 70, Z= 242
[2024-03-27 13:51:13] [world] The Player <Milk_Frog> has broke LEAVES at X= -603, Y= 70, Z= 242
[2024-03-27 13:51:14] [world] The Player <Milk_Frog> has broke LEAVES at X= -603, Y= 69, Z= 244
[2024-03-27 13:51:14] [world] The Player <Milk_Frog> has broke LEAVES at X= -601, Y= 69, Z= 244
[2024-03-27 13:51:15] [world] The Player <Milk_Frog> has broke LEAVES at X= -605, Y= 70, Z= 243
[2024-03-27 13:51:16] [world] The Player <Milk_Frog> has broke LEAVES at X= -606, Y= 71, Z= 245
[2024-03-27 13:51:16] [world] The Player <Milk_Frog> has broke LEAVES at X= -606, Y= 70, Z= 244
[2024-03-27 13:51:16] [world] The Player <Milk_Frog> has broke LEAVES at X= -607, Y= 70, Z= 244
[2024-03-27 13:51:17] [world] The Player <Milk_Frog> has broke LEAVES at X= -607, Y= 72, Z= 245
[2024-03-27 13:51:17] [world] The Player <Milk_Frog> has broke LEAVES at X= -608, Y= 70, Z= 246
[2024-03-27 13:51:18] [world] The Player <Milk_Frog> has broke LEAVES at X= -608, Y= 72, Z= 245
[2024-03-27 13:51:19] [world] The Player <Milk_Frog> has broke LEAVES at X= -605, Y= 70, Z= 247
[2024-03-27 13:51:21] [world] The Player <Milk_Frog> has broke LEAVES at X= -606, Y= 71, Z= 247
[2024-03-27 13:51:21] [world] The Player <Milk_Frog> has broke LEAVES at X= -606, Y= 72, Z= 248
[2024-03-27 13:51:25] [world] The Player <Milk_Frog> has broke LEAVES at X= -595, Y= 71, Z= 247
[2024-03-27 13:51:26] [world] The Player <Milk_Frog> has broke LEAVES at X= -595, Y= 71, Z= 246
[2024-03-27 13:51:26] [world] The Player <Milk_Frog> has broke LEAVES at X= -594, Y= 71, Z= 245
[2024-03-27 13:51:27] [world] The Player <Milk_Frog> has broke LEAVES at X= -594, Y= 71, Z= 246
[2024-03-27 13:51:29] [world] The Player <Milk_Frog> has broke LEAVES at X= -595, Y= 74, Z= 245
[2024-03-27 13:51:37] [world] The Player <Milk_Frog> has broke SPRUCE_FENCE_GATE at X= -609, Y= 69, Z= 259
[2024-03-27 13:51:38] [world] The Player <Milk_Frog> has broke SPRUCE_FENCE_GATE at X= -609, Y= 69, Z= 257
[2024-03-27 13:51:40] [world] The Player <Milk_Frog> has broke SPRUCE_FENCE_GATE at X= -610, Y= 69, Z= 256
[2024-03-27 13:51:41] [world] The Player <Milk_Frog> has broke SPRUCE_FENCE at X= -613, Y= 69, Z= 256
[2024-03-27 13:51:42] [world] The Player <Milk_Frog> has broke SPRUCE_FENCE_GATE at X= -612, Y= 69, Z= 256
[2024-03-27 13:51:46] [world] The Player <Milk_Frog> has broke SPRUCE_FENCE_GATE at X= -609, Y= 69, Z= 268
[2024-03-27 13:51:46] [world] The Player <Milk_Frog> has broke SPRUCE_FENCE_GATE at X= -609, Y= 69, Z= 269
[2024-03-27 13:51:49] [world] The Player <Char> has broke SANDSTONE_STAIRS at X= -600, Y= 67, Z= 376
[2024-03-27 13:51:50] [world] The Player <Milk_Frog> has broke SPRUCE_FENCE_GATE at X= -609, Y= 69, Z= 263
[2024-03-27 13:51:50] [world] The Player <Milk_Frog> has broke SPRUCE_FENCE_GATE at X= -609, Y= 69, Z= 261
[2024-03-27 13:51:50] [world] The Player <Char> has broke SANDSTONE_STAIRS at X= -600, Y= 67, Z= 377
[2024-03-27 13:51:54] [world] The Player <Char> has broke SANDSTONE_STAIRS at X= -597, Y= 67, Z= 376
[2024-03-27 13:51:54] [world] The Player <Char> has broke SANDSTONE_STAIRS at X= -597, Y= 68, Z= 376
[2024-03-27 13:51:55] [world] The Player <Milk_Frog> has broke SPRUCE_FENCE_GATE at X= -611, Y= 69, Z= 270
[2024-03-27 13:51:56] [world] The Player <Milk_Frog> has broke SPRUCE_FENCE_GATE at X= -613, Y= 69, Z= 270
[2024-03-27 13:51:57] [world] The Player <Char> has broke SANDSTONE_STAIRS at X= -597, Y= 68, Z= 375
[2024-03-27 13:52:17] [world] The Player <Milk_Frog> has broke SPRUCE_FENCE at X= -601, Y= 69, Z= 250
[2024-03-27 13:52:18] [world] The Player <Milk_Frog> has broke SPRUCE_FENCE at X= -600, Y= 69, Z= 250
[2024-03-27 13:52:18] [world] The Player <Milk_Frog> has broke SPRUCE_FENCE at X= -599, Y= 69, Z= 250
[2024-03-27 13:52:59] [world] The Player <Milk_Frog> has broke SPRUCE_FENCE at X= -597, Y= 69, Z= 250
[2024-03-27 13:52:59] [world] The Player <Milk_Frog> has broke SPRUCE_FENCE at X= -596, Y= 69, Z= 250
[2024-03-27 13:53:00] [world] The Player <Milk_Frog> has broke SPRUCE_FENCE at X= -595, Y= 69, Z= 250
[2024-03-27 13:53:03] [world] The Player <Milk_Frog> has broke SPRUCE_FENCE at X= -594, Y= 69, Z= 249
[2024-03-27 13:53:04] [world] The Player <Milk_Frog> has broke SPRUCE_FENCE at X= -594, Y= 69, Z= 248
[2024-03-27 13:53:11] [world] The Player <Milk_Frog> has broke SPRUCE_FENCE at X= -608, Y= 69, Z= 250
[2024-03-27 13:53:11] [world] The Player <Milk_Frog> has broke SPRUCE_FENCE_GATE at X= -608, Y= 69, Z= 249
[2024-03-27 13:53:12] [world] The Player <Milk_Frog> has broke WOOD_STEP at X= -608, Y= 68, Z= 249
[2024-03-27 13:53:12] [world] The Player <Milk_Frog> has broke SPRUCE_FENCE_GATE at X= -608, Y= 69, Z= 248
[2024-03-27 13:53:12] [world] The Player <Milk_Frog> has broke WOOD_STEP at X= -608, Y= 68, Z= 248
[2024-03-27 13:53:13] [world] The Player <Milk_Frog> has broke SPRUCE_FENCE_GATE at X= -608, Y= 69, Z= 247
[2024-03-27 13:53:13] [world] The Player <Milk_Frog> has broke WOOD_STEP at X= -608, Y= 68, Z= 247
[2024-03-27 13:53:15] [world] The Player <Milk_Frog> has broke LOG at X= -608, Y= 68, Z= 250
[2024-03-27 13:54:03] [world] The Player <Milk_Frog> has broke SPRUCE_FENCE at X= -594, Y= 69, Z= 247
[2024-03-27 13:54:19] [world] The Player <Milk_Frog> has broke WOOD_STEP at X= -602, Y= 69, Z= 246
[2024-03-27 13:54:21] [world] The Player <Milk_Frog> has broke YELLOW_FLOWER at X= -605, Y= 68, Z= 246
[2024-03-27 13:54:30] [world] The Player <Milk_Frog> has broke LONG_GRASS at X= -603, Y= 68, Z= 248
[2024-03-27 13:54:31] [world] The Player <Milk_Frog> has broke DOUBLE_PLANT at X= -602, Y= 69, Z= 248
[2024-03-27 13:54:31] [world] The Player <Milk_Frog> has broke DOUBLE_PLANT at X= -600, Y= 68, Z= 248
[2024-03-27 13:54:32] [world] The Player <Milk_Frog> has broke GRASS at X= -600, Y= 67, Z= 248
[2024-03-27 13:54:33] [world] The Player <Milk_Frog> has broke LONG_GRASS at X= -601, Y= 68, Z= 249
[2024-03-27 13:54:33] [world] The Player <Milk_Frog> has broke LONG_GRASS at X= -601, Y= 68, Z= 248
[2024-03-27 13:54:39] [world] The Player <Char> has broke OBSIDIAN at X= -529, Y= 200, Z= 287
[2024-03-27 13:54:45] [world] The Player <Milk_Frog> has broke YELLOW_FLOWER at X= -604, Y= 68, Z= 247
[2024-03-27 13:54:45] [world] The Player <Milk_Frog> has broke RED_ROSE at X= -603, Y= 68, Z= 247
[2024-03-27 13:54:49] [world] The Player <Milk_Frog> has broke LONG_GRASS at X= -607, Y= 68, Z= 247
[2024-03-27 13:54:54] [world] The Player <Milk_Frog> has broke WOOD_STEP at X= -609, Y= 69, Z= 248
[2024-03-27 13:54:59] [world] The Player <Milk_Frog> has broke RED_ROSE at X= -607, Y= 68, Z= 248
[2024-03-27 13:55:00] [world] The Player <Milk_Frog> has broke YELLOW_FLOWER at X= -603, Y= 68, Z= 249
[2024-03-27 13:55:01] [world] The Player <Milk_Frog> has broke YELLOW_FLOWER at X= -599, Y= 68, Z= 248
[2024-03-27 13:55:15] [world] The Player <Milk_Frog> has broke WOOD_STEP at X= -602, Y= 69, Z= 249
[2024-03-27 13:55:15] [world] The Player <Milk_Frog> has broke WOOD_STEP at X= -601, Y= 69, Z= 249
[2024-03-27 13:55:16] [world] The Player <Milk_Frog> has broke WOOD_STEP at X= -600, Y= 69, Z= 249
[2024-03-27 13:55:16] [world] The Player <Milk_Frog> has broke WOOD_STEP at X= -599, Y= 69, Z= 249
[2024-03-27 13:55:16] [world] The Player <Milk_Frog> has broke WOOD_STEP at X= -598, Y= 69, Z= 249
[2024-03-27 13:55:28] [world] The Player <Milk_Frog> has broke WOOD_STEP at X= -604, Y= 69, Z= 248
[2024-03-27 13:55:34] [world] The Player <Milk_Frog> has broke WOOD_STEP at X= -610, Y= 68, Z= 246
[2024-03-27 13:55:44] [world] The Player <Milk_Frog> has broke WOOD_STEP at X= -605, Y= 68, Z= 246
[2024-03-27 13:55:51] [world] The Player <Milk_Frog> has broke WOOD_STEP at X= -602, Y= 68, Z= 246
[2024-03-27 13:56:01] [world] The Player <Milk_Frog> has broke WOOD_STEP at X= -598, Y= 68, Z= 246
[2024-03-27 13:56:06] [world] The Player <Milk_Frog> has broke WOOD_STEP at X= -594, Y= 68, Z= 246
[2024-03-27 13:56:13] [world] The Player <Milk_Frog> has broke SPRUCE_FENCE_GATE at X= -602, Y= 69, Z= 246
[2024-03-27 13:56:39] [world] The Player <Milk_Frog> has broke SPRUCE_FENCE at X= -605, Y= 69, Z= 246
[2024-03-27 13:56:40] [world] The Player <Milk_Frog> has broke SPRUCE_FENCE_GATE at X= -606, Y= 69, Z= 246
[2024-03-27 13:56:41] [world] The Player <Milk_Frog> has broke LOG at X= -605, Y= 68, Z= 246
[2024-03-27 13:56:41] [world] The Player <Milk_Frog> has broke WOOD_STEP at X= -606, Y= 68, Z= 246
[2024-03-27 13:57:05] [world] The Player <Milk_Frog> has broke SPRUCE_FENCE_GATE at X= -596, Y= 69, Z= 246
[2024-03-27 13:57:08] [world] The Player <Milk_Frog> has broke SPRUCE_FENCE_GATE at X= -597, Y= 69, Z= 246
[2024-03-27 13:57:08] [world] The Player <Milk_Frog> has broke SPRUCE_FENCE_GATE at X= -595, Y= 69, Z= 246
[2024-03-27 13:57:10] [world] The Player <Milk_Frog> has broke SPRUCE_FENCE at X= -598, Y= 69, Z= 246
[2024-03-27 13:57:10] [world] The Player <Milk_Frog> has broke SPRUCE_FENCE_GATE at X= -599, Y= 69, Z= 246
[2024-03-27 13:57:10] [world] The Player <Milk_Frog> has broke SPRUCE_FENCE_GATE at X= -601, Y= 69, Z= 246
[2024-03-27 13:57:11] [world] The Player <Milk_Frog> has broke SPRUCE_FENCE_GATE at X= -600, Y= 69, Z= 246
[2024-03-27 13:57:12] [world] The Player <Milk_Frog> has broke SPRUCE_FENCE at X= -602, Y= 69, Z= 246
[2024-03-27 13:57:13] [world] The Player <Milk_Frog> has broke SPRUCE_FENCE at X= -606, Y= 69, Z= 246
[2024-03-27 13:57:13] [world] The Player <Milk_Frog> has broke SPRUCE_FENCE_GATE at X= -607, Y= 69, Z= 246
[2024-03-27 13:57:13] [world] The Player <Milk_Frog> has broke SPRUCE_FENCE_GATE at X= -608, Y= 69, Z= 246
[2024-03-27 13:57:14] [world] The Player <Milk_Frog> has broke SPRUCE_FENCE_GATE at X= -609, Y= 69, Z= 246
[2024-03-27 13:57:28] [world] The Player <Milk_Frog> has broke LOG at X= -608, Y= 73, Z= 246
[2024-03-27 13:57:31] [world] The Player <Milk_Frog> has broke LOG at X= -608, Y= 72, Z= 246
[2024-03-27 13:57:31] [world] The Player <Milk_Frog> has broke LOG at X= -608, Y= 71, Z= 246
[2024-03-27 13:57:32] [world] The Player <Milk_Frog> has broke LOG at X= -608, Y= 70, Z= 246
[2024-03-27 13:58:25] [world] The Player <Milk_Frog> has broke LOG at X= -608, Y= 74, Z= 246
[2024-03-27 13:58:30] [world] The Player <Milk_Frog> has broke SPRUCE_WOOD_STAIRS at X= -608, Y= 73, Z= 246
[2024-03-27 13:58:39] [world] The Player <Milk_Frog> has broke SPRUCE_WOOD_STAIRS at X= -608, Y= 71, Z= 246
[2024-03-27 13:58:40] [world] The Player <Milk_Frog> has broke SPRUCE_WOOD_STAIRS at X= -608, Y= 72, Z= 246
[2024-03-27 13:58:42] [world] The Player <Milk_Frog> has broke STONE at X= -609, Y= 73, Z= 246
[2024-03-27 13:58:55] [world] The Player <Milk_Frog> has broke SPRUCE_WOOD_STAIRS at X= -608, Y= 69, Z= 246
[2024-03-27 13:58:56] [world] The Player <Milk_Frog> has broke SPRUCE_WOOD_STAIRS at X= -608, Y= 72, Z= 246
[2024-03-27 13:59:02] [world] The Player <Milk_Frog> has broke SPRUCE_FENCE at X= -610, Y= 69, Z= 246
[2024-03-27 13:59:19] [world] The Player <Milk_Frog> has broke STONE at X= -609, Y= 72, Z= 246
[2024-03-27 13:59:22] [world] The Player <Milk_Frog> has broke STONE at X= -607, Y= 70, Z= 246
[2024-03-27 13:59:23] [world] The Player <Milk_Frog> has broke STONE at X= -608, Y= 69, Z= 246
[2024-03-27 13:59:25] [world] The Player <Milk_Frog> has broke IRON_BLOCK at X= -609, Y= 70, Z= 247
[2024-03-27 13:59:25] [world] The Player <Milk_Frog> has broke STONE at X= -609, Y= 70, Z= 246
[2024-03-27 13:59:27] [world] The Player <Milk_Frog> has broke STONE at X= -607, Y= 73, Z= 246
[2024-03-27 13:59:30] [world] The Player <Milk_Frog> has broke STONE at X= -608, Y= 73, Z= 246
[2024-03-27 13:59:31] [world] The Player <Milk_Frog> has broke STONE at X= -607, Y= 71, Z= 246
[2024-03-27 13:59:33] [world] The Player <Milk_Frog> has broke STONE at X= -609, Y= 69, Z= 246
[2024-03-27 13:59:52] [world] The Player <Milk_Frog> has broke STONE at X= -607, Y= 69, Z= 245
[2024-03-27 14:00:04] [world] The Player <Milk_Frog> has broke STONE at X= -609, Y= 71, Z= 245
[2024-03-27 14:00:10] [world] The Player <Milk_Frog> has broke IRON_BLOCK at X= -607, Y= 73, Z= 246
[2024-03-27 14:00:10] [world] The Player <Milk_Frog> has broke STONE at X= -608, Y= 73, Z= 246
[2024-03-27 14:00:10] [world] The Player <Milk_Frog> has broke STONE at X= -608, Y= 72, Z= 246
[2024-03-27 14:00:11] [world] The Player <Milk_Frog> has broke STONE at X= -607, Y= 72, Z= 246
[2024-03-27 14:00:11] [world] The Player <Milk_Frog> has broke STONE at X= -607, Y= 71, Z= 246
[2024-03-27 14:00:12] [world] The Player <Milk_Frog> has broke WOOL at X= -607, Y= 70, Z= 246
[2024-03-27 14:00:12] [world] The Player <Milk_Frog> has broke STONE at X= -607, Y= 69, Z= 246
[2024-03-27 14:00:12] [world] The Player <Milk_Frog> has broke WOOL at X= -608, Y= 69, Z= 246
[2024-03-27 14:00:13] [world] The Player <Milk_Frog> has broke STONE at X= -609, Y= 71, Z= 246
[2024-03-27 14:00:14] [world] The Player <Milk_Frog> has broke IRON_BLOCK at X= -609, Y= 70, Z= 246
[2024-03-27 14:00:14] [world] The Player <Milk_Frog> has broke STONE at X= -609, Y= 69, Z= 246
[2024-03-27 14:00:15] [world] The Player <Milk_Frog> has broke WOOL at X= -609, Y= 72, Z= 246
[2024-03-27 14:00:15] [world] The Player <Milk_Frog> has broke STONE at X= -609, Y= 73, Z= 246
[2024-03-27 14:00:29] [world] The Player <Milk_Frog> has broke SPRUCE_FENCE at X= -594, Y= 69, Z= 246
[2024-03-27 14:00:33] [world] The Player <Milk_Frog> has broke LOG at X= -594, Y= 74, Z= 246
[2024-03-27 14:00:33] [world] The Player <Milk_Frog> has broke LOG at X= -594, Y= 73, Z= 246
[2024-03-27 14:00:59] [world] The Player <Milk_Frog> has broke LOG at X= -600, Y= 73, Z= 247
[2024-03-27 14:01:05] [world] The Player <Milk_Frog> has broke LOG at X= -604, Y= 73, Z= 245
[2024-03-27 14:01:21] [world] The Player <Milk_Frog> has broke WOOD_STEP at X= -608, Y= 72, Z= 246
[2024-03-27 14:01:34] [world] The Player <Milk_Frog> has broke STONE at X= -596, Y= 69, Z= 246
[2024-03-27 14:01:41] [world] The Player <Milk_Frog> has broke STONE at X= -595, Y= 72, Z= 246
[2024-03-27 14:01:42] [world] The Player <Milk_Frog> has broke STONE at X= -595, Y= 71, Z= 246
[2024-03-27 14:01:44] [world] The Player <Milk_Frog> has broke STONE at X= -597, Y= 70, Z= 246
[2024-03-27 14:01:46] [world] The Player <Milk_Frog> has broke STONE at X= -596, Y= 69, Z= 246
[2024-03-27 14:01:47] [world] The Player <Milk_Frog> has broke STONE at X= -597, Y= 72, Z= 246
[2024-03-27 14:01:50] [world] The Player <Milk_Frog> has broke STONE at X= -595, Y= 70, Z= 246
[2024-03-27 14:01:51] [world] The Player <Milk_Frog> has broke SPRUCE_WOOD_STAIRS at X= -595, Y= 70, Z= 246
[2024-03-27 14:01:53] [world] The Player <Milk_Frog> has broke STONE at X= -597, Y= 71, Z= 246
[2024-03-27 14:02:19] [world] The Player <Milk_Frog> has broke STONE at X= -605, Y= 71, Z= 246
[2024-03-27 14:02:20] [world] The Player <Milk_Frog> has broke STONE at X= -603, Y= 71, Z= 246
[2024-03-27 14:03:09] [world] The Player <Milk_Frog> has broke STAINED_GLASS_PANE at X= -603, Y= 70, Z= 246
[2024-03-27 14:03:10] [world] The Player <Milk_Frog> has broke SPRUCE_DOOR at X= -604, Y= 70, Z= 246
[2024-03-27 14:03:12] [world] The Player <Milk_Frog> has broke STAINED_GLASS_PANE at X= -603, Y= 70, Z= 246
[2024-03-27 14:03:18] [world] The Player <Milk_Frog> has broke STAINED_GLASS_PANE at X= -605, Y= 70, Z= 246
[2024-03-27 14:03:20] [world] The Player <Milk_Frog> has broke STAINED_GLASS_PANE at X= -603, Y= 70, Z= 246
[2024-03-27 14:03:36] [world] The Player <Milk_Frog> has broke SPRUCE_WOOD_STAIRS at X= -605, Y= 69, Z= 246
[2024-03-27 14:03:36] [world] The Player <Milk_Frog> has broke SPRUCE_WOOD_STAIRS at X= -603, Y= 69, Z= 246
[2024-03-27 14:03:44] [world] The Player <Milk_Frog> has broke SPRUCE_WOOD_STAIRS at X= -605, Y= 70, Z= 246
[2024-03-27 14:03:45] [world] The Player <Milk_Frog> has broke SPRUCE_WOOD_STAIRS at X= -605, Y= 71, Z= 246
[2024-03-27 14:03:46] [world] The Player <Milk_Frog> has broke SPRUCE_WOOD_STAIRS at X= -603, Y= 71, Z= 246
[2024-03-27 14:03:47] [world] The Player <Milk_Frog> has broke SPRUCE_WOOD_STAIRS at X= -604, Y= 71, Z= 246
[2024-03-27 14:04:07] [world] The Player <Milk_Frog> has broke LOG at X= -603, Y= 71, Z= 245
[2024-03-27 14:04:07] [world] The Player <Milk_Frog> has broke LOG at X= -603, Y= 72, Z= 245
[2024-03-27 14:04:10] [world] The Player <Milk_Frog> has broke LOG at X= -604, Y= 71, Z= 246
[2024-03-27 14:04:30] [world] The Player <Milk_Frog> has broke WOOL at X= -605, Y= 70, Z= 246
[2024-03-27 14:04:32] [world] The Player <Milk_Frog> has broke WOOL at X= -606, Y= 70, Z= 245
[2024-03-27 14:05:16] [world] The Player <Milk_Frog> has broke STONE at X= -605, Y= 72, Z= 246
[2024-03-27 14:05:19] [world] The Player <Milk_Frog> has broke STONE at X= -604, Y= 72, Z= 246
[2024-03-27 14:05:42] [world] The Player <Milk_Frog> has broke STONE at X= -599, Y= 70, Z= 246
[2024-03-27 14:05:58] [world] The Player <Milk_Frog> has broke STONE at X= -599, Y= 69, Z= 245
[2024-03-27 14:06:10] [world] The Player <Milk_Frog> has broke STONE at X= -600, Y= 71, Z= 245
[2024-03-27 14:06:15] [world] The Player <Milk_Frog> has broke LOG at X= -598, Y= 70, Z= 246
[2024-03-27 14:06:16] [world] The Player <Milk_Frog> has broke STONE at X= -599, Y= 70, Z= 245
[2024-03-27 14:06:31] [world] The Player <Milk_Frog> has broke WOOL at X= -600, Y= 71, Z= 245
[2024-03-27 14:06:48] [world] The Player <Milk_Frog> has broke LOG at X= -600, Y= 71, Z= 244
[2024-03-27 14:06:51] [world] The Player <Milk_Frog> has broke LOG at X= -599, Y= 71, Z= 244
[2024-03-27 14:07:44] [world] The Player <Milk_Frog> has broke STAINED_GLASS_PANE at X= -596, Y= 71, Z= 246
[2024-03-27 14:07:45] [world] The Player <Milk_Frog> has broke STAINED_GLASS_PANE at X= -596, Y= 70, Z= 246
[2024-03-27 14:07:45] [world] The Player <Milk_Frog> has broke IRON_BLOCK at X= -597, Y= 72, Z= 246
[2024-03-27 14:07:46] [world] The Player <Milk_Frog> has broke STONE at X= -597, Y= 71, Z= 246
[2024-03-27 14:07:46] [world] The Player <Milk_Frog> has broke WOOL at X= -597, Y= 70, Z= 246
[2024-03-27 14:07:46] [world] The Player <Milk_Frog> has broke STONE at X= -597, Y= 69, Z= 246
[2024-03-27 14:07:47] [world] The Player <Milk_Frog> has broke IRON_BLOCK at X= -596, Y= 69, Z= 246
[2024-03-27 14:07:48] [world] The Player <Milk_Frog> has broke WOOL at X= -595, Y= 71, Z= 246
[2024-03-27 14:07:48] [world] The Player <Milk_Frog> has broke STONE at X= -595, Y= 70, Z= 246
[2024-03-27 14:07:49] [world] The Player <Milk_Frog> has broke STONE at X= -595, Y= 69, Z= 246
[2024-03-27 14:07:49] [world] The Player <Milk_Frog> has broke WOOL at X= -595, Y= 72, Z= 246
[2024-03-27 14:07:50] [world] The Player <Milk_Frog> has broke STONE at X= -596, Y= 72, Z= 246
[2024-03-27 14:08:23] [world] The Player <Milk_Frog> has broke LEAVES at X= -608, Y= 69, Z= 246
[2024-03-27 14:08:28] [world] The Player <Milk_Frog> has broke LEAVES at X= -596, Y= 69, Z= 246
[2024-03-27 14:09:43] [world] The Player <Milk_Frog> has broke COBBLE_WALL at X= -602, Y= 69, Z= 247
[2024-03-27 14:09:44] [world] The Player <Milk_Frog> has broke COBBLE_WALL at X= -606, Y= 69, Z= 247
