[2024-03-20 19:10:54] [world] The Player <NezukoChan> has broke COBBLESTONE at X= -10177, Y= 63, Z= 4113
[2024-03-20 19:33:00] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 12, Z= 3983
[2024-03-20 19:33:00] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 11, Z= 3983
[2024-03-20 19:33:00] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 12, Z= 3982
[2024-03-20 19:33:01] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 11, Z= 3982
[2024-03-20 19:33:01] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 12, Z= 3981
[2024-03-20 19:33:02] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 11, Z= 3981
[2024-03-20 19:33:02] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 12, Z= 3980
[2024-03-20 19:33:02] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 11, Z= 3980
[2024-03-20 19:33:04] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 12, Z= 3979
[2024-03-20 19:33:04] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 11, Z= 3979
[2024-03-20 19:33:05] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 12, Z= 3978
[2024-03-20 19:33:05] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 11, Z= 3978
[2024-03-20 19:33:06] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 12, Z= 3977
[2024-03-20 19:33:06] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 11, Z= 3977
[2024-03-20 19:33:06] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 12, Z= 3976
[2024-03-20 19:33:07] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 11, Z= 3976
[2024-03-20 19:33:07] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 12, Z= 3975
[2024-03-20 19:33:07] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 11, Z= 3975
[2024-03-20 19:33:08] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 12, Z= 3974
[2024-03-20 19:33:08] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 11, Z= 3974
[2024-03-20 19:33:08] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 12, Z= 3973
[2024-03-20 19:33:09] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 11, Z= 3973
[2024-03-20 19:33:09] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 12, Z= 3972
[2024-03-20 19:33:10] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 11, Z= 3972
[2024-03-20 19:33:10] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 12, Z= 3971
[2024-03-20 19:33:10] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 11, Z= 3971
[2024-03-20 19:33:11] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 12, Z= 3970
[2024-03-20 19:33:11] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 11, Z= 3970
[2024-03-20 19:33:12] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 12, Z= 3969
[2024-03-20 19:33:12] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 11, Z= 3969
[2024-03-20 19:33:13] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 12, Z= 3968
[2024-03-20 19:33:13] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 11, Z= 3968
[2024-03-20 19:33:13] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 12, Z= 3967
[2024-03-20 19:33:14] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 11, Z= 3967
[2024-03-20 19:33:14] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 12, Z= 3966
[2024-03-20 19:33:15] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 11, Z= 3966
[2024-03-20 19:33:15] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 12, Z= 3965
[2024-03-20 19:33:15] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 11, Z= 3965
[2024-03-20 19:33:16] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 12, Z= 3964
[2024-03-20 19:33:16] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 11, Z= 3964
[2024-03-20 19:33:16] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 12, Z= 3963
[2024-03-20 19:33:17] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 11, Z= 3963
[2024-03-20 19:33:17] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 12, Z= 3962
[2024-03-20 19:33:18] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 11, Z= 3962
[2024-03-20 19:33:18] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 12, Z= 3961
[2024-03-20 19:33:28] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 11, Z= 3961
[2024-03-20 19:33:29] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 12, Z= 3960
[2024-03-20 19:33:37] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 11, Z= 3960
[2024-03-20 19:33:38] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 12, Z= 3959
[2024-03-20 19:33:38] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 11, Z= 3959
[2024-03-20 19:33:38] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 11, Z= 3958
[2024-03-20 19:33:39] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 12, Z= 3958
[2024-03-20 19:33:39] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 11, Z= 3957
[2024-03-20 19:33:40] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 12, Z= 3957
[2024-03-20 19:33:40] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 11, Z= 3956
[2024-03-20 19:33:40] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 11, Z= 3955
[2024-03-20 19:33:41] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 12, Z= 3956
[2024-03-20 19:33:44] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 12, Z= 3955
[2024-03-20 19:33:44] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 11, Z= 3954
[2024-03-20 19:33:45] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 12, Z= 3954
[2024-03-20 19:33:47] [world] The Player <NezukoChan> has broke DIAMOND_ORE at X= -10195, Y= 13, Z= 3955
[2024-03-20 19:33:48] [world] The Player <NezukoChan> has broke DIAMOND_ORE at X= -10195, Y= 13, Z= 3954
[2024-03-20 19:33:49] [world] The Player <NezukoChan> has broke DIAMOND_ORE at X= -10195, Y= 14, Z= 3955
[2024-03-20 19:33:49] [world] The Player <NezukoChan> has broke DIAMOND_ORE at X= -10194, Y= 13, Z= 3955
[2024-03-20 19:33:50] [world] The Player <NezukoChan> has broke DIAMOND_ORE at X= -10194, Y= 13, Z= 3954
[2024-03-20 19:33:50] [world] The Player <hexa> has broke WOOD_STEP at X= -2528, Y= 70, Z= 585
[2024-03-20 19:34:02] [world] The Player <NezukoChan> has broke ENDER_CHEST at X= -10195, Y= 11, Z= 3957
[2024-03-20 19:34:06] [world] The Player <NezukoChan> has broke GLOWING_REDSTONE_ORE at X= -10195, Y= 12, Z= 3953
[2024-03-20 19:34:07] [world] The Player <NezukoChan> has broke GLOWING_REDSTONE_ORE at X= -10195, Y= 11, Z= 3953
[2024-03-20 19:34:08] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 12, Z= 3952
[2024-03-20 19:34:08] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 11, Z= 3952
[2024-03-20 19:34:09] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 12, Z= 3951
[2024-03-20 19:34:09] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 11, Z= 3951
[2024-03-20 19:34:10] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 12, Z= 3950
[2024-03-20 19:34:11] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 11, Z= 3950
[2024-03-20 19:34:12] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 12, Z= 3949
[2024-03-20 19:34:12] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 11, Z= 3949
[2024-03-20 19:34:13] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 12, Z= 3948
[2024-03-20 19:34:13] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 11, Z= 3948
[2024-03-20 19:34:14] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 12, Z= 3947
[2024-03-20 19:34:14] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 11, Z= 3947
[2024-03-20 19:34:14] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 12, Z= 3946
[2024-03-20 19:34:15] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 11, Z= 3946
[2024-03-20 19:34:15] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 12, Z= 3945
[2024-03-20 19:34:16] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 11, Z= 3945
[2024-03-20 19:34:16] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 12, Z= 3944
[2024-03-20 19:34:16] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 11, Z= 3944
[2024-03-20 19:34:17] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 12, Z= 3943
[2024-03-20 19:34:17] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 11, Z= 3943
[2024-03-20 19:34:17] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 12, Z= 3942
[2024-03-20 19:34:18] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 11, Z= 3942
[2024-03-20 19:34:18] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 12, Z= 3941
[2024-03-20 19:34:19] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 11, Z= 3941
[2024-03-20 19:34:19] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 12, Z= 3940
[2024-03-20 19:34:19] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 11, Z= 3940
[2024-03-20 19:34:20] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 12, Z= 3939
[2024-03-20 19:34:20] [world] The Player <NezukoChan> has broke STONE at X= -10194, Y= 12, Z= 3940
[2024-03-20 19:34:21] [world] The Player <NezukoChan> has broke STONE at X= -10194, Y= 11, Z= 3940
[2024-03-20 19:34:21] [world] The Player <NezukoChan> has broke STONE at X= -10193, Y= 12, Z= 3940
[2024-03-20 19:34:21] [world] The Player <NezukoChan> has broke STONE at X= -10193, Y= 11, Z= 3940
[2024-03-20 19:34:22] [world] The Player <NezukoChan> has broke STONE at X= -10192, Y= 12, Z= 3940
[2024-03-20 19:34:22] [world] The Player <NezukoChan> has broke STONE at X= -10192, Y= 11, Z= 3940
[2024-03-20 19:34:23] [world] The Player <NezukoChan> has broke STONE at X= -10191, Y= 12, Z= 3940
[2024-03-20 19:34:23] [world] The Player <NezukoChan> has broke STONE at X= -10191, Y= 11, Z= 3940
[2024-03-20 19:34:25] [world] The Player <NezukoChan> has broke DIAMOND_ORE at X= -10192, Y= 12, Z= 3941
[2024-03-20 19:34:26] [world] The Player <NezukoChan> has broke DIAMOND_ORE at X= -10192, Y= 11, Z= 3941
[2024-03-20 19:34:26] [world] The Player <NezukoChan> has broke DIAMOND_ORE at X= -10192, Y= 12, Z= 3942
[2024-03-20 19:34:27] [world] The Player <NezukoChan> has broke DIAMOND_ORE at X= -10192, Y= 11, Z= 3942
[2024-03-20 19:34:27] [world] The Player <NezukoChan> has broke STONE at X= -10192, Y= 11, Z= 3943
[2024-03-20 19:34:28] [world] The Player <NezukoChan> has broke DIAMOND_ORE at X= -10193, Y= 12, Z= 3942
[2024-03-20 19:34:29] [world] The Player <NezukoChan> has broke DIAMOND_ORE at X= -10193, Y= 11, Z= 3942
[2024-03-20 19:34:29] [world] The Player <NezukoChan> has broke DIAMOND_ORE at X= -10193, Y= 12, Z= 3941
[2024-03-20 19:34:29] [world] The Player <NezukoChan> has broke DIAMOND_ORE at X= -10193, Y= 11, Z= 3941
[2024-03-20 19:34:29] [world] The Player <NezukoChan> has broke STONE at X= -10194, Y= 11, Z= 3942
[2024-03-20 19:34:33] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 11, Z= 3939
[2024-03-20 19:34:33] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 12, Z= 3938
[2024-03-20 19:34:35] [world] The Player <NezukoChan> has broke STONE at X= -10191, Y= 10, Z= 3940
[2024-03-20 19:34:36] [world] The Player <NezukoChan> has broke STONE at X= -10190, Y= 11, Z= 3940
[2024-03-20 19:34:36] [world] The Player <NezukoChan> has broke STONE at X= -10190, Y= 10, Z= 3940
[2024-03-20 19:34:36] [world] The Player <NezukoChan> has broke STONE at X= -10189, Y= 11, Z= 3940
[2024-03-20 19:34:37] [world] The Player <NezukoChan> has broke STONE at X= -10188, Y= 11, Z= 3940
[2024-03-20 19:34:37] [world] The Player <NezukoChan> has broke STONE at X= -10188, Y= 10, Z= 3940
[2024-03-20 19:34:38] [world] The Player <NezukoChan> has broke STONE at X= -10189, Y= 10, Z= 3940
[2024-03-20 19:34:38] [world] The Player <NezukoChan> has broke STONE at X= -10187, Y= 11, Z= 3940
[2024-03-20 19:34:38] [world] The Player <NezukoChan> has broke STONE at X= -10187, Y= 10, Z= 3940
[2024-03-20 19:34:39] [world] The Player <NezukoChan> has broke STONE at X= -10186, Y= 11, Z= 3940
[2024-03-20 19:34:39] [world] The Player <NezukoChan> has broke STONE at X= -10186, Y= 10, Z= 3940
[2024-03-20 19:34:40] [world] The Player <NezukoChan> has broke STONE at X= -10185, Y= 11, Z= 3940
[2024-03-20 19:34:40] [world] The Player <NezukoChan> has broke STONE at X= -10185, Y= 10, Z= 3940
[2024-03-20 19:34:41] [world] The Player <NezukoChan> has broke STONE at X= -10184, Y= 11, Z= 3940
[2024-03-20 19:34:41] [world] The Player <NezukoChan> has broke STONE at X= -10184, Y= 10, Z= 3940
[2024-03-20 19:34:42] [world] The Player <NezukoChan> has broke STONE at X= -10183, Y= 11, Z= 3940
[2024-03-20 19:34:42] [world] The Player <NezukoChan> has broke STONE at X= -10183, Y= 10, Z= 3940
[2024-03-20 19:34:42] [world] The Player <NezukoChan> has broke STONE at X= -10182, Y= 11, Z= 3940
[2024-03-20 19:34:43] [world] The Player <NezukoChan> has broke STONE at X= -10182, Y= 10, Z= 3940
[2024-03-20 19:34:43] [world] The Player <NezukoChan> has broke STONE at X= -10181, Y= 11, Z= 3940
[2024-03-20 19:34:44] [world] The Player <NezukoChan> has broke STONE at X= -10181, Y= 10, Z= 3940
[2024-03-20 19:34:44] [world] The Player <NezukoChan> has broke STONE at X= -10180, Y= 11, Z= 3940
[2024-03-20 19:34:44] [world] The Player <NezukoChan> has broke COAL_ORE at X= -10180, Y= 10, Z= 3940
[2024-03-20 19:34:45] [world] The Player <NezukoChan> has broke STONE at X= -10179, Y= 11, Z= 3940
[2024-03-20 19:34:45] [world] The Player <NezukoChan> has broke COAL_ORE at X= -10179, Y= 10, Z= 3940
[2024-03-20 19:34:45] [world] The Player <NezukoChan> has broke STONE at X= -10178, Y= 11, Z= 3940
[2024-03-20 19:34:56] [world] The Player <NezukoChan> has broke COAL_ORE at X= -10180, Y= 9, Z= 3940
[2024-03-20 19:35:00] [world] The Player <NezukoChan> has broke COAL_ORE at X= -10179, Y= 9, Z= 3940
[2024-03-20 19:35:01] [world] The Player <NezukoChan> has broke COAL_ORE at X= -10180, Y= 10, Z= 3939
[2024-03-20 19:35:01] [world] The Player <NezukoChan> has broke COAL_ORE at X= -10180, Y= 9, Z= 3939
[2024-03-20 19:35:04] [world] The Player <NezukoChan> has broke COAL_ORE at X= -10180, Y= 8, Z= 3939
[2024-03-20 19:35:05] [world] The Player <NezukoChan> has broke COAL_ORE at X= -10181, Y= 9, Z= 3939
[2024-03-20 19:35:05] [world] The Player <NezukoChan> has broke COAL_ORE at X= -10181, Y= 8, Z= 3939
[2024-03-20 19:35:06] [world] The Player <NezukoChan> has broke COAL_ORE at X= -10182, Y= 9, Z= 3939
[2024-03-20 19:35:06] [world] The Player <NezukoChan> has broke STONE at X= -10182, Y= 8, Z= 3939
[2024-03-20 19:35:07] [world] The Player <NezukoChan> has broke COAL_ORE at X= -10181, Y= 9, Z= 3938
[2024-03-20 19:35:08] [world] The Player <NezukoChan> has broke COAL_ORE at X= -10181, Y= 8, Z= 3938
[2024-03-20 19:35:09] [world] The Player <NezukoChan> has broke COAL_ORE at X= -10180, Y= 9, Z= 3938
[2024-03-20 19:35:10] [world] The Player <qwerty> has broke LEAVES at X= -670, Y= 96, Z= -785
[2024-03-20 19:35:10] [world] The Player <NezukoChan> has broke COAL_ORE at X= -10179, Y= 9, Z= 3939
[2024-03-20 19:35:10] [world] The Player <NezukoChan> has broke COAL_ORE at X= -10179, Y= 8, Z= 3939
[2024-03-20 19:35:10] [world] The Player <qwerty> has broke LEAVES at X= -671, Y= 96, Z= -785
[2024-03-20 19:35:11] [world] The Player <NezukoChan> has broke COAL_ORE at X= -10179, Y= 10, Z= 3939
[2024-03-20 19:35:12] [world] The Player <NezukoChan> has broke STONE at X= -10179, Y= 11, Z= 3939
[2024-03-20 19:35:14] [world] The Player <NezukoChan> has broke COAL_ORE at X= -10178, Y= 10, Z= 3940
[2024-03-20 19:35:14] [world] The Player <NezukoChan> has broke COAL_ORE at X= -10178, Y= 9, Z= 3940
[2024-03-20 19:35:15] [world] The Player <NezukoChan> has broke STONE at X= -10177, Y= 9, Z= 3940
[2024-03-20 19:35:15] [world] The Player <qwerty> has broke LEAVES at X= -670, Y= 95, Z= -785
[2024-03-20 19:35:15] [world] The Player <NezukoChan> has broke COAL_ORE at X= -10178, Y= 9, Z= 3941
[2024-03-20 19:35:16] [world] The Player <qwerty> has broke LEAVES at X= -671, Y= 95, Z= -785
[2024-03-20 19:35:18] [world] The Player <qwerty> has broke BREWING_STAND at X= -669, Y= 97, Z= -785
[2024-03-20 19:35:23] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 11, Z= 3938
[2024-03-20 19:35:24] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 12, Z= 3937
[2024-03-20 19:35:24] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 11, Z= 3937
[2024-03-20 19:35:25] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 12, Z= 3936
[2024-03-20 19:35:25] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 11, Z= 3936
[2024-03-20 19:35:25] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 12, Z= 3935
[2024-03-20 19:35:26] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 11, Z= 3935
[2024-03-20 19:35:26] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 12, Z= 3934
[2024-03-20 19:35:26] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 11, Z= 3934
[2024-03-20 19:35:27] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 12, Z= 3933
[2024-03-20 19:35:27] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 11, Z= 3933
[2024-03-20 19:35:28] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 12, Z= 3932
[2024-03-20 19:35:28] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 11, Z= 3932
[2024-03-20 19:35:29] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 12, Z= 3931
[2024-03-20 19:35:29] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 11, Z= 3931
[2024-03-20 19:35:29] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 12, Z= 3930
[2024-03-20 19:35:49] [world] The Player <qwerty> has broke DIRT at X= -638, Y= 64, Z= -806
[2024-03-20 19:36:07] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 11, Z= 3930
[2024-03-20 19:36:08] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 12, Z= 3929
[2024-03-20 19:36:08] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 11, Z= 3929
[2024-03-20 19:36:09] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 12, Z= 3928
[2024-03-20 19:36:09] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 11, Z= 3928
[2024-03-20 19:36:10] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 12, Z= 3927
[2024-03-20 19:36:10] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 11, Z= 3927
[2024-03-20 19:36:10] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 12, Z= 3926
[2024-03-20 19:36:11] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 11, Z= 3926
[2024-03-20 19:36:11] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 12, Z= 3925
[2024-03-20 19:36:12] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 11, Z= 3925
[2024-03-20 19:36:12] [world] The Player <hexa> has broke WOOD_STEP at X= -2526, Y= 69, Z= 583
[2024-03-20 19:36:12] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 12, Z= 3924
[2024-03-20 19:36:12] [world] The Player <NezukoChan> has broke STONE at X= -10195, Y= 11, Z= 3924
