[2024-03-28 00:56:07] [world] The Player <xcpc> has broke STONE at X= -440, Y= 57, Z= 266
[2024-03-28 02:19:21] [world_the_end] The Player <Tester> has broke ENDER_STONE at X= 21, Y= 62, Z= 197
[2024-03-28 02:19:21] [world_the_end] The Player <Tester> has broke ENDER_STONE at X= 21, Y= 63, Z= 197
[2024-03-28 02:19:21] [world_the_end] The Player <Tester> has broke ENDER_STONE at X= 21, Y= 64, Z= 197
[2024-03-28 02:19:21] [world_the_end] The Player <Tester> has broke ENDER_STONE at X= 21, Y= 65, Z= 197
[2024-03-28 02:19:22] [world_the_end] The Player <Tester> has broke ENDER_STONE at X= 21, Y= 66, Z= 197
[2024-03-28 02:19:27] [world_the_end] The Player <Tester> has broke ENDER_STONE at X= 21, Y= 67, Z= 197
[2024-03-28 02:23:47] [world_the_end] The Player <Feathery> has broke PISTON_BASE at X= -132, Y= 12, Z= 207
[2024-03-28 02:23:48] [world_the_end] The Player <Feathery> has broke PISTON_STICKY_BASE at X= -134, Y= 12, Z= 207
[2024-03-28 02:23:48] [world_the_end] The Player <Feathery> has broke SLIME_BLOCK at X= -133, Y= 12, Z= 207
[2024-03-28 02:23:48] [world_the_end] The Player <Feathery> has broke PISTON_BASE at X= -135, Y= 12, Z= 207
[2024-03-28 02:23:49] [world_the_end] The Player <Feathery> has broke SLIME_BLOCK at X= -137, Y= 12, Z= 207
[2024-03-28 02:23:50] [world_the_end] The Player <Feathery> has broke REDSTONE_BLOCK at X= -137, Y= 13, Z= 207
[2024-03-28 02:23:51] [world_the_end] The Player <Feathery> has broke REDSTONE_BLOCK at X= -133, Y= 13, Z= 207
[2024-03-28 02:30:54] [world_the_end] The Player <Tester> has broke OBSIDIAN at X= -86, Y= 1, Z= 198
[2024-03-28 02:30:55] [world_the_end] The Player <Tester> has broke OBSIDIAN at X= -85, Y= 1, Z= 198
[2024-03-28 02:31:09] [world_the_end] The Player <Feathery> has broke OBSIDIAN at X= -86, Y= 3, Z= 198
[2024-03-28 02:31:23] [world_the_end] The Player <Feathery> has broke OBSIDIAN at X= -86, Y= 2, Z= 198
[2024-03-28 02:31:52] [world_the_end] The Player <Feathery> has broke GRASS at X= -62, Y= 5, Z= 194
[2024-03-28 02:31:52] [world_the_end] The Player <Feathery> has broke GRASS at X= -62, Y= 5, Z= 193
[2024-03-28 02:31:53] [world_the_end] The Player <Feathery> has broke GRASS at X= -61, Y= 5, Z= 194
[2024-03-28 02:31:53] [world_the_end] The Player <Feathery> has broke GRASS at X= -61, Y= 4, Z= 194
[2024-03-28 02:31:53] [world_the_end] The Player <Feathery> has broke GRASS at X= -61, Y= 3, Z= 194
[2024-03-28 02:31:53] [world_the_end] The Player <Feathery> has broke GRASS at X= -60, Y= 4, Z= 194
[2024-03-28 02:31:53] [world_the_end] The Player <Feathery> has broke GRASS at X= -60, Y= 5, Z= 194
[2024-03-28 02:31:54] [world_the_end] The Player <Feathery> has broke GRASS at X= -60, Y= 3, Z= 194
[2024-03-28 02:33:10] [world_the_end] The Player <Feathery> has broke LAPIS_BLOCK at X= -85, Y= 4, Z= 189
[2024-03-28 02:33:10] [world_the_end] The Player <Feathery> has broke LAPIS_BLOCK at X= -86, Y= 4, Z= 189
[2024-03-28 02:33:11] [world_the_end] The Player <Feathery> has broke LAPIS_BLOCK at X= -87, Y= 4, Z= 189
[2024-03-28 02:33:12] [world_the_end] The Player <Feathery> has broke LAPIS_BLOCK at X= -85, Y= 4, Z= 190
[2024-03-28 02:33:13] [world_the_end] The Player <Feathery> has broke LAPIS_BLOCK at X= -86, Y= 4, Z= 190
[2024-03-28 02:33:13] [world_the_end] The Player <Feathery> has broke LAPIS_BLOCK at X= -85, Y= 4, Z= 191
[2024-03-28 02:33:13] [world_the_end] The Player <Feathery> has broke LAPIS_BLOCK at X= -86, Y= 4, Z= 191
[2024-03-28 02:33:14] [world_the_end] The Player <Feathery> has broke LAPIS_BLOCK at X= -87, Y= 4, Z= 191
[2024-03-28 02:33:14] [world_the_end] The Player <Feathery> has broke LAPIS_BLOCK at X= -87, Y= 4, Z= 190
[2024-03-28 02:33:16] [world_the_end] The Player <Feathery> has broke GRASS at X= -86, Y= 5, Z= 191
[2024-03-28 02:34:15] [world_the_end] The Player <Feathery> has broke GRASS at X= -85, Y= 3, Z= 193
[2024-03-28 02:35:32] [world_the_end] The Player <Feathery> has broke GRASS at X= -73, Y= 4, Z= 190
[2024-03-28 02:35:43] [world_the_end] The Player <Feathery> has broke GRASS at X= -74, Y= 4, Z= 188
[2024-03-28 02:35:59] [world_the_end] The Player <Feathery> has broke GRASS at X= -75, Y= 3, Z= 190
[2024-03-28 02:35:59] [world_the_end] The Player <Feathery> has broke DIRT at X= -75, Y= 2, Z= 190
[2024-03-28 02:36:01] [world_the_end] The Player <Feathery> has broke GRASS at X= -74, Y= 3, Z= 190
[2024-03-28 02:36:11] [world_the_end] The Player <Feathery> has broke GRASS at X= -75, Y= 3, Z= 189
[2024-03-28 02:36:41] [world_the_end] The Player <Feathery> has broke GRASS at X= -75, Y= 3, Z= 197
[2024-03-28 02:37:28] [world_the_end] The Player <Feathery> has broke GRASS at X= -90, Y= 2, Z= 203
[2024-03-28 02:37:29] [world_the_end] The Player <Feathery> has broke GRASS at X= -90, Y= 2, Z= 202
[2024-03-28 02:37:29] [world_the_end] The Player <Feathery> has broke GRASS at X= -90, Y= 2, Z= 201
[2024-03-28 02:38:02] [world_the_end] The Player <Feathery> has broke STONE at X= -89, Y= 6, Z= 197
[2024-03-28 02:38:03] [world_the_end] The Player <Feathery> has broke STONE at X= -89, Y= 7, Z= 197
[2024-03-28 02:38:03] [world_the_end] The Player <Feathery> has broke STONE at X= -89, Y= 8, Z= 197
[2024-03-28 02:38:03] [world_the_end] The Player <Feathery> has broke STONE at X= -89, Y= 9, Z= 197
[2024-03-28 02:38:03] [world_the_end] The Player <Feathery> has broke STONE at X= -89, Y= 10, Z= 197
[2024-03-28 02:39:18] [world_the_end] The Player <Tester> has broke GRASS at X= -81, Y= 3, Z= 188
[2024-03-28 02:40:01] [world_the_end] The Player <Tester> has broke STONE at X= -72, Y= 4, Z= 183
[2024-03-28 02:40:01] [world_the_end] The Player <Tester> has broke DIRT at X= -72, Y= 3, Z= 183
[2024-03-28 02:40:43] [world_the_end] The Player <Feathery> has broke DIRT at X= -118, Y= 4, Z= 325
[2024-03-28 02:40:43] [world_the_end] The Player <Feathery> has broke DIRT at X= -119, Y= 4, Z= 325
[2024-03-28 02:40:43] [world_the_end] The Player <Feathery> has broke DIRT at X= -119, Y= 4, Z= 324
[2024-03-28 02:40:44] [world_the_end] The Player <Feathery> has broke DIRT at X= -118, Y= 4, Z= 324
[2024-03-28 02:40:44] [world_the_end] The Player <Feathery> has broke DIRT at X= -118, Y= 5, Z= 325
[2024-03-28 02:40:56] [world_the_end] The Player <Feathery> has broke DIRT at X= -115, Y= 2, Z= 335
[2024-03-28 02:40:57] [world_the_end] The Player <Feathery> has broke DIRT at X= -114, Y= 2, Z= 335
[2024-03-28 02:40:57] [world_the_end] The Player <Feathery> has broke DIRT at X= -113, Y= 2, Z= 335
[2024-03-28 02:40:57] [world_the_end] The Player <Feathery> has broke DIRT at X= -113, Y= 2, Z= 334
[2024-03-28 02:40:58] [world_the_end] The Player <Feathery> has broke DIRT at X= -112, Y= 2, Z= 334
[2024-03-28 02:40:58] [world_the_end] The Player <Feathery> has broke DIRT at X= -112, Y= 2, Z= 333
[2024-03-28 02:40:58] [world_the_end] The Player <Feathery> has broke DIRT at X= -112, Y= 2, Z= 332
[2024-03-28 02:40:59] [world_the_end] The Player <Feathery> has broke DIRT at X= -111, Y= 2, Z= 332
[2024-03-28 02:40:59] [world_the_end] The Player <Feathery> has broke DIRT at X= -111, Y= 2, Z= 333
[2024-03-28 02:40:59] [world_the_end] The Player <Feathery> has broke DIRT at X= -111, Y= 2, Z= 331
[2024-03-28 02:41:00] [world_the_end] The Player <Feathery> has broke DIRT at X= -113, Y= 2, Z= 333
[2024-03-28 02:41:35] [world_the_end] The Player <Feathery> has broke ANVIL at X= -95, Y= 1, Z= 347
[2024-03-28 02:42:07] [world_the_end] The Player <Feathery> has broke DIRT at X= -54, Y= 1, Z= 323
[2024-03-28 02:42:07] [world_the_end] The Player <Feathery> has broke DIRT at X= -54, Y= 2, Z= 323
[2024-03-28 02:56:04] [world_the_end] The Player <Tester> has broke BEDROCK at X= -16, Y= 63, Z= -65
[2024-03-28 03:00:47] [world_the_end] The Player <Tester> has broke BEDROCK at X= 12550378, Y= 96, Z= 484
[2024-03-28 03:00:51] [world_the_end] The Player <Tester> has broke STONE at X= 12550378, Y= 97, Z= 484
[2024-03-28 03:09:13] [world] The Player <Heinrich_Himmler> has broke STONE at X= -906, Y= 31, Z= 565
[2024-03-28 03:09:13] [world] The Player <Heinrich_Himmler> has broke STONE at X= -906, Y= 31, Z= 566
[2024-03-28 03:22:37] [world_the_end] The Player <Feathery> has broke COMMAND at X= -173, Y= 1, Z= 435
[2024-03-28 03:22:37] [world_the_end] The Player <Feathery> has broke COMMAND at X= -173, Y= 1, Z= 434
[2024-03-28 03:24:08] [world] The Player <Feathery> has broke WALL_SIGN at X= -581, Y= 78, Z= 248
[2024-03-28 03:24:42] [world] The Player <Feathery> has broke QUARTZ_BLOCK at X= -574, Y= 83, Z= 305
[2024-03-28 03:24:43] [world] The Player <Feathery> has broke QUARTZ_BLOCK at X= -574, Y= 82, Z= 305
[2024-03-28 03:25:32] [world] The Player <Feathery> has broke SAND at X= -759, Y= 95, Z= 120
[2024-03-28 03:25:32] [world] The Player <Feathery> has broke AIR at X= -759, Y= 96, Z= 120
[2024-03-28 03:25:41] [world] The Player <Feathery> has broke SANDSTONE at X= -711, Y= 64, Z= 90
[2024-03-28 04:00:58] [world] The Player <Feathery> has broke GRASS at X= -604, Y= 67, Z= 308
[2024-03-28 04:08:51] [world_the_end] The Player <Feathery> has broke ANVIL at X= 82, Y= 57, Z= -95
[2024-03-28 04:13:03] [world_the_end] The Player <Feathery> has broke STONE at X= 298, Y= 2, Z= -123
[2024-03-28 04:13:03] [world_the_end] The Player <Feathery> has broke STONE at X= 298, Y= 2, Z= -125
[2024-03-28 04:13:03] [world_the_end] The Player <Feathery> has broke STONE at X= 298, Y= 2, Z= -126
[2024-03-28 04:13:04] [world_the_end] The Player <Feathery> has broke STONE at X= 298, Y= 2, Z= -124
[2024-03-28 04:13:04] [world_the_end] The Player <Feathery> has broke STONE at X= 298, Y= 2, Z= -122
[2024-03-28 04:13:08] [world_the_end] The Player <Feathery> has broke STONE at X= 297, Y= 1, Z= -123
[2024-03-28 04:13:37] [world_the_end] The Player <Feathery> has broke STONE at X= 293, Y= 2, Z= -132
[2024-03-28 04:13:48] [world_the_end] The Player <Feathery> has broke STONE at X= 291, Y= 2, Z= -133
[2024-03-28 04:16:15] [world_the_end] The Player <Feathery> has broke STONE at X= 276, Y= 2, Z= -132
[2024-03-28 04:19:02] [world_the_end] The Player <Feathery> has broke STONE at X= 270, Y= 2, Z= -123
[2024-03-28 04:19:13] [world_the_end] The Player <Feathery> has broke STONE at X= 274, Y= 2, Z= -130
[2024-03-28 04:19:15] [world_the_end] The Player <Feathery> has broke STONE at X= 275, Y= 2, Z= -132
[2024-03-28 04:21:08] [world_the_end] The Player <Feathery> has broke STONE at X= 270, Y= 2, Z= -119
[2024-03-28 04:21:08] [world_the_end] The Player <Feathery> has broke STONE at X= 270, Y= 2, Z= -120
[2024-03-28 04:21:09] [world_the_end] The Player <Feathery> has broke STONE at X= 270, Y= 1, Z= -120
[2024-03-28 04:21:09] [world_the_end] The Player <Feathery> has broke STONE at X= 270, Y= 2, Z= -121
[2024-03-28 04:21:19] [world_the_end] The Player <Feathery> has broke STONE at X= 260, Y= 10, Z= -122
[2024-03-28 04:21:19] [world_the_end] The Player <Feathery> has broke STONE at X= 259, Y= 10, Z= -121
[2024-03-28 04:21:19] [world_the_end] The Player <Feathery> has broke STONE at X= 258, Y= 10, Z= -122
[2024-03-28 04:21:20] [world_the_end] The Player <Feathery> has broke STONE at X= 259, Y= 10, Z= -122
[2024-03-28 04:21:20] [world_the_end] The Player <Feathery> has broke STONE at X= 258, Y= 10, Z= -123
[2024-03-28 04:21:21] [world_the_end] The Player <Feathery> has broke STONE at X= 257, Y= 10, Z= -123
[2024-03-28 04:21:21] [world_the_end] The Player <Feathery> has broke STONE at X= 257, Y= 10, Z= -124
[2024-03-28 04:21:21] [world_the_end] The Player <Feathery> has broke STONE at X= 257, Y= 10, Z= -125
[2024-03-28 04:21:30] [world_the_end] The Player <Feathery> has broke STONE at X= 258, Y= 10, Z= -128
[2024-03-28 04:21:30] [world_the_end] The Player <Feathery> has broke STONE at X= 257, Y= 10, Z= -129
[2024-03-28 04:21:31] [world_the_end] The Player <Feathery> has broke STONE at X= 258, Y= 10, Z= -129
[2024-03-28 04:21:31] [world_the_end] The Player <Feathery> has broke STONE at X= 259, Y= 10, Z= -129
[2024-03-28 04:21:31] [world_the_end] The Player <Feathery> has broke STONE at X= 260, Y= 10, Z= -129
[2024-03-28 04:21:31] [world_the_end] The Player <Feathery> has broke STONE at X= 259, Y= 10, Z= -130
[2024-03-28 04:21:32] [world_the_end] The Player <Feathery> has broke STONE at X= 259, Y= 10, Z= -131
[2024-03-28 04:21:32] [world_the_end] The Player <Feathery> has broke STONE at X= 260, Y= 10, Z= -131
[2024-03-28 04:21:32] [world_the_end] The Player <Feathery> has broke STONE at X= 260, Y= 10, Z= -132
[2024-03-28 04:21:33] [world_the_end] The Player <Feathery> has broke STONE at X= 261, Y= 10, Z= -135
[2024-03-28 04:21:52] [world_the_end] The Player <Feathery> has broke STONE at X= 263, Y= 10, Z= -114
[2024-03-28 04:23:11] [world_the_end] The Player <Feathery> has broke STONE at X= 304, Y= 8, Z= -134
[2024-03-28 04:23:12] [world_the_end] The Player <Feathery> has broke STONE at X= 305, Y= 8, Z= -134
[2024-03-28 04:23:12] [world_the_end] The Player <Feathery> has broke STONE at X= 305, Y= 8, Z= -135
[2024-03-28 04:23:12] [world_the_end] The Player <Feathery> has broke STONE at X= 305, Y= 8, Z= -136
[2024-03-28 04:23:12] [world_the_end] The Player <Feathery> has broke STONE at X= 305, Y= 8, Z= -138
[2024-03-28 04:23:13] [world_the_end] The Player <Feathery> has broke STONE at X= 303, Y= 7, Z= -139
[2024-03-28 04:23:13] [world_the_end] The Player <Feathery> has broke STONE at X= 304, Y= 8, Z= -138
[2024-03-28 04:23:14] [world_the_end] The Player <Feathery> has broke STONE at X= 302, Y= 8, Z= -138
[2024-03-28 04:23:15] [world_the_end] The Player <Feathery> has broke STONE at X= 303, Y= 8, Z= -138
[2024-03-28 04:23:15] [world_the_end] The Player <Feathery> has broke STONE at X= 302, Y= 8, Z= -137
[2024-03-28 04:23:15] [world_the_end] The Player <Feathery> has broke STONE at X= 301, Y= 8, Z= -138
[2024-03-28 04:23:16] [world_the_end] The Player <Feathery> has broke STONE at X= 301, Y= 8, Z= -137
[2024-03-28 04:23:16] [world_the_end] The Player <Feathery> has broke STONE at X= 302, Y= 8, Z= -136
[2024-03-28 04:23:16] [world_the_end] The Player <Feathery> has broke STONE at X= 301, Y= 8, Z= -136
[2024-03-28 04:23:16] [world_the_end] The Player <Feathery> has broke STONE at X= 301, Y= 8, Z= -135
[2024-03-28 04:23:20] [world_the_end] The Player <Feathery> has broke STONE at X= 298, Y= 7, Z= -137
[2024-03-28 04:23:22] [world_the_end] The Player <Feathery> has broke STONE at X= 292, Y= 7, Z= -141
[2024-03-28 04:23:22] [world_the_end] The Player <Feathery> has broke STONE at X= 293, Y= 7, Z= -141
[2024-03-28 04:23:27] [world_the_end] The Player <Feathery> has broke STONE at X= 291, Y= 7, Z= -141
[2024-03-28 04:23:27] [world_the_end] The Player <Feathery> has broke STONE at X= 288, Y= 8, Z= -143
[2024-03-28 04:23:28] [world_the_end] The Player <Feathery> has broke STONE at X= 287, Y= 8, Z= -142
[2024-03-28 04:23:28] [world_the_end] The Player <Feathery> has broke STONE at X= 287, Y= 8, Z= -143
[2024-03-28 04:23:28] [world_the_end] The Player <Feathery> has broke STONE at X= 286, Y= 8, Z= -143
[2024-03-28 04:23:29] [world_the_end] The Player <Feathery> has broke STONE at X= 286, Y= 8, Z= -142
[2024-03-28 04:23:29] [world_the_end] The Player <Feathery> has broke STONE at X= 285, Y= 8, Z= -142
[2024-03-28 04:23:29] [world_the_end] The Player <Feathery> has broke STONE at X= 284, Y= 8, Z= -143
[2024-03-28 04:23:30] [world_the_end] The Player <Feathery> has broke STONE at X= 281, Y= 8, Z= -143
[2024-03-28 04:23:30] [world_the_end] The Player <Feathery> has broke STONE at X= 281, Y= 8, Z= -142
[2024-03-28 04:23:31] [world_the_end] The Player <Feathery> has broke STONE at X= 281, Y= 8, Z= -141
[2024-03-28 04:23:31] [world_the_end] The Player <Feathery> has broke STONE at X= 280, Y= 8, Z= -141
[2024-03-28 04:23:31] [world_the_end] The Player <Feathery> has broke STONE at X= 279, Y= 8, Z= -140
[2024-03-28 04:23:32] [world_the_end] The Player <Feathery> has broke STONE at X= 278, Y= 8, Z= -140
[2024-03-28 04:23:32] [world_the_end] The Player <Feathery> has broke STONE at X= 280, Y= 8, Z= -140
[2024-03-28 04:23:32] [world_the_end] The Player <Feathery> has broke STONE at X= 280, Y= 8, Z= -142
[2024-03-28 04:23:33] [world_the_end] The Player <Feathery> has broke STONE at X= 279, Y= 8, Z= -141
[2024-03-28 04:23:43] [world_the_end] The Player <Feathery> has broke STONE at X= 285, Y= 9, Z= -146
[2024-03-28 04:23:48] [world_the_end] The Player <Feathery> has broke STONE at X= 289, Y= 8, Z= -147
[2024-03-28 04:23:56] [world_the_end] The Player <Feathery> has broke STONE at X= 290, Y= 8, Z= -145
[2024-03-28 04:24:46] [world_the_end] The Player <Feathery> has broke STONE at X= 279, Y= 11, Z= -148
[2024-03-28 04:24:48] [world_the_end] The Player <Feathery> has broke STONE at X= 285, Y= 10, Z= -147
[2024-03-28 04:24:49] [world_the_end] The Player <Feathery> has broke STONE at X= 283, Y= 10, Z= -147
[2024-03-28 04:24:53] [world_the_end] The Player <Feathery> has broke STONE at X= 295, Y= 6, Z= -148
[2024-03-28 04:25:05] [world_the_end] The Player <Feathery> has broke STONE at X= 295, Y= 10, Z= -149
[2024-03-28 04:25:05] [world_the_end] The Player <Feathery> has broke STONE at X= 295, Y= 10, Z= -148
[2024-03-28 04:25:05] [world_the_end] The Player <Feathery> has broke STONE at X= 296, Y= 10, Z= -146
[2024-03-28 04:25:06] [world_the_end] The Player <Feathery> has broke STONE at X= 295, Y= 10, Z= -147
[2024-03-28 04:25:07] [world_the_end] The Player <Feathery> has broke STONE at X= 294, Y= 9, Z= -147
[2024-03-28 04:25:07] [world_the_end] The Player <Feathery> has broke STONE at X= 294, Y= 9, Z= -146
[2024-03-28 04:25:07] [world_the_end] The Player <Feathery> has broke STONE at X= 295, Y= 9, Z= -146
[2024-03-28 04:25:08] [world_the_end] The Player <Feathery> has broke STONE at X= 295, Y= 9, Z= -145
[2024-03-28 04:25:08] [world_the_end] The Player <Feathery> has broke STONE at X= 296, Y= 9, Z= -145
[2024-03-28 04:25:13] [world_the_end] The Player <Feathery> has broke STONE at X= 294, Y= 9, Z= -148
[2024-03-28 04:25:13] [world_the_end] The Player <Feathery> has broke STONE at X= 295, Y= 9, Z= -147
[2024-03-28 04:25:14] [world_the_end] The Player <Feathery> has broke STONE at X= 296, Y= 10, Z= -147
[2024-03-28 04:25:14] [world_the_end] The Player <Feathery> has broke STONE at X= 296, Y= 9, Z= -147
[2024-03-28 04:25:14] [world_the_end] The Player <Feathery> has broke STONE at X= 296, Y= 9, Z= -146
[2024-03-28 04:25:15] [world_the_end] The Player <Feathery> has broke STONE at X= 297, Y= 10, Z= -146
[2024-03-28 04:25:15] [world_the_end] The Player <Feathery> has broke STONE at X= 297, Y= 9, Z= -146
[2024-03-28 04:25:15] [world_the_end] The Player <Feathery> has broke STONE at X= 297, Y= 9, Z= -145
[2024-03-28 04:25:16] [world_the_end] The Player <Feathery> has broke STONE at X= 298, Y= 9, Z= -145
[2024-03-28 04:25:16] [world_the_end] The Player <Feathery> has broke STONE at X= 298, Y= 10, Z= -146
[2024-03-28 04:25:16] [world_the_end] The Player <Feathery> has broke STONE at X= 297, Y= 10, Z= -147
[2024-03-28 04:25:17] [world_the_end] The Player <Feathery> has broke STONE at X= 298, Y= 10, Z= -147
[2024-03-28 04:25:17] [world_the_end] The Player <Feathery> has broke STONE at X= 298, Y= 10, Z= -148
[2024-03-28 04:25:17] [world_the_end] The Player <Feathery> has broke STONE at X= 299, Y= 10, Z= -147
[2024-03-28 04:25:18] [world_the_end] The Player <Feathery> has broke STONE at X= 297, Y= 10, Z= -148
[2024-03-28 04:25:18] [world_the_end] The Player <Feathery> has broke STONE at X= 296, Y= 10, Z= -148
[2024-03-28 04:25:18] [world_the_end] The Player <Feathery> has broke STONE at X= 296, Y= 10, Z= -149
[2024-03-28 04:25:19] [world_the_end] The Player <Feathery> has broke STONE at X= 297, Y= 10, Z= -149
[2024-03-28 04:25:19] [world_the_end] The Player <Feathery> has broke STONE at X= 297, Y= 10, Z= -150
[2024-03-28 04:25:19] [world_the_end] The Player <Feathery> has broke STONE at X= 296, Y= 10, Z= -150
[2024-03-28 04:25:22] [world_the_end] The Player <Feathery> has broke STONE at X= 298, Y= 10, Z= -149
[2024-03-28 04:25:23] [world_the_end] The Player <Feathery> has broke STONE at X= 298, Y= 10, Z= -150
[2024-03-28 04:25:23] [world_the_end] The Player <Feathery> has broke STONE at X= 299, Y= 10, Z= -148
[2024-03-28 04:25:24] [world_the_end] The Player <Feathery> has broke STONE at X= 299, Y= 10, Z= -149
