[2024-03-28 02:19:16] [world_the_end] The Player <Heinrich_Himmler> has emptied WATER BUCKET at X= 44, Y= 3, Z= 141
[2024-03-28 04:15:45] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 280, Y= 1, Z= -125
[2024-03-28 04:15:46] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 280, Y= 1, Z= -125
[2024-03-28 04:15:46] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 280, Y= 1, Z= -125
[2024-03-28 04:15:49] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 280, Y= 2, Z= -129
[2024-03-28 04:15:49] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 280, Y= 2, Z= -129
[2024-03-28 04:15:49] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 279, Y= 2, Z= -128
[2024-03-28 04:15:49] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 279, Y= 2, Z= -128
[2024-03-28 04:15:50] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 279, Y= 2, Z= -128
[2024-03-28 04:15:50] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 279, Y= 2, Z= -128
[2024-03-28 04:15:50] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 279, Y= 2, Z= -129
[2024-03-28 04:15:50] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 279, Y= 2, Z= -130
[2024-03-28 04:15:51] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 279, Y= 1, Z= -131
[2024-03-28 04:15:51] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 279, Y= 1, Z= -131
[2024-03-28 04:15:51] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 279, Y= 1, Z= -132
[2024-03-28 04:15:51] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 279, Y= 1, Z= -132
[2024-03-28 04:15:51] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 279, Y= 2, Z= -132
[2024-03-28 04:15:52] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 279, Y= 2, Z= -131
[2024-03-28 04:15:52] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 279, Y= 2, Z= -130
[2024-03-28 04:15:52] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 279, Y= 2, Z= -129
[2024-03-28 04:15:52] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 279, Y= 2, Z= -129
[2024-03-28 04:15:52] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 279, Y= 2, Z= -128
[2024-03-28 04:15:53] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 279, Y= 2, Z= -127
[2024-03-28 04:15:53] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 279, Y= 2, Z= -126
[2024-03-28 04:15:53] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 279, Y= 2, Z= -126
[2024-03-28 04:15:53] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 279, Y= 2, Z= -125
[2024-03-28 04:15:53] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 279, Y= 2, Z= -125
[2024-03-28 04:15:54] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 279, Y= 2, Z= -124
[2024-03-28 04:15:54] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 279, Y= 2, Z= -124
[2024-03-28 04:15:54] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 279, Y= 2, Z= -123
[2024-03-28 04:15:54] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 279, Y= 2, Z= -122
[2024-03-28 04:15:54] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 279, Y= 2, Z= -122
[2024-03-28 04:15:55] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 279, Y= 2, Z= -121
[2024-03-28 04:15:55] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 279, Y= 2, Z= -120
[2024-03-28 04:15:55] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 279, Y= 2, Z= -120
[2024-03-28 04:15:55] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 279, Y= 2, Z= -119
[2024-03-28 04:15:55] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 279, Y= 2, Z= -118
[2024-03-28 04:15:56] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 279, Y= 2, Z= -118
[2024-03-28 04:15:56] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 279, Y= 2, Z= -117
[2024-03-28 04:15:56] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 279, Y= 2, Z= -116
[2024-03-28 04:15:56] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 279, Y= 2, Z= -116
[2024-03-28 04:15:56] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 279, Y= 2, Z= -115
[2024-03-28 04:15:57] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 279, Y= 2, Z= -115
[2024-03-28 04:15:57] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 279, Y= 2, Z= -114
[2024-03-28 04:15:57] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 279, Y= 2, Z= -113
[2024-03-28 04:15:57] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 279, Y= 2, Z= -113
[2024-03-28 04:15:57] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 279, Y= 2, Z= -112
[2024-03-28 04:15:58] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 279, Y= 2, Z= -112
[2024-03-28 04:15:58] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 279, Y= 2, Z= -111
[2024-03-28 04:16:02] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 278, Y= 2, Z= -111
[2024-03-28 04:16:03] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 278, Y= 2, Z= -111
[2024-03-28 04:16:03] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 278, Y= 2, Z= -111
[2024-03-28 04:16:03] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 279, Y= 2, Z= -112
[2024-03-28 04:16:03] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 279, Y= 2, Z= -112
[2024-03-28 04:16:03] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 278, Y= 2, Z= -112
[2024-03-28 04:16:03] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 278, Y= 2, Z= -112
[2024-03-28 04:16:04] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 278, Y= 2, Z= -112
[2024-03-28 04:16:04] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 278, Y= 2, Z= -112
[2024-03-28 04:16:04] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 278, Y= 2, Z= -112
[2024-03-28 04:16:04] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 278, Y= 2, Z= -112
[2024-03-28 04:16:04] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 278, Y= 2, Z= -112
[2024-03-28 04:16:05] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 278, Y= 2, Z= -112
[2024-03-28 04:16:05] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 278, Y= 2, Z= -113
[2024-03-28 04:16:05] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 278, Y= 2, Z= -113
[2024-03-28 04:16:05] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 278, Y= 2, Z= -114
[2024-03-28 04:16:05] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 278, Y= 2, Z= -115
[2024-03-28 04:16:06] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 278, Y= 2, Z= -116
[2024-03-28 04:16:06] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 278, Y= 2, Z= -116
[2024-03-28 04:16:06] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 278, Y= 2, Z= -117
[2024-03-28 04:16:06] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 278, Y= 2, Z= -117
[2024-03-28 04:16:06] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 278, Y= 2, Z= -118
[2024-03-28 04:16:07] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 278, Y= 2, Z= -119
[2024-03-28 04:16:07] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 278, Y= 2, Z= -119
[2024-03-28 04:16:07] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 278, Y= 2, Z= -120
[2024-03-28 04:16:07] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 278, Y= 2, Z= -121
[2024-03-28 04:16:07] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 278, Y= 2, Z= -121
[2024-03-28 04:16:08] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 278, Y= 2, Z= -122
[2024-03-28 04:16:08] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 278, Y= 2, Z= -122
[2024-03-28 04:16:08] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 278, Y= 2, Z= -123
[2024-03-28 04:16:08] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 278, Y= 2, Z= -124
[2024-03-28 04:16:08] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 278, Y= 2, Z= -125
[2024-03-28 04:16:09] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 278, Y= 2, Z= -126
[2024-03-28 04:16:09] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 278, Y= 2, Z= -126
[2024-03-28 04:16:09] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 278, Y= 2, Z= -127
[2024-03-28 04:16:09] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 278, Y= 2, Z= -127
[2024-03-28 04:16:09] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 278, Y= 2, Z= -128
[2024-03-28 04:16:10] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 278, Y= 2, Z= -128
[2024-03-28 04:16:10] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 278, Y= 2, Z= -129
[2024-03-28 04:16:10] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 278, Y= 2, Z= -129
[2024-03-28 04:16:10] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 278, Y= 2, Z= -130
[2024-03-28 04:16:10] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 278, Y= 2, Z= -131
[2024-03-28 04:16:11] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 278, Y= 2, Z= -131
[2024-03-28 04:16:11] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 278, Y= 2, Z= -132
[2024-03-28 04:16:13] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 2, Z= -132
[2024-03-28 04:16:13] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 276, Y= 2, Z= -132
[2024-03-28 04:16:16] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 3, Z= -132
[2024-03-28 04:16:16] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 3, Z= -132
[2024-03-28 04:16:16] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 2, Z= -132
[2024-03-28 04:16:16] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 1, Z= -131
[2024-03-28 04:16:16] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 1, Z= -131
[2024-03-28 04:16:17] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 1, Z= -131
[2024-03-28 04:16:17] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 2, Z= -131
[2024-03-28 04:16:17] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 3, Z= -131
[2024-03-28 04:16:17] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 3, Z= -130
[2024-03-28 04:16:17] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 3, Z= -130
[2024-03-28 04:16:18] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 3, Z= -129
[2024-03-28 04:16:18] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 3, Z= -128
[2024-03-28 04:16:27] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 2, Z= -127
[2024-03-28 04:16:28] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 2, Z= -127
[2024-03-28 04:16:28] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 2, Z= -127
[2024-03-28 04:16:28] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 2, Z= -127
[2024-03-28 04:16:28] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 2, Z= -126
[2024-03-28 04:16:28] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 2, Z= -126
[2024-03-28 04:16:29] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 2, Z= -125
[2024-03-28 04:16:29] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 2, Z= -124
[2024-03-28 04:16:29] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 2, Z= -124
[2024-03-28 04:16:29] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 2, Z= -123
[2024-03-28 04:16:29] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 2, Z= -123
[2024-03-28 04:16:30] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 2, Z= -122
[2024-03-28 04:16:30] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 2, Z= -122
[2024-03-28 04:16:30] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 2, Z= -121
[2024-03-28 04:16:30] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 2, Z= -121
[2024-03-28 04:16:31] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 2, Z= -120
[2024-03-28 04:16:39] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 2, Z= -118
[2024-03-28 04:16:40] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 2, Z= -118
[2024-03-28 04:16:40] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 2, Z= -118
[2024-03-28 04:16:40] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 2, Z= -118
[2024-03-28 04:16:40] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 2, Z= -117
[2024-03-28 04:16:40] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 2, Z= -117
[2024-03-28 04:16:41] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 2, Z= -116
[2024-03-28 04:16:41] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 2, Z= -116
[2024-03-28 04:16:41] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 2, Z= -115
[2024-03-28 04:16:41] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 2, Z= -114
[2024-03-28 04:16:41] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 2, Z= -113
[2024-03-28 04:16:42] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 2, Z= -112
[2024-03-28 04:16:42] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 2, Z= -112
[2024-03-28 04:16:42] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 2, Z= -111
[2024-03-28 04:16:42] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 2, Z= -111
[2024-03-28 04:16:48] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 2, Z= -112
[2024-03-28 04:16:48] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 2, Z= -112
[2024-03-28 04:16:48] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 2, Z= -113
[2024-03-28 04:16:49] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 2, Z= -114
[2024-03-28 04:16:49] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 2, Z= -115
[2024-03-28 04:16:49] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 2, Z= -116
[2024-03-28 04:16:49] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 2, Z= -117
[2024-03-28 04:16:49] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 2, Z= -118
[2024-03-28 04:16:50] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 2, Z= -119
[2024-03-28 04:16:50] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 2, Z= -120
[2024-03-28 04:16:50] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 2, Z= -120
[2024-03-28 04:16:50] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 2, Z= -120
[2024-03-28 04:16:50] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 2, Z= -119
[2024-03-28 04:16:51] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 2, Z= -119
[2024-03-28 04:16:51] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 2, Z= -119
[2024-03-28 04:16:51] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 2, Z= -120
[2024-03-28 04:16:51] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 2, Z= -122
[2024-03-28 04:16:51] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 2, Z= -123
[2024-03-28 04:16:52] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 2, Z= -125
[2024-03-28 04:16:52] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 2, Z= -126
[2024-03-28 04:16:52] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 2, Z= -128
[2024-03-28 04:16:52] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 2, Z= -129
[2024-03-28 04:16:52] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 2, Z= -130
[2024-03-28 04:16:53] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 2, Z= -131
[2024-03-28 04:16:53] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 277, Y= 2, Z= -132
[2024-03-28 04:16:54] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 276, Y= 2, Z= -131
[2024-03-28 04:16:54] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 276, Y= 2, Z= -131
[2024-03-28 04:16:54] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 276, Y= 2, Z= -130
[2024-03-28 04:16:54] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 276, Y= 2, Z= -130
[2024-03-28 04:16:55] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 275, Y= 2, Z= -129
[2024-03-28 04:16:55] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 275, Y= 2, Z= -129
[2024-03-28 04:16:55] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 275, Y= 2, Z= -128
[2024-03-28 04:16:55] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 275, Y= 2, Z= -127
[2024-03-28 04:16:55] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 275, Y= 2, Z= -127
[2024-03-28 04:16:56] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 275, Y= 2, Z= -126
[2024-03-28 04:16:56] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 275, Y= 2, Z= -125
[2024-03-28 04:16:56] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 275, Y= 2, Z= -124
[2024-03-28 04:16:56] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 275, Y= 2, Z= -123
[2024-03-28 04:16:56] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 275, Y= 2, Z= -122
[2024-03-28 04:16:57] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 275, Y= 2, Z= -122
[2024-03-28 04:16:57] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 275, Y= 2, Z= -121
[2024-03-28 04:16:57] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 275, Y= 2, Z= -120
[2024-03-28 04:16:57] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 275, Y= 2, Z= -119
[2024-03-28 04:16:57] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 275, Y= 2, Z= -118
[2024-03-28 04:16:58] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 275, Y= 2, Z= -117
[2024-03-28 04:16:58] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 275, Y= 2, Z= -117
[2024-03-28 04:16:58] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 275, Y= 2, Z= -116
[2024-03-28 04:16:58] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 275, Y= 2, Z= -115
[2024-03-28 04:16:58] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 275, Y= 2, Z= -114
[2024-03-28 04:16:59] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 275, Y= 2, Z= -113
[2024-03-28 04:16:59] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 275, Y= 2, Z= -113
[2024-03-28 04:16:59] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 275, Y= 2, Z= -112
[2024-03-28 04:17:00] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 275, Y= 2, Z= -112
[2024-03-28 04:17:00] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 275, Y= 2, Z= -112
[2024-03-28 04:17:01] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 275, Y= 2, Z= -113
[2024-03-28 04:17:01] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 275, Y= 2, Z= -113
[2024-03-28 04:17:01] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 274, Y= 2, Z= -114
[2024-03-28 04:17:01] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 274, Y= 2, Z= -115
[2024-03-28 04:17:01] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 274, Y= 2, Z= -116
[2024-03-28 04:17:02] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 274, Y= 2, Z= -117
[2024-03-28 04:17:02] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 274, Y= 2, Z= -117
[2024-03-28 04:17:02] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 274, Y= 2, Z= -118
[2024-03-28 04:17:02] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 274, Y= 2, Z= -118
[2024-03-28 04:17:02] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 274, Y= 2, Z= -119
[2024-03-28 04:17:03] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 274, Y= 2, Z= -120
[2024-03-28 04:17:03] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 274, Y= 2, Z= -121
[2024-03-28 04:17:03] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 274, Y= 2, Z= -122
[2024-03-28 04:17:03] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 274, Y= 2, Z= -123
[2024-03-28 04:17:03] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 274, Y= 2, Z= -123
[2024-03-28 04:17:04] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 274, Y= 2, Z= -124
[2024-03-28 04:17:04] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 274, Y= 2, Z= -125
[2024-03-28 04:17:04] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 274, Y= 2, Z= -126
[2024-03-28 04:17:04] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 274, Y= 2, Z= -127
[2024-03-28 04:17:04] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 274, Y= 2, Z= -128
[2024-03-28 04:17:05] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 274, Y= 2, Z= -129
[2024-03-28 04:17:05] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 274, Y= 2, Z= -129
[2024-03-28 04:17:05] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 274, Y= 2, Z= -130
[2024-03-28 04:17:05] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 274, Y= 2, Z= -130
[2024-03-28 04:17:05] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 274, Y= 2, Z= -131
[2024-03-28 04:17:06] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 274, Y= 2, Z= -131
[2024-03-28 04:17:06] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 273, Y= 2, Z= -131
[2024-03-28 04:17:07] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 273, Y= 2, Z= -130
[2024-03-28 04:17:07] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 273, Y= 2, Z= -130
[2024-03-28 04:17:07] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 273, Y= 2, Z= -129
[2024-03-28 04:17:07] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 273, Y= 2, Z= -129
[2024-03-28 04:17:07] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 273, Y= 2, Z= -128
[2024-03-28 04:17:08] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 273, Y= 2, Z= -127
[2024-03-28 04:17:08] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 273, Y= 2, Z= -126
[2024-03-28 04:17:08] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 273, Y= 2, Z= -126
[2024-03-28 04:18:06] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 273, Y= 2, Z= -127
[2024-03-28 04:18:07] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 274, Y= 2, Z= -126
